id_troncon,annee,jour,type
PAR02018,2021,7,casse
PAR00100,2021,9,casse
PAR00181,2021,9,casse
PAR02248,2021,11,casse
PAR01467,2021,29,casse
PAR01652,2021,36,casse
PAR00092,2021,40,casse
PAR01355,2021,49,casse
PAR01714,2021,53,casse
PAR02162,2021,56,casse
PAR01377,2021,60,casse
PAR00797,2021,61,casse
PAR02115,2021,66,casse
PAR00624,2021,70,casse
PAR01259,2021,72,casse
PAR00190,2021,78,casse
PAR00704,2021,79,casse
PAR00933,2021,88,casse
PAR02010,2021,90,casse
PAR00430,2021,94,casse
PAR02155,2021,109,casse
PAR01466,2021,111,casse
PAR00944,2021,116,casse
PAR00505,2021,117,casse
PAR00833,2021,122,casse
PAR00177,2021,131,casse
PAR01297,2021,135,casse
PAR01525,2021,147,casse
PAR01093,2021,151,casse
PAR01655,2021,154,casse
PAR00326,2021,155,casse
PAR00375,2021,159,casse
PAR00967,2021,160,casse
PAR02115,2021,177,casse
PAR00002,2021,187,casse
PAR01466,2021,194,casse
PAR01932,2021,196,casse
PAR00606,2021,198,casse
PAR00355,2021,200,casse
PAR02172,2021,224,casse
PAR01224,2021,234,casse
PAR00725,2021,236,casse
PAR02205,2021,239,casse
PAR00467,2021,241,casse
PAR02222,2021,245,casse
PAR00715,2021,247,casse
PAR02193,2021,257,casse
PAR00273,2021,268,casse
PAR01945,2021,274,casse
PAR01740,2021,282,casse
PAR00137,2021,285,casse
PAR02124,2021,288,casse
PAR01216,2021,299,casse
PAR00201,2021,302,casse
PAR01527,2021,310,casse
PAR02108,2021,332,casse
PAR01199,2021,344,casse
PAR00634,2021,347,casse
PAR01472,2021,347,casse
PAR01690,2021,352,casse
PAR00756,2021,354,casse
PAR00074,2021,356,casse
PAR01383,2021,359,casse
PAR01025,2022,9,casse
PAR00103,2022,15,casse
PAR00129,2022,15,casse
PAR01114,2022,17,casse
PAR00689,2022,21,casse
PAR00523,2022,27,casse
PAR00716,2022,32,casse
PAR00208,2022,34,casse
PAR01732,2022,35,casse
PAR00166,2022,46,casse
PAR01094,2022,50,casse
PAR00166,2022,62,casse
PAR02032,2022,65,casse
PAR01709,2022,66,casse
PAR00243,2022,67,casse
PAR02162,2022,70,casse
PAR00545,2022,78,casse
PAR00007,2022,85,casse
PAR00897,2022,87,casse
PAR02209,2022,90,casse
PAR00722,2022,96,casse
PAR01273,2022,98,casse
PAR02112,2022,102,casse
PAR01640,2022,117,casse
PAR01669,2022,118,casse
PAR01051,2022,120,casse
PAR00191,2022,126,casse
PAR00294,2022,126,casse
PAR00950,2022,135,casse
PAR01944,2022,135,casse
PAR02016,2022,139,casse
PAR02182,2022,141,casse
PAR02129,2022,145,casse
PAR02136,2022,149,casse
PAR01171,2022,150,casse
PAR01305,2022,154,casse
PAR01093,2022,166,casse
PAR01458,2022,173,casse
PAR00618,2022,176,casse
PAR01972,2022,197,casse
PAR00931,2022,198,casse
PAR01011,2022,199,casse
PAR00519,2022,201,casse
PAR00222,2022,218,casse
PAR02124,2022,222,casse
PAR02315,2022,222,casse
PAR00218,2022,227,casse
PAR02288,2022,229,casse
PAR01255,2022,232,casse
PAR00535,2022,241,casse
PAR00880,2022,241,casse
PAR00103,2022,246,casse
PAR00982,2022,258,casse
PAR00880,2022,269,casse
PAR00002,2022,275,casse
PAR02108,2022,276,casse
PAR01998,2022,283,casse
PAR00245,2022,285,casse
PAR00662,2022,286,casse
PAR01717,2022,289,casse
PAR00590,2022,308,casse
PAR00542,2022,317,casse
PAR00568,2022,318,casse
PAR01214,2022,320,casse
PAR01217,2022,324,casse
PAR00178,2022,327,casse
PAR00910,2022,334,casse
PAR01959,2022,334,casse
PAR00104,2022,337,casse
PAR01779,2022,348,casse
PAR00855,2022,349,casse
PAR00897,2022,352,casse
PAR02323,2022,354,casse
PAR01246,2022,357,casse
PAR00783,2022,361,casse
PAR00762,2023,28,casse
PAR00196,2023,31,casse
PAR00387,2023,35,casse
PAR01085,2023,37,casse
PAR00441,2023,41,casse
PAR00535,2023,43,casse
PAR00880,2023,43,casse
PAR01575,2023,50,casse
PAR00569,2023,51,casse
PAR00785,2023,52,casse
PAR00467,2023,54,casse
PAR00125,2023,67,casse
PAR01944,2023,74,casse
PAR00343,2023,79,casse
PAR00393,2023,80,casse
PAR01389,2023,81,casse
PAR00529,2023,89,casse
PAR02263,2023,90,casse
PAR00443,2023,92,casse
PAR00035,2023,93,casse
PAR02135,2023,93,casse
PAR00633,2023,100,casse
PAR02137,2023,108,casse
PAR01753,2023,110,casse
PAR00741,2023,112,casse
PAR02206,2023,116,casse
PAR02282,2023,124,casse
PAR02215,2023,125,casse
PAR00553,2023,130,casse
PAR02206,2023,134,casse
PAR00124,2023,143,casse
PAR00459,2023,152,casse
PAR00705,2023,152,casse
PAR02336,2023,157,casse
PAR01500,2023,163,casse
PAR02021,2023,174,casse
PAR01716,2023,175,casse
PAR00553,2023,176,casse
PAR00842,2023,179,casse
PAR01219,2023,179,casse
PAR00845,2023,180,casse
PAR00910,2023,186,casse
PAR00662,2023,188,casse
PAR01804,2023,199,casse
PAR00753,2023,204,casse
PAR01670,2023,205,casse
PAR01894,2023,206,casse
PAR01531,2023,214,casse
PAR01523,2023,221,casse
PAR01019,2023,222,casse
PAR00897,2023,224,casse
PAR01829,2023,226,casse
PAR02137,2023,235,casse
PAR01416,2023,239,casse
PAR01558,2023,247,casse
PAR02292,2023,247,casse
PAR00834,2023,252,casse
PAR01916,2023,255,casse
PAR02088,2023,255,casse
PAR00530,2023,257,casse
PAR01769,2023,258,casse
PAR00001,2023,260,casse
PAR02162,2023,261,casse
PAR00151,2023,270,casse
PAR01328,2023,272,casse
PAR00101,2023,273,casse
PAR00160,2023,273,casse
PAR00569,2023,274,casse
PAR00875,2023,278,casse
PAR01093,2023,290,casse
PAR00206,2023,291,casse
PAR01714,2023,301,casse
PAR00309,2023,302,casse
PAR00213,2023,315,casse
PAR00452,2023,323,casse
PAR01321,2023,326,casse
PAR00432,2023,327,casse
PAR00558,2023,329,casse
PAR00467,2023,331,casse
PAR01155,2023,332,casse
PAR01594,2023,334,casse
PAR00569,2023,337,casse
PAR00074,2023,340,casse
PAR01853,2023,341,casse
PAR00336,2023,343,casse
PAR00180,2023,362,casse
PAR01624,2024,4,casse
PAR00042,2024,5,casse
PAR00931,2024,10,casse
PAR01155,2024,12,casse
PAR00398,2024,20,casse
PAR00551,2024,23,casse
PAR01416,2024,25,casse
PAR01701,2024,36,casse
PAR00610,2024,37,casse
PAR00861,2024,37,casse
PAR01716,2024,45,casse
PAR01338,2024,51,casse
PAR01353,2024,61,casse
PAR01841,2024,71,casse
PAR02036,2024,86,casse
PAR01630,2024,96,casse
PAR00848,2024,113,casse
PAR01091,2024,113,casse
PAR01025,2024,114,casse
PAR01364,2024,123,casse
PAR00867,2024,124,casse
PAR00522,2024,135,casse
PAR01529,2024,141,casse
PAR02064,2024,141,casse
PAR01219,2024,145,casse
PAR00311,2024,158,casse
PAR01167,2024,158,casse
PAR01198,2024,158,casse
PAR01706,2024,159,casse
PAR00845,2024,176,casse
PAR02132,2024,184,casse
PAR00343,2024,185,casse
PAR01084,2024,186,casse
PAR02218,2024,191,casse
PAR00047,2024,192,casse
PAR00104,2024,194,casse
PAR01789,2024,194,casse
PAR01491,2024,200,casse
PAR02186,2024,200,casse
PAR00688,2024,213,casse
PAR01864,2024,215,casse
PAR02036,2024,215,casse
PAR01903,2024,219,casse
PAR01011,2024,223,casse
PAR00588,2024,234,casse
PAR01290,2024,238,casse
PAR00008,2024,239,casse
PAR00264,2024,239,casse
PAR00993,2024,243,casse
PAR00733,2024,245,casse
PAR00290,2024,255,casse
PAR00863,2024,259,casse
PAR02137,2024,259,casse
PAR00942,2024,265,casse
PAR00957,2024,265,casse
PAR02111,2024,266,casse
PAR00406,2024,267,casse
PAR00810,2024,267,casse
PAR01363,2024,268,casse
PAR01493,2024,269,casse
PAR00191,2024,271,casse
PAR00888,2024,273,casse
PAR01336,2024,280,casse
PAR00004,2024,281,casse
PAR00979,2024,286,casse
PAR01137,2024,288,casse
PAR01785,2024,288,casse
PAR01889,2024,311,casse
PAR01093,2024,315,casse
PAR01190,2024,322,casse
PAR01315,2024,328,casse
PAR01389,2024,333,casse
PAR00393,2024,352,casse
PAR01120,2024,361,casse
