id_troncon,nb_abonne,nb_abonne_sensible,nb_abonne_tres_sensible
PAR01160,33,0,0
PAR01161,27,0,0
PAR01162,39,1,0
PAR01163,0,0,0
PAR01164,33,0,0
PAR01165,2,0,0
PAR01166,0,0,0
PAR01167,31,0,0
PAR01168,27,0,0
PAR01169,30,0,0
PAR01170,26,0,0
PAR01171,26,0,0
PAR01172,2,0,0
PAR01173,0,0,0
PAR01174,24,0,0
PAR01175,4,0,0
PAR01176,32,0,0
PAR01177,27,0,0
PAR01178,1,0,0
PAR01179,1,0,0
PAR01180,14,0,0
PAR01181,28,0,0
PAR01182,26,0,1
PAR01183,35,0,0
PAR01184,29,0,0
PAR01185,0,0,0
PAR01186,0,0,0
PAR01187,0,0,0
PAR01188,23,0,0
PAR01189,25,0,0
PAR01190,1,0,0
PAR01191,31,0,1
PAR01192,35,0,0
PAR01193,31,0,0
PAR01194,29,0,0
PAR01195,32,0,0
PAR01196,0,0,0
PAR01197,45,1,0
PAR01198,36,0,0
PAR01199,38,0,0
PAR01200,0,0,0
PAR01201,36,0,0
PAR01202,30,0,0
PAR01203,41,0,0
PAR01204,38,0,0
PAR01205,48,0,0
PAR01206,40,0,0
PAR01207,41,0,0
PAR01208,57,0,0
PAR01209,42,0,0
PAR01210,31,0,0
PAR01211,38,0,0
PAR01212,1,0,0
PAR01213,0,0,0
PAR01214,40,0,0
PAR01215,41,0,1
PAR01216,39,0,0
PAR01217,26,1,0
PAR01218,0,0,0
PAR01219,33,0,0
PAR01220,33,2,0
PAR01221,27,0,0
PAR01222,25,0,0
PAR01223,0,0,0
PAR01224,4,0,0
PAR01225,4,0,0
PAR01226,30,0,0
PAR01227,2,0,0
PAR01228,24,0,0
PAR01229,0,0,0
PAR01230,6,0,0
PAR01231,33,0,0
PAR01232,24,0,0
PAR01233,39,0,0
PAR01234,0,0,0
PAR01235,27,0,0
PAR01236,1,0,0
PAR01237,25,0,0
PAR01238,1,0,0
PAR01239,22,0,0
PAR01240,21,0,0
PAR01241,1,0,0
PAR01242,28,0,0
PAR01243,16,0,0
PAR01244,33,0,0
PAR01245,26,0,0
PAR01246,26,0,0
PAR01247,33,0,0
PAR01248,21,0,0
PAR01249,27,0,0
PAR01250,29,0,0
PAR01251,35,0,0
PAR01252,34,0,0
PAR01253,37,0,0
PAR01254,28,0,0
PAR01255,4,0,0
PAR01256,32,0,0
PAR01257,29,0,0
PAR01258,22,0,0
PAR01259,32,0,0
PAR01260,51,0,0
PAR01261,0,0,0
PAR01262,31,0,0
PAR01263,33,0,0
PAR01264,28,0,0
PAR01265,0,0,0
PAR01266,33,0,0
PAR01267,1,0,0
PAR01268,35,0,0
PAR01269,0,0,0
PAR01270,0,0,0
PAR01271,0,0,0
PAR01272,31,0,0
PAR01273,23,0,0
PAR01274,29,0,0
PAR01275,31,0,0
PAR01276,39,0,0
PAR01277,26,0,0
PAR01278,26,2,0
PAR01279,37,0,0
PAR01280,28,0,0
PAR01281,28,0,0
PAR01282,0,0,0
PAR01283,31,0,0
PAR01284,3,0,0
PAR01285,26,0,0
PAR01286,36,0,0
PAR01287,31,0,0
PAR01288,28,0,0
PAR01289,0,0,0
PAR01290,3,0,0
PAR01291,25,0,0
PAR01292,24,0,0
PAR01293,25,0,0
PAR01294,20,0,0
PAR01295,2,0,0
PAR01296,27,1,0
PAR01297,26,0,0
PAR01298,0,0,0
PAR01299,0,0,0
PAR01300,19,0,0
PAR01301,26,0,0
PAR01302,33,0,0
PAR01303,0,0,0
PAR01304,17,0,0
PAR01305,4,0,0
PAR01306,30,0,0
PAR01307,28,0,0
PAR01308,32,0,0
PAR01309,24,0,0
PAR01310,0,0,0
PAR01311,34,0,0
PAR01312,36,0,0
PAR01313,35,0,0
PAR01314,36,0,0
PAR01315,27,0,0
PAR01316,27,0,0
PAR01317,39,0,0
PAR01318,34,0,0
PAR01319,34,0,0
PAR01320,34,0,0
PAR01321,0,0,0
PAR01322,0,0,0
PAR01323,30,0,0
PAR01324,39,2,0
PAR01325,37,0,0
PAR01326,0,0,0
PAR01327,37,0,0
PAR01328,0,0,0
PAR01329,8,0,0
PAR01330,0,0,0
PAR01331,0,0,0
PAR01332,34,0,0
PAR01333,44,0,0
PAR01334,24,0,0
PAR01335,0,0,0
PAR01336,8,0,0
PAR01337,27,0,0
PAR01338,30,0,0
PAR01339,28,0,0
PAR01340,26,0,0
PAR01341,27,0,0
PAR01342,18,0,0
PAR01343,21,0,0
PAR01344,25,0,0
PAR01345,30,0,0
PAR01346,4,0,0
PAR01347,20,0,0
PAR01348,24,0,0
PAR01349,25,0,0
PAR01350,21,0,0
PAR01351,21,0,0
PAR01352,25,0,0
PAR01353,0,0,0
PAR01354,20,0,0
PAR01355,25,0,0
PAR01356,35,0,0
PAR01357,28,0,1
PAR01358,29,0,0
PAR01359,6,0,0
PAR01360,36,0,0
PAR01361,25,0,0
PAR01362,5,0,0
PAR01363,44,0,0
PAR01364,25,1,0
PAR01365,0,0,0
PAR01366,26,0,0
PAR01367,37,0,0
PAR01368,0,0,0
PAR01369,0,0,0
PAR01370,8,0,0
PAR01371,1,0,0
PAR01372,3,0,0
PAR01373,41,0,0
PAR01374,0,0,0
PAR01375,25,0,0
PAR01376,28,0,0
PAR01377,30,0,0
PAR01378,0,0,0
PAR01379,4,0,0
PAR01380,27,0,0
PAR01381,40,0,0
PAR01382,39,0,0
PAR01383,29,0,0
PAR01384,4,0,0
PAR01385,30,0,0
PAR01386,35,0,1
PAR01387,32,0,0
PAR01388,48,0,0
PAR01389,33,0,0
PAR01390,35,0,0
PAR01391,30,0,0
PAR01392,24,0,1
PAR01393,38,0,0
PAR01394,22,0,0
PAR01395,32,0,0
PAR01396,37,2,0
PAR01397,29,0,0
PAR01398,25,0,0
PAR01399,26,0,0
PAR01400,1,0,0
PAR01401,1,0,0
PAR01402,18,0,0
PAR01403,21,0,0
PAR01404,0,0,0
PAR01405,3,1,0
PAR01406,30,0,0
PAR01407,23,0,0
PAR01408,19,0,0
PAR01409,22,0,0
PAR01410,3,0,0
PAR01411,21,0,0
PAR01412,3,0,0
PAR01413,19,0,0
PAR01414,16,0,0
PAR01415,30,0,0
PAR01416,27,0,0
PAR01417,30,0,0
PAR01418,21,1,0
PAR01419,33,0,0
PAR01420,0,0,0
PAR01421,4,0,0
PAR01422,16,0,0
PAR01423,27,0,0
PAR01424,19,0,0
PAR01425,29,0,0
PAR01426,19,0,0
PAR01427,37,0,0
PAR01428,30,0,0
PAR01429,29,0,0
PAR01430,40,0,0
PAR01431,27,0,0
PAR01432,40,0,0
PAR01433,36,0,0
PAR01434,36,0,0
PAR01435,25,0,0
PAR01436,0,0,0
PAR01437,32,0,0
PAR01438,39,0,0
PAR01439,44,0,0
PAR01440,30,0,0
PAR01441,0,0,0
PAR01442,0,0,0
PAR01443,35,0,0
PAR01444,33,0,0
PAR01445,0,0,0
PAR01446,3,0,0
PAR01447,24,0,0
PAR01448,0,0,0
PAR01449,0,0,0
PAR01450,43,0,0
PAR01451,34,1,0
PAR01452,30,0,0
PAR01453,33,0,0
PAR01454,32,0,0
PAR01455,1,1,0
PAR01456,22,0,0
PAR01457,25,0,0
PAR01458,30,0,0
PAR01459,33,0,0
PAR01460,30,0,0
PAR01461,3,0,0
PAR01462,22,0,0
PAR01463,0,0,0
PAR01464,24,0,0
PAR01465,22,0,0
PAR01466,0,0,0
PAR01467,1,0,0
PAR01468,0,0,0
PAR01469,30,0,0
PAR01470,14,0,0
PAR01471,21,0,0
PAR01472,25,0,0
PAR01473,20,0,0
PAR01474,2,1,0
PAR01475,33,0,0
PAR01476,26,0,0
PAR01477,18,0,0
PAR01478,0,0,0
PAR01479,28,0,0
PAR01480,30,0,0
PAR01481,0,0,0
PAR01482,28,0,0
PAR01483,2,0,0
PAR01484,0,0,0
PAR01485,2,0,0
PAR01486,27,0,0
PAR01487,1,0,0
PAR01488,43,0,0
PAR01489,30,0,0
PAR01490,37,0,0
PAR01491,3,0,0
PAR01492,34,0,0
PAR01493,0,0,0
PAR01494,30,0,0
PAR01495,21,0,0
PAR01496,31,2,0
PAR01497,44,0,0
PAR01498,34,0,0
PAR01499,3,0,0
PAR01500,39,0,0
PAR01501,1,0,0
PAR01502,5,0,0
PAR01503,3,0,0
PAR01504,30,0,0
PAR01505,26,0,0
PAR01506,32,0,0
PAR01507,26,0,0
PAR01508,4,0,0
PAR01509,29,0,0
PAR01510,29,0,0
PAR01511,27,0,0
PAR01512,30,0,0
PAR01513,30,0,0
PAR01514,0,0,0
PAR01515,36,0,0
PAR01516,0,0,0
PAR01517,1,0,0
PAR01518,3,0,0
PAR01519,24,0,0
PAR01520,0,0,0
PAR01521,25,0,0
PAR01522,19,0,0
PAR01523,25,0,0
PAR01524,26,0,0
PAR01525,24,0,0
PAR01526,25,0,0
PAR01527,2,0,0
PAR01528,20,0,0
PAR01529,15,0,0
PAR01530,29,0,0
PAR01531,13,0,0
PAR01532,38,0,0
PAR01533,25,0,0
PAR01534,29,0,0
PAR01535,23,0,0
PAR01536,25,0,0
PAR01537,3,0,0
PAR01538,34,0,0
PAR01539,30,0,0
PAR01540,28,0,0
PAR01541,28,0,0
PAR01542,25,0,0
PAR01543,39,0,0
PAR01544,39,0,0
PAR01545,36,0,0
PAR01546,25,0,0
PAR01547,0,0,0
PAR01548,0,0,0
PAR01549,33,0,0
PAR01550,29,0,0
PAR01551,0,0,0
PAR01552,35,0,0
PAR01553,28,0,1
PAR01554,0,0,0
PAR01555,20,0,0
PAR01556,36,0,0
PAR01557,35,0,0
PAR01558,27,1,0
PAR01559,41,0,0
PAR01560,23,0,0
PAR01561,26,0,0
PAR01562,31,0,0
PAR01563,36,0,0
PAR01564,2,0,0
PAR01565,29,0,0
PAR01566,35,0,0
PAR01567,26,0,0
PAR01568,2,0,0
PAR01569,30,0,0
PAR01570,33,0,0
PAR01571,24,0,0
PAR01572,24,0,0
PAR01573,22,0,0
PAR01574,19,0,0
PAR01575,35,0,0
PAR01576,22,0,0
PAR01577,27,0,0
PAR01578,23,0,0
PAR01579,19,0,0
PAR01580,23,0,0
PAR01581,3,0,0
PAR01582,26,0,0
PAR01583,24,0,0
PAR01584,20,0,0
PAR01585,34,0,0
PAR01586,4,0,0
PAR01587,23,0,0
PAR01588,17,0,1
PAR01589,0,0,0
PAR01590,29,0,0
PAR01591,24,0,0
PAR01592,24,0,0
PAR01593,25,0,0
PAR01594,0,0,0
PAR01595,0,0,0
PAR01596,29,0,0
PAR01597,38,0,0
PAR01598,16,0,0
PAR01599,29,0,0
PAR01600,0,0,0
PAR01601,39,0,0
PAR01602,20,0,0
PAR01603,29,0,0
PAR01604,27,0,0
PAR01605,34,0,0
PAR01606,2,0,0
PAR01607,41,0,0
PAR01608,22,0,0
PAR01609,27,0,0
PAR01610,33,0,0
PAR01611,4,0,0
PAR01612,39,0,0
PAR01613,5,0,0
PAR01614,45,0,0
PAR01615,25,0,0
PAR01616,27,0,0
PAR01617,36,0,0
PAR01618,3,0,0
PAR01619,34,0,0
PAR01620,36,0,0
PAR01621,24,0,0
PAR01622,3,0,0
PAR01623,0,0,0
PAR01624,28,0,0
PAR01625,27,0,0
PAR01626,24,0,0
PAR01627,21,0,0
PAR01628,0,0,0
PAR01629,0,0,0
PAR01630,28,0,0
PAR01631,28,0,0
PAR01632,27,0,0
PAR01633,22,0,0
PAR01634,0,0,0
PAR01635,26,0,0
PAR01636,29,0,0
PAR01637,2,0,0
PAR01638,30,0,0
PAR01639,16,0,0
PAR01640,20,0,0
PAR01641,28,0,0
PAR01642,19,0,0
PAR01643,19,0,0
PAR01644,1,0,0
PAR01645,11,2,0
PAR01646,2,0,0
PAR01647,31,0,0
PAR01648,2,0,0
PAR01649,22,0,0
PAR01650,2,0,0
PAR01651,25,0,0
PAR01652,36,0,0
PAR01653,34,0,0
PAR01654,19,0,0
PAR01655,40,0,0
PAR01656,25,0,0
PAR01657,2,0,0
PAR01658,34,0,0
PAR01659,27,0,0
PAR01660,27,0,0
PAR01661,33,0,0
PAR01662,4,0,0
PAR01663,25,0,0
PAR01664,27,0,0
PAR01665,36,0,0
PAR01666,3,0,0
PAR01667,27,0,0
PAR01668,20,0,0
PAR01669,3,0,0
PAR01670,0,0,0
PAR01671,26,0,0
PAR01672,0,0,0
PAR01673,24,0,0
PAR01674,31,0,0
PAR01675,30,0,0
PAR01676,37,0,0
PAR01677,34,0,0
PAR01678,2,0,0
PAR01679,25,0,0
PAR01680,28,0,0
PAR01681,37,0,0
PAR01682,33,0,0
PAR01683,25,0,0
PAR01684,29,0,0
PAR01685,31,0,0
PAR01686,27,0,0
PAR01687,26,0,0
PAR01688,0,0,0
PAR01689,0,0,0
PAR01690,25,0,0
PAR01691,25,0,0
PAR01692,23,0,0
PAR01693,2,0,0
PAR01694,21,0,0
PAR01695,22,1,0
PAR01696,24,0,0
PAR01697,2,0,0
PAR01698,24,0,0
PAR01699,0,0,0
PAR01700,1,0,0
PAR01701,29,0,0
PAR01702,36,0,0
PAR01703,31,0,0
PAR01704,26,0,0
PAR01705,20,0,0
PAR01706,28,0,0
PAR01707,0,0,0
PAR01708,22,0,0
PAR01709,24,0,0
PAR01710,2,0,0
PAR01711,34,0,0
PAR01712,0,0,0
PAR01713,28,0,0
PAR01714,1,0,0
PAR01715,33,0,0
PAR01716,44,0,0
PAR01717,20,0,0
PAR01718,29,0,0
PAR01719,30,0,0
PAR01720,28,0,0
PAR01721,34,0,0
PAR01722,0,0,0
PAR01723,0,0,0
PAR01724,3,0,0
PAR01725,31,0,0
PAR01726,22,0,0
PAR01727,0,0,0
PAR01728,0,0,0
PAR01729,0,0,0
PAR01730,34,0,0
PAR01731,2,0,0
PAR01732,25,0,0
PAR01733,2,0,0
PAR01734,22,0,0
PAR01735,0,0,0
PAR01736,6,0,0
PAR01737,0,0,0
PAR01738,28,1,0
PAR01739,0,0,0
PAR01740,21,0,0
PAR01741,14,0,0
PAR01742,20,0,0
PAR01743,15,0,0
PAR01744,24,0,0
PAR01745,18,0,0
PAR01746,24,0,0
PAR01747,30,0,1
PAR01748,30,0,0
PAR01749,18,0,0
PAR01750,27,0,0
PAR01751,32,0,0
PAR01752,20,0,0
PAR01753,26,0,0
PAR01754,26,0,0
PAR01755,24,0,0
PAR01756,28,0,0
PAR01757,20,1,0
PAR01758,24,0,0
PAR01759,25,0,0
PAR01760,23,0,0
PAR01761,25,0,0
PAR01762,25,0,0
PAR01763,2,0,0
PAR01764,1,0,0
PAR01765,0,0,0
PAR01766,28,0,0
PAR01767,1,0,0
PAR01768,0,0,0
PAR01769,21,0,0
PAR01770,33,0,0
PAR01771,30,0,0
PAR01772,23,0,0
PAR01773,30,0,0
PAR01774,23,0,0
PAR01775,35,0,0
PAR01776,30,0,0
PAR01777,0,0,0
PAR01778,1,0,0
PAR01779,31,0,0
PAR01780,20,0,0
PAR01781,0,0,0
PAR01782,26,0,0
PAR01783,24,0,0
PAR01784,31,0,0
PAR01785,35,0,0
PAR01786,31,0,0
PAR01787,25,0,0
PAR01788,33,0,0
PAR01789,26,0,0
PAR01790,30,0,0
PAR01791,26,0,0
PAR01792,28,0,0
PAR01793,28,0,0
PAR01794,17,0,0
PAR01795,23,0,0
PAR01796,2,0,0
PAR01797,2,0,0
PAR01798,3,0,0
PAR01799,0,0,0
PAR01800,21,0,0
PAR01801,1,0,0
PAR01802,24,0,0
PAR01803,3,0,0
PAR01804,21,0,0
PAR01805,15,0,0
PAR01806,21,0,0
PAR01807,25,0,0
PAR01808,2,0,0
PAR01809,15,0,0
PAR01810,27,0,0
PAR01811,23,0,0
PAR01812,3,0,0
PAR01813,14,0,0
PAR01814,20,0,0
PAR01815,3,0,0
PAR01816,3,0,0
PAR01817,0,0,0
PAR01818,1,0,0
PAR01819,26,0,0
PAR01820,29,0,0
PAR01821,5,0,0
PAR01822,1,0,0
PAR01823,23,2,0
PAR01824,24,0,1
PAR01825,0,0,0
PAR01826,0,0,0
PAR01827,32,0,0
PAR01828,18,0,0
PAR01829,2,0,0
PAR01830,25,0,0
PAR01831,0,0,0
PAR01832,1,0,0
PAR01833,31,0,0
PAR01834,5,0,0
PAR01835,22,0,0
PAR01836,29,0,0
PAR01837,34,0,0
PAR01838,22,0,0
PAR01839,33,0,0
PAR01840,26,0,0
PAR01841,3,0,0
PAR01842,1,0,0
PAR01843,17,0,0
PAR01844,32,0,0
PAR01845,0,0,0
PAR01846,3,0,0
PAR01847,27,0,0
PAR01848,36,0,0
PAR01849,4,0,0
PAR01850,27,0,0
PAR01851,29,0,0
PAR01852,32,0,0
PAR01853,22,0,0
PAR01854,22,0,0
PAR01855,21,0,0
PAR01856,28,0,0
PAR01857,24,0,0
PAR01858,3,0,0
PAR01859,19,0,0
PAR01860,19,0,0
PAR01861,0,0,0
PAR01862,3,0,0
PAR01863,0,0,0
PAR01864,24,0,0
PAR01865,17,0,0
PAR01866,16,0,0
PAR01867,26,0,0
PAR01868,2,0,0
PAR01869,16,0,0
PAR01870,3,0,0
PAR01871,21,0,0
PAR01872,15,0,0
PAR01873,0,0,0
PAR01874,0,0,0
PAR01875,14,0,0
PAR01876,27,0,0
PAR01877,24,0,0
PAR01878,16,1,0
PAR01879,1,0,0
PAR01880,18,0,0
PAR01881,2,0,0
PAR01882,22,0,0
PAR01883,26,0,0
PAR01884,30,0,0
PAR01885,24,0,0
PAR01886,30,0,0
PAR01887,0,0,0
PAR01888,1,0,0
PAR01889,3,0,0
PAR01890,0,0,0
PAR01891,25,0,0
PAR01892,27,0,0
PAR01893,30,0,0
PAR01894,36,0,0
PAR01895,0,0,0
PAR01896,2,0,0
PAR01897,29,0,0
PAR01898,23,0,0
PAR01899,29,0,0
PAR01900,19,0,0
PAR01901,39,0,0
PAR01902,1,0,0
PAR01903,19,0,0
PAR01904,28,0,0
PAR01905,0,0,0
PAR01906,0,0,0
PAR01907,20,0,0
PAR01908,26,0,0
PAR01909,28,0,0
PAR01910,23,0,0
PAR01911,1,0,0
PAR01912,26,0,0
PAR01913,24,0,0
PAR01914,19,0,0
PAR01915,19,0,0
PAR01916,3,0,0
PAR01917,24,0,0
PAR01918,1,0,0
PAR01919,18,0,0
PAR01920,19,0,0
PAR01921,28,2,0
PAR01922,2,0,0
PAR01923,0,0,0
PAR01924,0,0,0
PAR01925,21,0,0
PAR01926,2,0,0
PAR01927,15,2,0
PAR01928,33,0,0
PAR01929,0,0,0
PAR01930,19,0,0
PAR01931,22,0,0
PAR01932,23,0,0
PAR01933,18,1,0
PAR01934,17,0,0
PAR01935,19,0,0
PAR01936,20,0,0
PAR01937,24,0,0
PAR01938,21,0,0
PAR01939,18,0,0
PAR01940,11,0,0
PAR01941,30,0,0
PAR01942,27,1,0
PAR01943,22,0,0
PAR01944,33,0,1
PAR01945,25,0,0
PAR01946,26,0,0
PAR01947,30,0,0
PAR01948,17,0,0
PAR01949,3,0,0
PAR01950,35,0,0
PAR01951,31,0,0
PAR01952,0,0,0
PAR01953,24,0,0
PAR01954,23,0,0
PAR01955,0,0,0
PAR01956,34,0,0
PAR01957,0,0,0
PAR01958,26,0,0
PAR01959,25,0,0
PAR01960,21,0,0
PAR01961,33,0,0
PAR01962,23,0,0
PAR01963,22,0,0
PAR01964,0,0,0
PAR01965,31,0,0
PAR01966,21,0,0
PAR01967,32,0,0
PAR01968,25,0,0
PAR01969,2,0,0
PAR01970,19,0,0
PAR01971,2,0,0
PAR01972,5,0,0
PAR01973,0,0,0
PAR01974,23,0,0
PAR01975,3,0,0
PAR01976,0,0,0
PAR01977,20,0,0
PAR01978,30,0,0
PAR01979,3,0,0
PAR01980,0,0,0
PAR01981,21,0,0
PAR01982,0,0,0
PAR01983,28,0,0
PAR01984,16,0,0
PAR01985,17,0,0
PAR01986,19,0,0
PAR01987,0,0,0
PAR01988,3,0,0
PAR01989,0,0,0
PAR01990,0,0,0
PAR01991,19,0,0
PAR01992,22,0,0
PAR01993,23,0,0
PAR01994,15,0,0
PAR01995,28,0,0
PAR01996,25,0,0
PAR01997,20,0,0
PAR01998,0,0,0
PAR01999,18,0,0
PAR02000,26,0,0
PAR02001,34,0,0
PAR02002,15,0,0
PAR02003,3,0,0
PAR02004,3,0,0
PAR02005,0,0,0
PAR02006,23,0,0
PAR02007,35,0,0
PAR02008,29,0,0
PAR02009,23,0,0
PAR02010,26,0,0
PAR02011,19,0,0
PAR02012,28,0,0
PAR02013,19,0,0
PAR02014,29,0,0
PAR02015,29,0,0
PAR02016,35,1,0
PAR02017,23,0,0
PAR02018,24,0,0
PAR02019,25,0,0
PAR02020,12,0,0
PAR02021,0,0,0
PAR02022,5,0,0
PAR02023,19,0,0
PAR02024,19,0,0
PAR02025,26,0,0
PAR02026,21,0,0
PAR02027,2,0,0
PAR02028,22,0,0
PAR02029,0,0,0
PAR02030,26,0,0
PAR02031,23,0,0
PAR02032,7,0,0
PAR02033,19,0,0
PAR02034,22,0,0
PAR02035,1,0,0
PAR02036,0,0,0
PAR02037,18,0,0
PAR02038,19,0,0
PAR02039,16,0,0
PAR02040,17,0,0
PAR02041,2,0,0
PAR02042,4,0,0
PAR02043,27,0,0
PAR02044,19,0,0
PAR02045,24,0,0
PAR02046,23,0,0
PAR02047,30,0,0
PAR02048,20,0,0
PAR02049,0,0,0
PAR02050,28,0,0
PAR02051,25,0,0
PAR02052,31,0,0
PAR02053,1,0,0
PAR02054,24,0,0
PAR02055,0,0,0
PAR02056,4,0,0
PAR02057,26,0,0
PAR02058,34,0,0
PAR02059,17,2,0
PAR02060,33,0,0
PAR02061,1,0,0
PAR02062,0,0,0
PAR02063,0,0,0
PAR02064,24,0,0
PAR02065,25,0,0
PAR02066,0,0,0
PAR02067,30,0,0
PAR02068,2,0,0
PAR02069,32,0,0
PAR02070,20,0,0
PAR02071,22,0,0
PAR02072,15,0,0
PAR02073,2,0,0
PAR02074,23,0,0
PAR02075,28,0,0
PAR02076,21,0,0
PAR02077,23,0,0
PAR02078,29,0,0
PAR02079,26,0,0
PAR02080,19,0,0
PAR02081,25,0,0
PAR02082,22,0,0
PAR02083,17,0,0
PAR02084,20,0,0
PAR02085,18,0,0
PAR02086,18,2,0
PAR02087,19,0,0
PAR02088,4,0,0
PAR02089,22,0,0
PAR02090,3,0,0
PAR02091,24,0,0
PAR02092,13,0,0
PAR02093,21,0,0
PAR02094,25,0,0
PAR02095,23,0,0
PAR02096,18,0,0
PAR02097,21,0,0
PAR02098,22,0,0
PAR02099,22,0,0
PAR02100,18,0,0
PAR02101,25,0,0
PAR02102,25,0,0
PAR02103,21,0,0
PAR02104,31,0,0
PAR02105,14,0,0
PAR02106,24,0,0
PAR02107,2,0,0
PAR02108,18,0,0
PAR02109,15,0,0
PAR02110,25,0,0
PAR02111,20,0,0
PAR02112,16,0,0
PAR02113,21,0,0
PAR02114,24,0,0
PAR02115,3,0,0
PAR02116,24,0,0
PAR02117,1,0,0
PAR02118,17,0,0
PAR02119,28,0,0
PAR02120,15,0,0
PAR02121,1,0,0
PAR02122,26,0,0
PAR02123,17,0,0
PAR02124,4,0,0
PAR02125,0,0,0
PAR02126,19,0,0
PAR02127,15,0,0
PAR02128,25,0,0
PAR02129,20,0,0
PAR02130,25,0,0
PAR02131,20,2,0
PAR02132,25,0,0
PAR02133,16,0,0
PAR02134,16,0,0
PAR02135,12,0,0
PAR02136,17,0,0
PAR02137,2,0,0
PAR02138,14,0,0
PAR02139,19,0,0
PAR02140,14,0,0
PAR02141,25,0,0
PAR02142,26,0,0
PAR02143,13,0,0
PAR02144,16,0,0
PAR02145,21,0,0
PAR02146,13,0,0
PAR02147,20,0,0
PAR02148,0,0,0
PAR02149,16,2,0
PAR02150,23,2,0
PAR02151,18,0,0
PAR02152,6,0,0
PAR02153,0,0,0
PAR02154,21,0,0
PAR02155,20,0,0
PAR02156,17,0,0
PAR02157,16,0,0
PAR02158,22,0,0
PAR02159,32,0,0
PAR02160,24,0,0
PAR02161,25,0,0
PAR02162,2,0,0
PAR02163,26,0,0
PAR02164,23,0,0
PAR02165,28,0,0
PAR02166,25,0,0
PAR02167,1,0,0
PAR02168,19,0,0
PAR02169,21,0,0
PAR02170,22,0,0
PAR02171,21,0,0
PAR02172,3,0,0
PAR02173,2,0,0
PAR02174,21,0,0
PAR02175,24,0,0
PAR02176,3,0,0
PAR02177,27,0,0
PAR02178,24,2,0
PAR02179,2,0,0
PAR02180,30,2,0
PAR02181,31,0,0
PAR02182,13,0,0
PAR02183,28,0,0
PAR02184,15,0,0
PAR02185,15,0,0
PAR02186,22,0,0
PAR02187,21,0,0
PAR02188,0,0,0
PAR02189,17,0,0
PAR02190,17,0,0
PAR02191,25,0,0
PAR02192,1,0,0
PAR02193,28,0,0
PAR02194,2,0,0
PAR02195,15,0,0
PAR02196,1,0,0
PAR02197,19,0,0
PAR02198,11,0,0
PAR02199,2,0,0
PAR02200,28,0,0
PAR02201,12,0,0
PAR02202,17,0,0
PAR02203,23,0,0
PAR02204,19,0,1
PAR02205,16,0,0
PAR02206,15,0,0
PAR02207,2,0,0
PAR02208,0,0,0
PAR02209,20,0,0
PAR02210,26,0,0
PAR02211,1,0,0
PAR02212,31,0,0
PAR02213,27,0,0
PAR02214,23,0,0
PAR02215,0,0,0
PAR02216,1,0,0
PAR02217,21,0,0
PAR02218,21,0,0
PAR02219,0,0,0
PAR02220,29,0,0
PAR02221,0,0,0
PAR02222,0,0,0
PAR02223,23,0,0
PAR02224,2,0,0
PAR02225,0,0,0
PAR02226,24,0,0
PAR02227,0,0,0
PAR02228,25,0,0
PAR02229,26,0,0
PAR02230,0,0,0
PAR02231,25,0,0
PAR02232,20,0,0
PAR02233,0,0,0
PAR02234,3,0,0
PAR02235,29,0,0
PAR02236,4,0,0
PAR02237,1,0,0
PAR02238,0,0,0
PAR02239,1,0,0
PAR02240,13,0,0
PAR02241,0,0,0
PAR02242,13,0,0
PAR02243,22,0,0
PAR02244,3,0,0
PAR02245,23,0,0
PAR02246,18,0,0
PAR02247,16,0,0
PAR02248,3,0,0
PAR02249,15,0,0
PAR02250,2,0,0
PAR02251,25,0,0
PAR02252,17,0,0
PAR02253,1,0,0
PAR02254,17,0,0
PAR02255,16,0,0
PAR02256,17,0,0
PAR02257,21,0,0
PAR02258,1,0,0
PAR02259,13,0,0
PAR02260,16,0,0
PAR02261,19,0,0
PAR02262,22,0,0
PAR02263,12,0,0
PAR02264,21,0,0
PAR02265,2,0,0
PAR02266,1,0,0
PAR02267,14,0,0
PAR02268,2,0,0
PAR02269,20,0,0
PAR02270,26,0,0
PAR02271,21,0,0
PAR02272,1,0,0
PAR02273,16,0,0
PAR02274,25,0,0
PAR02275,26,0,0
PAR02276,23,0,0
PAR02277,22,0,0
PAR02278,19,0,0
PAR02279,17,0,0
PAR02280,15,0,0
PAR02281,24,0,0
PAR02282,21,0,0
PAR02283,15,0,0
PAR02284,0,0,0
PAR02285,26,0,0
PAR02286,1,0,0
PAR02287,15,0,0
PAR02288,24,0,0
PAR02289,20,0,0
PAR02290,26,1,0
PAR02291,21,0,0
PAR02292,23,0,0
PAR02293,24,0,0
PAR02294,19,0,0
PAR02295,22,0,0
PAR02296,2,1,0
PAR02297,25,0,0
PAR02298,22,0,0
PAR02299,21,0,0
PAR02300,20,0,0
PAR02301,12,0,1
PAR02302,0,0,0
PAR02303,18,0,0
PAR02304,0,0,0
PAR02305,20,0,0
PAR02306,0,0,0
PAR02307,19,0,0
PAR02308,1,0,0
PAR02309,1,0,0
PAR02310,25,0,0
PAR02311,28,0,0
PAR02312,14,0,0
PAR02313,1,0,0
PAR02314,19,0,0
PAR02315,1,0,0
PAR02316,0,0,0
PAR02317,1,0,0
PAR02318,17,0,0
PAR02319,15,0,0
PAR02320,1,0,0
PAR02321,0,0,0
PAR02322,19,0,0
