id,materiau_famille,materiau,diametre,longueur,annee_pose,x1,y1,x2,y2
PAR00285,Fonte,Fonte ductile,200,145.8,1970,-1471.4,-1828.1,-1443.2,-1685.0
PAR00286,Plastique,PEHD,80,66.9,1995,-1443.2,-1685.0,-1376.5,-1680.0
PAR00287,Fonte,Fonte ductile,200,88.6,1973,-1488.2,-1621.2,-1402.3,-1599.6
PAR00288,Ciment,Amiante-ciment,300,97.6,1955,-1506.5,-1444.1,-1413.4,-1473.3
PAR00289,Fonte,Fonte ductile,125,97.4,1992,-1506.5,-1444.1,-1588.7,-1391.9
PAR00290,Fonte,Fonte grise,200,173.4,1930,-1588.7,-1391.9,-1452.9,-1284.3
PAR00291,Acier,Acier,50,150.5,1950,-1588.7,-1391.9,-1582.8,-1241.6
PAR00292,Plastique,PVC,150,120.5,2020,-1582.8,-1241.6,-1485.0,-1171.3
PAR00293,Fonte,Fonte ductile,400,152.6,1970,-1582.8,-1241.6,-1662.6,-1111.5
PAR00294,Fonte,Fonte grise,80,160.0,1930,-1662.6,-1111.5,-1520.3,-1038.4
PAR00295,Plastique,PVC,200,137.8,1982,-1648.5,-1007.2,-1528.4,-939.6
PAR00296,Plastique,PEHD,125,164.9,1995,-1648.5,-1007.2,-1662.9,-843.0
PAR00297,Plastique,PVC collé,125,110.2,1960,-1662.9,-843.0,-1552.8,-843.5
PAR00298,Fonte,Fonte ductile,100,139.4,1974,-1662.9,-843.0,-1706.1,-710.4
PAR00299,Fonte,Fonte ductile,80,71.0,1979,-1706.1,-710.4,-1644.5,-675.2
PAR00300,Plastique,PEHD,150,172.8,1995,-1706.1,-710.4,-1811.3,-573.4
PAR00301,Fonte,Fonte grise,80,172.1,1946,-1811.3,-573.4,-1645.0,-617.6
PAR00302,Plastique,PVC collé,40,114.1,1960,-1811.3,-573.4,-1755.1,-474.1
PAR00303,Plastique,PVC,250,153.3,1980,-1755.1,-474.1,-1867.4,-369.7
PAR00304,Fonte,Fonte ductile,150,144.8,1992,-1867.4,-369.7,-1730.1,-323.7
PAR00305,Fonte,Fonte ductile,250,108.2,1977,-1867.4,-369.7,-1832.4,-267.3
PAR00306,Fonte,Fonte grise,40,71.0,1957,-1832.4,-267.3,-1774.3,-226.5
PAR00307,Fonte,Fonte ductile,125,193.9,2004,-1832.4,-267.3,-1936.2,-103.6
PAR00308,Plastique,PVC collé,80,171.1,1960,-1936.2,-103.6,-1765.2,-97.7
PAR00309,Ciment,Amiante-ciment,63,137.1,1955,-1936.2,-103.6,-1970.2,29.2
PAR00310,Fonte,Fonte grise,250,126.8,1951,-1970.2,29.2,-1853.4,78.6
PAR00311,Plastique,PVC collé,100,140.6,1960,-1970.2,29.2,-2012.4,163.3
PAR00312,Ciment,Amiante-ciment,250,136.3,1955,-2012.4,163.3,-1978.5,295.3
PAR00313,Fonte,Fonte ductile,125,79.6,1981,-1978.5,295.3,-1901.3,315.0
PAR00314,Plastique,PVC,125,127.6,1980,-1978.5,295.3,-2010.9,418.7
PAR00315,Plastique,PEHD,100,118.6,1995,-2010.9,418.7,-1893.7,436.8
PAR00316,Plastique,PVC collé,600,66.8,1960,-2010.9,418.7,-2019.5,485.0
PAR00317,Fonte,Fonte ductile,250,84.8,1975,-2019.5,485.0,-1937.2,505.3
PAR00318,Plastique,PVC,80,158.9,1980,-2019.5,485.0,-2117.1,610.3
PAR00319,Fonte,Fonte ductile,150,118.2,1970,-2117.1,610.3,-2004.6,646.3
PAR00320,Plastique,PVC collé,250,171.2,1960,-2117.1,610.3,-2098.7,780.5
PAR00321,Plastique,PVC,80,87.1,1980,-2098.7,780.5,-2020.1,818.1
PAR00322,Plastique,PEHD,200,108.8,1995,-2098.7,780.5,-2129.5,884.9
PAR00323,Plastique,PVC collé,600,108.0,1960,-2129.5,884.9,-2023.5,905.5
PAR00324,Plastique,PVC collé,125,87.9,1965,-2191.9,980.3,-2104.0,980.7
PAR00325,Plastique,PEHD,400,171.3,2007,-2191.9,980.3,-2214.6,1150.1
PAR00326,Fonte,Fonte grise,250,121.3,1930,-2214.6,1150.1,-2093.6,1158.8
PAR00327,Plastique,PEHD,125,142.1,2012,-2281.8,1212.3,-2161.7,1288.1
PAR00328,Ciment,Amiante-ciment,200,165.6,1955,-2281.8,1212.3,-2265.1,1377.0
PAR00329,Plastique,PEHD,100,89.8,1995,-2265.1,1377.0,-2176.1,1388.6
PAR00330,Plastique,PEHD,40,152.6,1998,-2265.1,1377.0,-2330.1,1515.1
PAR00331,Fonte,Fonte ductile,100,115.3,1970,-2330.1,1515.1,-2224.4,1561.3
PAR00332,Ciment,Amiante-ciment,100,69.8,1977,-1131.6,-2446.6,-1061.8,-2445.2
PAR00333,Fonte,Fonte ductile,150,155.7,1971,-1131.6,-2446.6,-1160.2,-2293.6
PAR00334,Fonte,Fonte ductile,150,69.8,1970,-1160.2,-2293.6,-1098.7,-2260.5
PAR00335,Fonte,Fonte ductile,250,118.9,1970,-1160.2,-2293.6,-1223.6,-2192.9
PAR00336,Fonte,Fonte ductile,150,115.4,1979,-1223.6,-2192.9,-1253.3,-2081.4
PAR00337,Fonte,Fonte grise,63,147.3,1936,-1253.3,-2081.4,-1141.5,-1985.4
PAR00338,Fonte,Fonte grise,32,110.0,1930,-1253.3,-2081.4,-1258.1,-1971.5
PAR00339,Plastique,PVC,200,107.5,1980,-1258.1,-1971.5,-1198.2,-1882.2
PAR00340,Fonte,Fonte ductile,100,176.7,2002,-1337.7,-1852.4,-1376.5,-1680.0
PAR00341,Acier,Acier,200,176.2,1950,-1376.5,-1680.0,-1200.6,-1689.4
PAR00342,Plastique,PVC,125,84.4,1980,-1376.5,-1680.0,-1402.3,-1599.6
PAR00343,Plastique,PVC,150,126.8,1980,-1402.3,-1599.6,-1413.4,-1473.3
PAR00344,Fonte,Fonte ductile,32,106.4,1970,-1413.4,-1473.3,-1347.7,-1389.6
PAR00345,Fonte,Fonte ductile,100,193.1,1970,-1413.4,-1473.3,-1452.9,-1284.3
PAR00346,Fonte,Fonte ductile,80,84.3,1970,-1452.9,-1284.3,-1375.4,-1251.1
PAR00347,Fonte,Fonte ductile,80,102.9,1970,-1485.0,-1171.3,-1390.9,-1129.5
PAR00348,Fonte,Fonte ductile,200,137.5,1973,-1485.0,-1171.3,-1520.3,-1038.4
PAR00349,Fonte,Fonte grise,200,158.1,1931,-1520.3,-1038.4,-1363.7,-1016.2
PAR00350,Fonte,Fonte ductile,150,118.4,1970,-1528.4,-939.6,-1410.1,-933.3
PAR00351,Fonte,Fonte grise,200,80.0,1930,-1552.8,-843.5,-1509.6,-776.1
PAR00352,Plastique,PVC,500,191.6,1980,-1552.8,-843.5,-1644.5,-675.2
PAR00353,Fonte,Fonte grise,100,129.2,1960,-1644.5,-675.2,-1517.4,-698.7
PAR00354,Fonte,Fonte grise,32,57.5,1940,-1644.5,-675.2,-1645.0,-617.6
PAR00355,Fonte,Fonte grise,125,190.5,1930,-1645.0,-617.6,-1660.2,-427.8
PAR00356,Fonte,Fonte grise,250,118.1,1930,-1660.2,-427.8,-1543.3,-411.2
PAR00357,Fonte,Fonte ductile,200,125.4,1970,-1660.2,-427.8,-1730.1,-323.7
PAR00358,Fonte,Fonte ductile,125,161.2,1970,-1730.1,-323.7,-1571.0,-297.5
PAR00359,Acier,Acier,80,106.7,1950,-1730.1,-323.7,-1774.3,-226.5
PAR00360,Fonte,Fonte grise,50,152.5,1940,-1774.3,-226.5,-1629.0,-180.2
PAR00361,Fonte,Fonte ductile,200,129.2,1997,-1774.3,-226.5,-1765.2,-97.7
PAR00362,Fonte,Fonte ductile,100,79.9,1972,-1765.2,-97.7,-1692.5,-64.4
PAR00363,Fonte,Fonte ductile,200,197.1,1970,-1765.2,-97.7,-1853.4,78.6
PAR00364,Fonte,Fonte ductile,300,133.8,1970,-1853.4,78.6,-1724.9,41.6
PAR00365,Fonte,Fonte ductile,500,147.8,1994,-1863.7,197.3,-1720.2,161.8
PAR00366,Plastique,PVC collé,200,123.5,1960,-1863.7,197.3,-1901.3,315.0
PAR00367,Acier,Acier,125,133.8,1950,-1901.3,315.0,-1772.6,351.4
PAR00368,Fonte,Fonte ductile,32,122.1,1970,-1901.3,315.0,-1893.7,436.8
PAR00369,Acier,Acier,150,88.4,1962,-1893.7,436.8,-1811.6,404.2
PAR00370,Fonte,Fonte grise,150,81.1,1954,-1893.7,436.8,-1937.2,505.3
PAR00371,Fonte,Fonte grise,125,156.4,1930,-1937.2,505.3,-1800.7,581.7
PAR00372,Plastique,PVC,250,156.3,1980,-1937.2,505.3,-2004.6,646.3
PAR00373,Fonte,Fonte ductile,40,172.5,1970,-2004.6,646.3,-2020.1,818.1
PAR00374,Fonte,Fonte ductile,200,138.5,1981,-2020.1,818.1,-1883.4,840.0
PAR00375,Fonte,Fonte grise,100,87.5,1953,-2020.1,818.1,-2023.5,905.5
PAR00376,Fonte,Fonte ductile,125,113.6,1988,-2023.5,905.5,-1911.7,925.8
PAR00377,Fonte,Fonte ductile,250,110.1,1971,-2023.5,905.5,-2104.0,980.7
PAR00378,Plastique,PVC,40,143.3,1992,-2104.0,980.7,-2007.2,1086.5
PAR00379,Fonte,Fonte ductile,200,178.3,1979,-2104.0,980.7,-2093.6,1158.8
PAR00380,Fonte,Fonte grise,150,146.2,1932,-2093.6,1158.8,-2161.7,1288.1
PAR00381,Fonte,Fonte ductile,125,152.9,1985,-2161.7,1288.1,-2024.6,1355.9
PAR00382,Fonte,Fonte ductile,80,101.5,1970,-2161.7,1288.1,-2176.1,1388.6
PAR00383,Plastique,PEHD,200,122.5,1995,-2176.1,1388.6,-2084.7,1470.2
PAR00384,Plastique,PVC,150,179.3,1980,-2176.1,1388.6,-2224.4,1561.3
PAR00385,Plastique,PVC,300,182.9,1980,-2224.4,1561.3,-2044.9,1526.1
PAR00386,Acier,Acier,300,156.6,1961,-1061.8,-2445.2,-921.4,-2375.9
PAR00387,Fonte,Fonte grise,150,188.3,1954,-1061.8,-2445.2,-1098.7,-2260.5
PAR00388,Fonte,Fonte grise,125,130.3,1930,-1098.7,-2260.5,-968.9,-2249.1
PAR00389,Fonte,Fonte grise,80,80.2,1930,-1098.7,-2260.5,-1107.6,-2180.8
PAR00390,Fonte,Fonte ductile,150,140.2,1971,-1107.6,-2180.8,-975.8,-2133.1
PAR00391,Fonte,Fonte grise,100,198.3,1975,-1107.6,-2180.8,-1141.5,-1985.4
PAR00392,Plastique,PEHD,80,121.5,1995,-1141.5,-1985.4,-1025.6,-2022.0
PAR00393,Fonte,Fonte grise,80,144.4,1930,-1198.2,-1882.2,-1053.9,-1885.9
PAR00394,Fonte,Fonte ductile,150,110.0,1988,-1198.2,-1882.2,-1214.5,-1773.4
PAR00395,Plastique,PVC,125,85.2,1980,-1214.5,-1773.4,-1200.6,-1689.4
PAR00396,Fonte,Fonte grise,125,134.9,1949,-1200.6,-1689.4,-1105.9,-1593.2
PAR00397,Plastique,PVC collé,500,128.0,1960,-1200.6,-1689.4,-1255.7,-1573.8
PAR00398,Fonte,Fonte ductile,80,116.0,1970,-1255.7,-1573.8,-1194.9,-1475.0
PAR00399,Fonte,Fonte grise,80,205.9,1930,-1255.7,-1573.8,-1347.7,-1389.6
PAR00400,Plastique,PVC collé,250,187.6,1960,-1347.7,-1389.6,-1163.9,-1351.6
PAR00401,Fonte,Fonte ductile,150,141.2,1970,-1347.7,-1389.6,-1375.4,-1251.1
PAR00402,Plastique,PVC collé,100,153.1,1964,-1375.4,-1251.1,-1230.3,-1299.9
PAR00403,Plastique,PVC collé,200,122.6,1960,-1375.4,-1251.1,-1390.9,-1129.5
PAR00404,Fonte,Fonte ductile,125,165.9,1970,-1390.9,-1129.5,-1229.5,-1167.7
PAR00405,Plastique,PVC,250,116.5,1980,-1390.9,-1129.5,-1363.7,-1016.2
PAR00406,Plastique,PVC collé,63,123.6,1984,-1363.7,-1016.2,-1240.2,-1019.4
PAR00407,Fonte,Fonte ductile,400,95.0,1997,-1363.7,-1016.2,-1410.1,-933.3
PAR00408,Ciment,Amiante-ciment,250,129.4,1956,-1410.1,-933.3,-1283.0,-908.8
PAR00409,Plastique,PVC collé,40,186.0,1960,-1410.1,-933.3,-1509.6,-776.1
PAR00410,Plastique,PVC collé,125,181.8,1960,-1509.6,-776.1,-1328.0,-786.1
PAR00411,Fonte,Fonte grise,63,77.8,1944,-1509.6,-776.1,-1517.4,-698.7
PAR00412,Fonte,Fonte ductile,100,155.5,2003,-1517.4,-698.7,-1366.3,-661.8
PAR00413,Fonte,Fonte grise,250,195.4,1930,-1517.4,-698.7,-1517.2,-503.3
PAR00414,Fonte,Fonte grise,300,118.2,1930,-1517.2,-503.3,-1402.9,-473.3
PAR00415,Plastique,PEHD,600,112.6,1995,-1543.3,-411.2,-1452.0,-345.3
PAR00416,Acier,Acier,500,117.1,1950,-1543.3,-411.2,-1571.0,-297.5
PAR00417,Acier,Acier,200,99.2,1950,-1571.0,-297.5,-1482.7,-252.3
PAR00418,Plastique,PEHD,100,130.8,1999,-1571.0,-297.5,-1629.0,-180.2
PAR00419,Fonte,Fonte grise,200,152.9,1944,-1629.0,-180.2,-1489.6,-117.5
PAR00420,Fonte,Fonte ductile,150,132.1,1983,-1629.0,-180.2,-1692.5,-64.4
PAR00421,Fonte,Fonte ductile,100,167.1,1970,-1692.5,-64.4,-1545.9,15.9
PAR00422,Plastique,PVC,125,110.9,1980,-1692.5,-64.4,-1724.9,41.6
PAR00423,Fonte,Fonte ductile,150,114.0,1970,-1724.9,41.6,-1612.9,63.3
PAR00424,Acier,Acier,600,128.6,1956,-1720.2,161.8,-1610.8,229.3
PAR00425,Fonte,Fonte ductile,125,196.7,1970,-1720.2,161.8,-1772.6,351.4
PAR00426,Fonte,Fonte ductile,125,128.4,1970,-1772.6,351.4,-1645.0,337.3
PAR00427,Fonte,Fonte grise,32,65.7,1930,-1772.6,351.4,-1811.6,404.2
PAR00428,Plastique,PVC,100,148.4,1980,-1811.6,404.2,-1679.7,472.2
PAR00429,Plastique,PEHD,150,177.8,1995,-1811.6,404.2,-1800.7,581.7
PAR00430,Fonte,Fonte grise,250,142.0,1940,-1800.7,581.7,-1896.3,686.7
PAR00431,Fonte,Fonte grise,100,190.1,1934,-1896.3,686.7,-1706.2,690.8
PAR00432,Fonte,Fonte grise,32,153.9,1930,-1896.3,686.7,-1883.4,840.0
PAR00433,Fonte,Fonte ductile,300,102.3,1996,-1883.4,840.0,-1781.8,827.6
PAR00434,Fonte,Fonte grise,300,90.3,1943,-1883.4,840.0,-1911.7,925.8
PAR00435,Plastique,PEHD,50,87.8,1995,-1911.7,925.8,-1852.9,991.0
PAR00436,Plastique,PEHD,100,187.0,1995,-1911.7,925.8,-2007.2,1086.5
PAR00437,Fonte,Fonte grise,125,185.6,1930,-2007.2,1086.5,-1821.7,1088.1
PAR00438,Plastique,PVC,250,83.4,1980,-2007.2,1086.5,-1956.9,1153.0
PAR00439,Fonte,Fonte ductile,40,136.2,1978,-1956.9,1153.0,-1866.0,1254.3
PAR00440,Plastique,PVC,250,213.9,1980,-1956.9,1153.0,-2024.6,1355.9
PAR00441,Fonte,Fonte grise,32,146.0,1962,-2024.6,1355.9,-1882.2,1388.2
PAR00442,Fonte,Fonte ductile,63,129.1,2004,-2024.6,1355.9,-2084.7,1470.2
PAR00443,Fonte,Fonte grise,100,156.7,1930,-2084.7,1470.2,-1928.2,1478.2
PAR00444,Plastique,PVC collé,300,68.6,1972,-2084.7,1470.2,-2044.9,1526.1
PAR00445,Plastique,PVC collé,200,47.3,1960,-2044.9,1526.1,-2007.2,1554.7
PAR00446,Plastique,PVC,150,134.9,1980,-921.4,-2375.9,-792.2,-2337.3
PAR00447,Fonte,Fonte ductile,150,135.3,1983,-921.4,-2375.9,-968.9,-2249.1
PAR00448,Ciment,Amiante-ciment,100,133.8,1955,-968.9,-2249.1,-846.5,-2195.1
PAR00449,Fonte,Fonte grise,250,116.3,1961,-968.9,-2249.1,-975.8,-2133.1
PAR00450,Plastique,PVC collé,150,93.7,1960,-975.8,-2133.1,-899.7,-2078.5
PAR00451,Fonte,Fonte ductile,250,114.3,1977,-1025.6,-2022.0,-912.0,-2009.6
PAR00452,Fonte,Fonte grise,200,139.0,1930,-1025.6,-2022.0,-1053.9,-1885.9
PAR00453,Fonte,Fonte ductile,125,167.5,1985,-1053.9,-1885.9,-887.8,-1865.1
PAR00454,Plastique,PVC collé,80,157.1,1966,-1053.9,-1885.9,-1095.9,-1734.5
PAR00455,Fonte,Fonte grise,300,141.7,1938,-1095.9,-1734.5,-1105.9,-1593.2
PAR00456,Fonte,Fonte grise,100,140.4,1930,-1105.9,-1593.2,-970.6,-1630.8
PAR00457,Plastique,PEHD,500,148.6,2000,-1194.9,-1475.0,-1046.3,-1474.0
PAR00458,Fonte,Fonte grise,80,127.2,1930,-1194.9,-1475.0,-1163.9,-1351.6
PAR00459,Fonte,Fonte ductile,150,114.6,1970,-1163.9,-1351.6,-1056.4,-1311.7
PAR00460,Fonte,Fonte ductile,50,84.2,1975,-1163.9,-1351.6,-1230.3,-1299.9
PAR00461,Fonte,Fonte grise,50,152.9,1930,-1230.3,-1299.9,-1107.3,-1209.1
PAR00462,Plastique,PVC,250,132.1,1980,-1230.3,-1299.9,-1229.5,-1167.7
PAR00463,Fonte,Fonte ductile,500,118.6,1979,-1240.2,-1019.4,-1283.0,-908.8
PAR00464,Fonte,Fonte ductile,150,133.9,1978,-1283.0,-908.8,-1166.0,-843.8
PAR00465,Fonte,Fonte ductile,80,130.7,1970,-1283.0,-908.8,-1328.0,-786.1
PAR00466,Fonte,Fonte ductile,80,108.3,1991,-1328.0,-786.1,-1224.2,-755.0
PAR00467,Fonte,Fonte grise,100,130.1,1930,-1328.0,-786.1,-1366.3,-661.8
PAR00468,Acier,Acier,125,159.7,1950,-1366.3,-661.8,-1248.0,-554.4
PAR00469,Fonte,Fonte grise,200,192.0,1930,-1366.3,-661.8,-1402.9,-473.3
PAR00470,Plastique,PVC collé,250,97.0,1960,-1402.9,-473.3,-1307.8,-454.4
PAR00471,Fonte,Fonte ductile,150,137.1,1970,-1402.9,-473.3,-1452.0,-345.3
PAR00472,Plastique,PEHD,100,100.3,1995,-1452.0,-345.3,-1363.6,-392.7
PAR00473,Fonte,Fonte ductile,100,97.9,1970,-1452.0,-345.3,-1482.7,-252.3
PAR00474,Plastique,PVC,200,135.0,1980,-1482.7,-252.3,-1489.6,-117.5
PAR00475,Fonte,Fonte ductile,100,124.1,1970,-1489.6,-117.5,-1366.1,-105.5
PAR00476,Fonte,Fonte grise,40,144.8,1930,-1489.6,-117.5,-1545.9,15.9
PAR00477,Plastique,PVC,125,89.6,1980,-1545.9,15.9,-1458.5,35.0
PAR00478,Fonte,Fonte grise,400,82.1,1930,-1545.9,15.9,-1612.9,63.3
PAR00479,Acier,Acier,400,206.8,1963,-1612.9,63.3,-1447.6,187.5
PAR00480,Fonte,Fonte grise,125,166.0,1930,-1612.9,63.3,-1610.8,229.3
PAR00481,Plastique,PEHD,150,153.3,1995,-1610.8,229.3,-1457.6,226.7
PAR00482,Plastique,PVC,200,113.3,1980,-1610.8,229.3,-1645.0,337.3
PAR00483,Fonte,Fonte grise,100,116.1,1939,-1645.0,337.3,-1534.5,373.0
PAR00484,Fonte,Fonte ductile,32,139.2,1970,-1645.0,337.3,-1679.7,472.2
PAR00485,Fonte,Fonte ductile,250,138.1,1970,-1679.7,472.2,-1543.2,493.2
PAR00486,Acier,Acier,125,104.4,1954,-1679.7,472.2,-1684.4,576.5
PAR00487,Plastique,PEHD,150,145.2,1995,-1684.4,576.5,-1570.1,666.1
PAR00488,Fonte,Fonte ductile,125,116.4,1970,-1684.4,576.5,-1706.2,690.8
PAR00489,Fonte,Fonte ductile,80,65.1,1975,-1706.2,690.8,-1650.4,724.3
PAR00490,Fonte,Fonte grise,100,156.3,1930,-1706.2,690.8,-1781.8,827.6
PAR00491,Fonte,Fonte grise,150,153.1,1930,-1781.8,827.6,-1648.4,902.6
PAR00492,Fonte,Fonte ductile,40,178.3,1989,-1781.8,827.6,-1852.9,991.0
PAR00493,Plastique,PVC collé,200,101.9,1960,-1852.9,991.0,-1821.7,1088.1
PAR00494,Fonte,Fonte ductile,300,172.1,1970,-1821.7,1088.1,-1866.0,1254.3
PAR00495,Plastique,PVC collé,150,63.6,1960,-1866.0,1254.3,-1802.4,1252.7
PAR00496,Fonte,Fonte ductile,50,134.8,1970,-1866.0,1254.3,-1882.2,1388.2
PAR00497,Plastique,PVC,150,85.3,1980,-1882.2,1388.2,-1798.3,1403.5
PAR00498,Fonte,Fonte grise,150,101.0,1938,-1882.2,1388.2,-1928.2,1478.2
PAR00499,Fonte,Fonte ductile,250,137.7,1986,-1928.2,1478.2,-1791.0,1490.3
PAR00500,Fonte,Fonte ductile,250,110.0,2015,-1928.2,1478.2,-2007.2,1554.7
PAR00501,Plastique,PVC collé,100,189.1,1960,-2007.2,1554.7,-1822.9,1596.9
PAR00502,Fonte,Fonte grise,40,152.2,1942,-792.2,-2337.3,-846.5,-2195.1
PAR00503,Fonte,Fonte ductile,150,134.5,1970,-846.5,-2195.1,-715.8,-2162.8
PAR00504,Fonte,Fonte grise,100,128.2,1941,-846.5,-2195.1,-899.7,-2078.5
PAR00505,Acier,Acier,125,167.3,1950,-899.7,-2078.5,-735.3,-2047.5
PAR00506,Fonte,Fonte grise,32,70.0,1930,-899.7,-2078.5,-912.0,-2009.6
PAR00507,Plastique,PVC collé,200,167.6,1961,-912.0,-2009.6,-765.1,-1929.0
PAR00508,Plastique,PVC collé,200,146.5,1960,-912.0,-2009.6,-887.8,-1865.1
PAR00509,Plastique,PEHD,125,137.1,2015,-887.8,-1865.1,-790.9,-1768.0
PAR00510,Plastique,PVC,100,108.0,1980,-942.4,-1710.2,-837.3,-1685.1
PAR00511,Fonte,Fonte ductile,125,84.3,1981,-942.4,-1710.2,-970.6,-1630.8
PAR00512,Fonte,Fonte grise,100,94.7,1930,-970.6,-1630.8,-884.1,-1592.3
PAR00513,Fonte,Fonte ductile,40,174.1,1970,-970.6,-1630.8,-1046.3,-1474.0
PAR00514,Plastique,PEHD,100,162.6,1995,-1046.3,-1474.0,-1056.4,-1311.7
PAR00515,Fonte,Fonte grise,125,84.8,1930,-1056.4,-1311.7,-977.0,-1281.8
PAR00516,Fonte,Fonte ductile,250,114.6,1970,-1056.4,-1311.7,-1107.3,-1209.1
PAR00517,Fonte,Fonte ductile,500,132.7,1990,-1107.3,-1209.1,-983.3,-1161.8
PAR00518,Acier,Acier,100,149.6,1955,-1107.3,-1209.1,-1167.6,-1072.1
PAR00519,Plastique,PVC collé,400,190.6,1981,-1167.6,-1072.1,-978.4,-1095.0
PAR00520,Plastique,PVC collé,200,78.5,1960,-1167.6,-1072.1,-1164.4,-993.6
PAR00521,Plastique,PVC,100,107.3,1980,-1164.4,-993.6,-1071.0,-940.8
PAR00522,Fonte,Fonte grise,150,149.9,1930,-1164.4,-993.6,-1166.0,-843.8
PAR00523,Fonte,Fonte grise,150,98.8,1960,-1166.0,-843.8,-1091.0,-779.5
PAR00524,Plastique,PVC collé,150,106.1,1960,-1166.0,-843.8,-1224.2,-755.0
PAR00525,Fonte,Fonte ductile,32,122.1,1979,-1224.2,-755.0,-1144.3,-662.8
PAR00526,Acier,Acier,100,129.4,1950,-1248.0,-554.4,-1118.9,-546.8
PAR00527,Ciment,Amiante-ciment,150,116.5,1959,-1248.0,-554.4,-1307.8,-454.4
PAR00528,Fonte,Fonte grise,100,83.2,1930,-1307.8,-454.4,-1363.6,-392.7
PAR00529,Ciment,Amiante-ciment,80,189.4,1955,-1363.6,-392.7,-1200.1,-297.1
PAR00530,Fonte,Fonte grise,600,159.7,1954,-1363.6,-392.7,-1396.2,-236.3
PAR00531,Plastique,PEHD,63,124.9,1995,-1396.2,-236.3,-1290.7,-169.5
PAR00532,Plastique,PVC collé,200,134.2,1960,-1396.2,-236.3,-1366.1,-105.5
PAR00533,Fonte,Fonte grise,400,79.2,1945,-1366.1,-105.5,-1318.4,-42.3
PAR00534,Fonte,Fonte grise,125,168.2,1930,-1366.1,-105.5,-1458.5,35.0
PAR00535,Plastique,PVC collé,80,109.0,1960,-1458.5,35.0,-1352.4,60.1
PAR00536,Fonte,Fonte grise,80,152.8,1930,-1458.5,35.0,-1447.6,187.5
PAR00537,Acier,Acier,300,40.4,1950,-1447.6,187.5,-1457.6,226.7
PAR00538,Fonte,Fonte ductile,150,67.2,1970,-1457.6,226.7,-1397.6,256.9
PAR00539,Fonte,Fonte grise,125,165.3,1930,-1457.6,226.7,-1534.5,373.0
PAR00540,Plastique,PVC,32,138.0,1991,-1534.5,373.0,-1401.6,410.1
PAR00541,Fonte,Fonte grise,250,120.6,1941,-1534.5,373.0,-1543.2,493.2
PAR00542,Plastique,PVC,80,136.5,1980,-1543.2,493.2,-1433.6,574.6
PAR00543,Plastique,PVC,250,175.0,1980,-1543.2,493.2,-1570.1,666.1
PAR00544,Fonte,Fonte grise,80,118.1,1931,-1570.1,666.1,-1453.0,650.7
PAR00545,Plastique,PVC collé,125,99.1,1960,-1570.1,666.1,-1650.4,724.3
PAR00546,Plastique,PVC,32,170.7,1980,-1650.4,724.3,-1490.3,783.3
PAR00547,Fonte,Fonte grise,80,178.3,1946,-1650.4,724.3,-1648.4,902.6
PAR00548,Fonte,Fonte grise,50,79.2,1930,-1648.4,902.6,-1581.6,945.1
PAR00549,Fonte,Fonte grise,100,115.7,1956,-1648.4,902.6,-1703.7,1004.2
PAR00550,Fonte,Fonte ductile,100,157.7,1970,-1703.7,1004.2,-1760.9,1151.2
PAR00551,Fonte,Fonte grise,40,183.3,1975,-1760.9,1151.2,-1578.3,1135.5
PAR00552,Plastique,PEHD,125,169.2,1999,-1802.4,1252.7,-1633.6,1240.4
PAR00553,Fonte,Fonte grise,80,150.9,1942,-1802.4,1252.7,-1798.3,1403.5
PAR00554,Fonte,Fonte ductile,250,123.8,1992,-1798.3,1403.5,-1675.2,1390.2
PAR00555,Fonte,Fonte ductile,250,87.1,1984,-1798.3,1403.5,-1791.0,1490.3
PAR00556,Plastique,PEHD,200,111.3,1995,-1791.0,1490.3,-1822.9,1596.9
PAR00557,Plastique,PVC,100,109.3,1988,-690.7,-2339.3,-600.3,-2277.8
PAR00558,Fonte,Fonte ductile,80,133.8,1970,-715.8,-2162.8,-587.6,-2124.8
PAR00559,Plastique,PVC,125,116.9,1980,-715.8,-2162.8,-735.3,-2047.5
PAR00560,Fonte,Fonte ductile,400,65.6,1971,-735.3,-2047.5,-681.4,-2010.0
PAR00561,Acier,Acier,50,80.7,1963,-765.1,-1929.0,-690.6,-1897.8
PAR00562,Fonte,Fonte grise,500,163.0,1947,-765.1,-1929.0,-790.9,-1768.0
PAR00563,Plastique,PVC collé,200,95.1,1967,-790.9,-1768.0,-837.3,-1685.1
PAR00564,Fonte,Fonte grise,80,103.9,1947,-837.3,-1685.1,-884.1,-1592.3
PAR00565,Fonte,Fonte grise,250,152.1,1975,-884.1,-1592.3,-744.6,-1531.4
PAR00566,Fonte,Fonte ductile,125,193.7,1989,-884.1,-1592.3,-961.2,-1414.6
PAR00567,Plastique,PVC collé,200,172.8,1960,-961.2,-1414.6,-791.7,-1448.3
PAR00568,Fonte,Fonte grise,200,133.7,1933,-961.2,-1414.6,-977.0,-1281.8
PAR00569,Fonte,Fonte grise,40,138.5,1930,-977.0,-1281.8,-839.3,-1267.8
PAR00570,Plastique,PEHD,300,120.2,1995,-977.0,-1281.8,-983.3,-1161.8
PAR00571,Fonte,Fonte ductile,32,128.0,1981,-983.3,-1161.8,-857.0,-1182.5
PAR00572,Acier,Acier,250,67.0,1950,-983.3,-1161.8,-978.4,-1095.0
