id_troncon,annee,jour,type
BOR01657,2023,30,casse
BOR00777,2023,37,casse
BOR00619,2023,38,casse
BOR00286,2023,42,casse
BOR01378,2023,43,casse
BOR00744,2023,44,casse
BOR00528,2023,48,casse
BOR01541,2023,48,casse
BOR00563,2023,54,casse
BOR00306,2023,71,casse
BOR01167,2023,71,casse
BOR01984,2023,83,casse
BOR00129,2023,87,casse
BOR01672,2023,89,casse
BOR01999,2023,93,casse
BOR00256,2023,109,casse
BOR00503,2023,123,casse
BOR00337,2023,124,casse
BOR01977,2023,128,casse
BOR01513,2023,133,casse
BOR01231,2023,141,casse
BOR01498,2023,141,casse
BOR00780,2023,143,casse
BOR00861,2023,147,casse
BOR00801,2023,149,casse
BOR00320,2023,150,casse
BOR00644,2023,153,casse
BOR01600,2023,160,casse
BOR00934,2023,161,casse
BOR00188,2023,168,casse
BOR01560,2023,172,casse
BOR00390,2023,174,casse
BOR01234,2023,174,casse
BOR01894,2023,181,casse
BOR00637,2023,202,casse
BOR01011,2023,202,casse
BOR01646,2023,202,casse
BOR01369,2023,205,casse
BOR00759,2023,208,casse
BOR01195,2023,210,casse
BOR00020,2023,211,casse
BOR01549,2023,220,casse
BOR01986,2023,232,casse
BOR00536,2023,238,casse
BOR01957,2023,241,casse
BOR01615,2023,249,casse
BOR00504,2023,251,casse
BOR01631,2023,256,casse
BOR01896,2023,261,casse
BOR00290,2023,263,casse
BOR01314,2023,267,casse
BOR01423,2023,268,casse
BOR00276,2023,269,casse
BOR01037,2023,271,casse
BOR00285,2023,274,casse
BOR00307,2023,282,casse
BOR01741,2023,297,casse
BOR01496,2023,299,casse
BOR01414,2023,300,casse
BOR01935,2023,305,casse
BOR01022,2023,317,casse
BOR01285,2023,318,casse
BOR00671,2023,319,casse
BOR00359,2023,322,casse
BOR00491,2023,326,casse
BOR00140,2023,334,casse
BOR01934,2023,336,casse
BOR00604,2023,340,casse
BOR00566,2023,341,casse
BOR00428,2023,349,casse
BOR00537,2023,357,casse
BOR00626,2023,357,casse
BOR00716,2024,2,casse
BOR00659,2024,5,casse
BOR00460,2024,12,casse
BOR01195,2024,20,casse
BOR01251,2024,20,casse
BOR01574,2024,22,casse
BOR01549,2024,31,casse
BOR00656,2024,39,casse
BOR00229,2024,42,casse
BOR00721,2024,45,casse
BOR00823,2024,60,casse
BOR01855,2024,60,casse
BOR00522,2024,74,casse
BOR00638,2024,76,casse
BOR01901,2024,97,casse
BOR01302,2024,98,casse
BOR01299,2024,114,casse
BOR01525,2024,116,casse
BOR00457,2024,117,casse
BOR01781,2024,123,casse
BOR01247,2024,126,casse
BOR00696,2024,131,casse
BOR00184,2024,133,casse
BOR00104,2024,134,casse
BOR00126,2024,147,casse
BOR00520,2024,147,casse
BOR00579,2024,150,casse
BOR01346,2024,151,casse
BOR00012,2024,164,casse
BOR01648,2024,167,casse
BOR00349,2024,168,casse
BOR01262,2024,175,casse
BOR01183,2024,179,casse
BOR01892,2024,181,casse
BOR01437,2024,183,casse
BOR01552,2024,197,casse
BOR00012,2024,207,casse
BOR01744,2024,232,casse
BOR00579,2024,240,casse
BOR01688,2024,241,casse
BOR00567,2024,244,casse
BOR01477,2024,249,casse
BOR01870,2024,254,casse
BOR01414,2024,255,casse
BOR00106,2024,256,casse
BOR01335,2024,260,casse
BOR01613,2024,265,casse
BOR01428,2024,269,casse
BOR00163,2024,272,casse
BOR01870,2024,272,casse
BOR01473,2024,277,casse
BOR00672,2024,300,casse
BOR01142,2024,308,casse
BOR00141,2024,311,casse
BOR01085,2024,312,casse
BOR01294,2024,333,casse
BOR00276,2024,344,casse
BOR00151,2024,347,casse
BOR00035,2024,348,casse
BOR01148,2024,351,casse
BOR01903,2024,355,casse
BOR00984,2024,363,casse
