id_troncon,score_h1,score_h3,score_h5
BOR00665,0.01852,0.03978,0.05651
BOR00666,0.06508,0.1359,0.18969
BOR00667,0.13077,0.2662,0.36644
BOR00668,0.01521,0.03275,0.04661
BOR00669,0.02741,0.05851,0.08275
BOR00670,0.0256,0.05471,0.07744
BOR00671,0.09649,0.19876,0.2754
BOR00672,0.03929,0.08322,0.11712
BOR00673,0.02483,0.0531,0.07519
BOR00674,0.13071,0.26607,0.36628
BOR00675,0.06621,0.13818,0.19282
BOR00676,0.01767,0.03799,0.05398
BOR00677,0.01949,0.04184,0.0594
BOR00678,0.02698,0.0576,0.08149
BOR00679,0.05617,0.11783,0.16489
BOR00680,0.01748,0.03757,0.0534
BOR00681,0.01964,0.04214,0.05983
BOR00682,0.03718,0.07883,0.11104
BOR00683,0.01977,0.04242,0.06022
BOR00684,0.0265,0.05659,0.08008
BOR00685,0.02457,0.05255,0.07442
BOR00686,0.13117,0.26697,0.36748
BOR00687,0.08158,0.16908,0.23502
BOR00688,0.03318,0.07054,0.09952
BOR00689,0.03904,0.08268,0.11638
BOR00690,0.01985,0.0426,0.06047
BOR00691,0.02138,0.04583,0.06501
BOR00692,0.04969,0.1046,0.14668
BOR00693,0.03987,0.0844,0.11876
BOR00694,0.07802,0.16194,0.22529
BOR00695,0.02419,0.05174,0.07329
BOR00696,0.04486,0.09469,0.133
BOR00697,0.0252,0.05386,0.07625
BOR00698,0.01955,0.04196,0.05958
BOR00699,0.09821,0.20216,0.28
BOR00700,0.01378,0.0297,0.04231
BOR00701,0.02697,0.05758,0.08146
BOR00702,0.01844,0.03962,0.05628
BOR00703,0.02837,0.0605,0.08553
BOR00704,0.03055,0.06505,0.09188
BOR00705,0.08542,0.17674,0.24546
BOR00706,0.0229,0.04904,0.0695
BOR00707,0.02923,0.0623,0.08804
BOR00708,0.09282,0.19147,0.26549
BOR00709,0.0196,0.04206,0.05971
BOR00710,0.04721,0.09951,0.13966
BOR00711,0.00465,0.01012,0.01449
BOR00712,0.01572,0.03383,0.04813
BOR00713,0.09609,0.19796,0.2743
BOR00714,0.06339,0.13249,0.18501
BOR00715,0.03668,0.0778,0.10961
BOR00716,0.11594,0.23715,0.32734
BOR00717,0.11318,0.23172,0.32002
BOR00718,0.0366,0.07763,0.10938
BOR00719,0.05652,0.11854,0.16587
BOR00720,0.03555,0.07546,0.10636
BOR00721,0.0989,0.20354,0.28188
BOR00722,0.02071,0.04441,0.06301
BOR00723,0.02513,0.05373,0.07607
BOR00724,0.02378,0.05087,0.07207
BOR00725,0.02098,0.04497,0.06381
BOR00726,0.0341,0.07246,0.10218
BOR00727,0.08654,0.17897,0.2485
BOR00728,0.01293,0.02789,0.03974
BOR00729,0.07616,0.1582,0.22019
BOR00730,0.04028,0.08525,0.11994
BOR00731,0.05253,0.11039,0.15466
BOR00732,0.08317,0.17224,0.23933
BOR00733,0.01837,0.03947,0.05607
BOR00734,0.05039,0.10604,0.14866
BOR00735,0.03481,0.07393,0.10424
BOR00736,0.02999,0.06389,0.09026
BOR00737,0.02086,0.04474,0.06347
BOR00738,0.03312,0.0704,0.09933
BOR00739,0.05863,0.12282,0.17174
BOR00740,0.0291,0.06204,0.08768
BOR00741,0.02015,0.04323,0.06136
BOR00742,0.02225,0.04766,0.06757
BOR00743,0.03098,0.06596,0.09315
BOR00744,0.07528,0.15644,0.21778
BOR00745,0.00343,0.00747,0.01071
BOR00746,0.05545,0.11635,0.16285
BOR00747,0.02397,0.05128,0.07265
BOR00748,0.05455,0.11453,0.16034
BOR00749,0.02051,0.04398,0.06241
BOR00750,0.01137,0.02456,0.03503
BOR00751,0.01377,0.02969,0.04229
BOR00752,0.05638,0.11825,0.16546
BOR00753,0.02744,0.05855,0.08282
BOR00754,0.08203,0.16996,0.23622
BOR00755,0.02993,0.06377,0.09009
BOR00756,0.01725,0.03708,0.05272
BOR00757,0.065,0.13574,0.18947
BOR00758,0.02788,0.05948,0.08411
BOR00759,0.04731,0.09972,0.13995
BOR00760,0.02058,0.04415,0.06264
BOR00761,0.00907,0.01963,0.02803
BOR00762,0.03043,0.06481,0.09154
BOR00763,0.02384,0.05101,0.07226
BOR00764,0.07681,0.15951,0.22197
BOR00765,0.03023,0.0644,0.09097
BOR00766,0.03848,0.08152,0.11477
BOR00767,0.05222,0.10977,0.15379
BOR00768,0.01072,0.02317,0.03306
BOR00769,0.0204,0.04377,0.06211
BOR00770,0.07356,0.15299,0.21307
BOR00771,0.02937,0.0626,0.08846
BOR00772,0.02099,0.04501,0.06386
BOR00773,0.06317,0.13203,0.18439
BOR00774,0.03893,0.08246,0.11607
BOR00775,0.02492,0.05327,0.07544
BOR00776,0.01572,0.03383,0.04813
BOR00777,0.05564,0.11674,0.16339
BOR00778,0.01894,0.04067,0.05776
BOR00779,0.0449,0.09477,0.13311
BOR00780,0.10864,0.22278,0.30793
BOR00781,0.04605,0.09714,0.13638
BOR00782,0.02547,0.05443,0.07706
BOR00783,0.02955,0.06298,0.08899
BOR00784,0.0311,0.0662,0.09348
BOR00785,0.07252,0.15089,0.2102
BOR00786,0.01827,0.03925,0.05576
BOR00787,0.0547,0.11483,0.16077
BOR00788,0.00954,0.02065,0.02948
BOR00789,0.0204,0.04376,0.0621
BOR00790,0.12593,0.25673,0.35372
BOR00791,0.02336,0.04999,0.07084
BOR00792,0.02218,0.04752,0.06738
BOR00793,0.0576,0.12073,0.16887
BOR00794,0.03814,0.08084,0.11382
BOR00795,0.02216,0.04747,0.0673
BOR00796,0.02354,0.05038,0.07138
BOR00797,0.02735,0.05837,0.08256
BOR00798,0.02302,0.04927,0.06983
BOR00799,0.1024,0.21046,0.29125
BOR00800,0.08578,0.17745,0.24643
BOR00801,0.03716,0.07881,0.11101
BOR00802,0.00313,0.00682,0.00978
BOR00803,0.03165,0.06735,0.09508
BOR00804,0.00158,0.00344,0.00493
BOR00805,0.06745,0.14069,0.19625
BOR00806,0.05276,0.11087,0.15531
BOR00807,0.06006,0.12573,0.17574
BOR00808,0.00979,0.02119,0.03025
BOR00809,0.0555,0.11645,0.16299
BOR00810,0.14463,0.29317,0.40254
BOR00811,0.09638,0.19854,0.27509
BOR00812,0.04071,0.08614,0.12117
BOR00813,0.00241,0.00525,0.00753
BOR00814,0.132,0.26859,0.36965
BOR00815,0.05127,0.10783,0.15113
BOR00816,0.03014,0.0642,0.09069
BOR00817,0.11638,0.23801,0.32851
BOR00818,0.01646,0.03541,0.05035
BOR00819,0.11251,0.2304,0.31823
BOR00820,0.02059,0.04415,0.06266
BOR00821,0.02062,0.04423,0.06276
BOR00822,0.08011,0.16613,0.231
BOR00823,0.01976,0.04241,0.0602
BOR00824,0.01412,0.03044,0.04334
BOR00825,0.0474,0.0999,0.1402
BOR00826,0.01685,0.03625,0.05154
BOR00827,0.02582,0.05517,0.07809
BOR00828,0.01897,0.04074,0.05785
BOR00829,0.01368,0.0295,0.04202
BOR00830,0.03031,0.06455,0.09118
BOR00831,0.03175,0.06756,0.09538
BOR00832,0.02555,0.05461,0.0773
BOR00833,0.02387,0.05108,0.07236
BOR00834,0.06216,0.12999,0.18159
BOR00835,0.00649,0.01408,0.02015
BOR00836,0.01071,0.02316,0.03304
BOR00837,0.01733,0.03727,0.05297
BOR00838,0.03185,0.06778,0.09568
BOR00839,0.02559,0.05468,0.0774
BOR00840,0.08602,0.17793,0.24708
BOR00841,0.01114,0.02406,0.03432
BOR00842,0.07339,0.15265,0.21261
BOR00843,0.02377,0.05086,0.07206
BOR00844,0.0308,0.06559,0.09263
BOR00845,0.00564,0.01224,0.01752
BOR00846,0.01704,0.03664,0.05209
BOR00847,0.02458,0.05256,0.07443
BOR00848,0.01216,0.02625,0.03743
BOR00849,0.08595,0.1778,0.24691
BOR00850,0.01738,0.03737,0.05312
BOR00851,0.04242,0.08967,0.12606
BOR00852,0.1188,0.24277,0.33492
BOR00853,0.09678,0.19934,0.27618
BOR00854,0.01172,0.02531,0.03609
BOR00855,0.04478,0.09452,0.13277
BOR00856,0.03945,0.08353,0.11756
BOR00857,0.01478,0.03183,0.04531
BOR00858,0.02728,0.05823,0.08236
BOR00859,0.07445,0.15477,0.2155
BOR00860,0.04334,0.09156,0.12867
BOR00861,0.04663,0.09832,0.13801
BOR00862,0.08736,0.18061,0.25072
BOR00863,0.02373,0.05077,0.07193
BOR00864,0.07266,0.15117,0.21058
BOR00865,0.03981,0.08428,0.1186
BOR00866,0.02894,0.06171,0.08722
BOR00867,0.02026,0.04346,0.06168
BOR00868,0.02239,0.04795,0.06798
BOR00869,0.02372,0.05075,0.0719
BOR00870,0.08018,0.16627,0.2312
BOR00871,0.01704,0.03665,0.0521
BOR00872,0.03925,0.08313,0.117
BOR00873,0.03105,0.0661,0.09334
BOR00874,0.02243,0.04803,0.06809
BOR00875,0.06113,0.12791,0.17873
BOR00876,0.09196,0.18975,0.26316
BOR00877,0.02421,0.05179,0.07336
BOR00878,0.02724,0.05815,0.08225
BOR00879,0.03687,0.07819,0.11015
BOR00880,0.06995,0.14572,0.20314
BOR00881,0.05092,0.10712,0.15015
BOR00882,0.03092,0.06583,0.09296
BOR00883,0.02103,0.04509,0.06397
BOR00884,0.07689,0.15968,0.22221
BOR00885,0.01236,0.02667,0.03802
BOR00886,0.01715,0.03688,0.05243
BOR00887,0.01236,0.02668,0.03804
BOR00888,0.03917,0.08296,0.11677
BOR00889,0.07032,0.14647,0.20416
BOR00890,0.08637,0.17864,0.24804
BOR00891,0.01873,0.04023,0.05714
BOR00892,0.03478,0.07386,0.10414
BOR00893,0.10863,0.22275,0.3079
BOR00894,0.0116,0.02504,0.03572
BOR00895,0.14505,0.29398,0.40363
BOR00896,0.02049,0.04394,0.06236
BOR00897,0.01184,0.02556,0.03644
BOR00898,0.04223,0.08927,0.1255
BOR00899,0.01233,0.02662,0.03794
BOR00900,0.01175,0.02538,0.03619
BOR00901,0.11761,0.24043,0.33177
BOR00902,0.03746,0.07943,0.11186
BOR00903,0.01908,0.04096,0.05817
BOR00904,0.03814,0.08083,0.11381
BOR00905,0.05611,0.11769,0.1647
BOR00906,0.05977,0.12514,0.17493
BOR00907,0.06969,0.14521,0.20243
BOR00908,0.08052,0.16695,0.23212
BOR00909,0.11772,0.24064,0.33204
BOR00910,0.03603,0.07647,0.10776
BOR00911,0.008,0.01732,0.02476
BOR00912,0.02109,0.0452,0.06413
BOR00913,0.08757,0.18102,0.25128
BOR00914,0.01818,0.03905,0.05549
BOR00915,0.12332,0.25162,0.34685
BOR00916,0.09336,0.19254,0.26695
BOR00917,0.04625,0.09754,0.13694
BOR00918,0.02777,0.05925,0.08378
BOR00919,0.01182,0.02553,0.0364
BOR00920,0.00559,0.01213,0.01736
BOR00921,0.03479,0.0739,0.10419
BOR00922,0.12747,0.25975,0.35778
BOR00923,0.09051,0.18687,0.25925
BOR00924,0.03105,0.0661,0.09334
BOR00925,0.0748,0.15549,0.21648
BOR00926,0.0286,0.06099,0.08621
BOR00927,0.03965,0.08394,0.11813
BOR00928,0.01519,0.0327,0.04654
BOR00929,0.03551,0.07539,0.10626
BOR00930,0.07459,0.15506,0.21589
BOR00931,0.01607,0.03458,0.04918
BOR00932,0.01628,0.03502,0.04981
BOR00933,0.00752,0.01631,0.02332
BOR00934,0.10579,0.21716,0.30033
BOR00935,0.03038,0.0647,0.09139
BOR00936,0.02345,0.05018,0.07111
BOR00937,0.05219,0.10972,0.15373
BOR00938,0.03204,0.06817,0.09623
BOR00939,0.01345,0.029,0.04132
BOR00940,0.02711,0.05787,0.08186
BOR00941,0.06053,0.12669,0.17706
BOR00942,0.03541,0.07518,0.10597
BOR00943,0.02623,0.05604,0.0793
BOR00944,0.06897,0.14375,0.20044
BOR00945,0.1175,0.2402,0.33146
BOR00946,0.02484,0.05311,0.07521
BOR00947,0.01807,0.03883,0.05518
BOR00948,0.01272,0.02745,0.03912
BOR00949,0.08226,0.17043,0.23686
BOR00950,0.02205,0.04724,0.06698
BOR00951,0.02158,0.04625,0.0656
BOR00952,0.04704,0.09916,0.13918
BOR00953,0.02326,0.04979,0.07056
BOR00954,0.07296,0.15179,0.21143
BOR00955,0.10049,0.20668,0.28613
BOR00956,0.09243,0.1907,0.26445
BOR00957,0.03636,0.07713,0.10868
BOR00958,0.02575,0.05502,0.07788
BOR00959,0.00346,0.00754,0.01081
BOR00960,0.11145,0.22832,0.31543
BOR00961,0.02349,0.05028,0.07125
BOR00962,0.01413,0.03046,0.04338
BOR00963,0.0149,0.03209,0.04568
BOR00964,0.06669,0.13915,0.19415
BOR00965,0.02288,0.04899,0.06943
BOR00966,0.05836,0.12228,0.17101
BOR00967,0.02586,0.05525,0.0782
BOR00968,0.0073,0.01582,0.02262
BOR00969,0.03219,0.06848,0.09666
BOR00970,0.00404,0.00878,0.01258
BOR00971,0.00438,0.00953,0.01365
BOR00972,0.01722,0.03702,0.05262
BOR00973,0.0133,0.02868,0.04086
BOR00974,0.03766,0.07983,0.11243
BOR00975,0.0118,0.02548,0.03633
BOR00976,0.04361,0.09212,0.12944
BOR00977,0.03724,0.07897,0.11124
BOR00978,0.01218,0.02629,0.03747
BOR00979,0.02537,0.05422,0.07675
BOR00980,0.01545,0.03327,0.04735
BOR00981,0.03508,0.07448,0.105
BOR00982,0.01226,0.02647,0.03773
BOR00983,0.02072,0.04443,0.06305
BOR00984,0.02166,0.04641,0.06582
BOR00985,0.02136,0.04578,0.06494
BOR00986,0.02372,0.05075,0.0719
BOR00987,0.02129,0.04563,0.06473
BOR00988,0.01125,0.02432,0.03468
BOR00989,0.01018,0.02201,0.03142
BOR00990,0.01292,0.02788,0.03973
BOR00991,0.05451,0.11445,0.16024
BOR00992,0.04939,0.10399,0.14583
BOR00993,0.01707,0.03672,0.0522
BOR00994,0.00919,0.01989,0.0284
BOR00995,0.09682,0.1994,0.27626
BOR00996,0.03386,0.07194,0.10148
BOR00997,0.04937,0.10394,0.14576
BOR00998,0.06502,0.13578,0.18952
BOR00999,0.01044,0.02257,0.03221
BOR01000,0.02051,0.044,0.06244
BOR01001,0.17736,0.3563,0.48602
BOR01002,0.08487,0.17564,0.24397
BOR01003,0.01852,0.03978,0.0565
BOR01004,0.06342,0.13255,0.18509
BOR01005,0.13642,0.27721,0.38121
BOR01006,0.02543,0.05436,0.07695
BOR01007,0.06725,0.14028,0.19568
BOR01008,0.01716,0.03689,0.05245
BOR01009,0.0361,0.07661,0.10796
BOR01010,0.02775,0.0592,0.08372
BOR01011,0.07041,0.14665,0.20441
BOR01012,0.09552,0.19683,0.27277
BOR01013,0.0235,0.05029,0.07125
BOR01014,0.00282,0.00614,0.00881
BOR01015,0.10265,0.21095,0.29192
BOR01016,0.02424,0.05184,0.07344
BOR01017,0.02241,0.048,0.06804
BOR01018,0.1492,0.30203,0.41435
BOR01019,0.0439,0.09271,0.13026
BOR01020,0.02554,0.05457,0.07725
BOR01021,0.02381,0.05094,0.07217
BOR01022,0.13021,0.2651,0.36497
BOR01023,0.0528,0.11095,0.15543
BOR01024,0.01555,0.03347,0.04762
BOR01025,0.07664,0.15917,0.22151
BOR01026,0.10456,0.21473,0.29704
BOR01027,0.01997,0.04285,0.06082
BOR01028,0.01363,0.0294,0.04187
BOR01029,0.01863,0.04,0.05682
BOR01030,0.03568,0.07572,0.10672
BOR01031,0.01559,0.03357,0.04776
BOR01032,0.02154,0.04617,0.06549
BOR01033,0.02007,0.04306,0.06111
BOR01034,0.04303,0.09093,0.1278
BOR01035,0.04139,0.08753,0.1231
BOR01036,0.04626,0.09756,0.13696
BOR01037,0.11639,0.23803,0.32853
BOR01038,0.07346,0.15279,0.21279
BOR01039,0.05049,0.10624,0.14894
BOR01040,0.0192,0.04122,0.05853
BOR01041,0.04714,0.09937,0.13946
BOR01042,0.04745,0.1,0.14034
BOR01043,0.03147,0.06699,0.09458
BOR01044,0.02447,0.05234,0.07413
BOR01045,0.0071,0.0154,0.02203
BOR01046,0.06201,0.12969,0.18118
BOR01047,0.12817,0.26112,0.35962
BOR01048,0.01246,0.0269,0.03834
BOR01049,0.09058,0.18701,0.25943
BOR01050,0.08903,0.18393,0.25525
BOR01051,0.09108,0.18802,0.2608
BOR01052,0.0507,0.10667,0.14952
BOR01053,0.02219,0.04754,0.0674
BOR01054,0.01849,0.03972,0.05643
BOR01055,0.07553,0.15694,0.21847
BOR01056,0.09087,0.18759,0.26022
BOR01057,0.02209,0.04732,0.0671
BOR01058,0.02739,0.05845,0.08267
BOR01059,0.0715,0.14885,0.20741
BOR01060,0.015,0.03231,0.04598
BOR01061,0.01244,0.02684,0.03826
BOR01062,0.02788,0.05948,0.08411
BOR01063,0.01485,0.03199,0.04554
BOR01064,0.03028,0.06449,0.0911
BOR01065,0.0495,0.10421,0.14614
BOR01066,0.00945,0.02045,0.0292
BOR01067,0.02585,0.05522,0.07816
BOR01068,0.03991,0.08448,0.11887
BOR01069,0.03597,0.07634,0.10758
BOR01070,0.06475,0.13522,0.18876
BOR01071,0.01497,0.03225,0.04589
BOR01072,0.03307,0.07031,0.09921
BOR01073,0.07976,0.16543,0.23005
BOR01074,0.12545,0.25579,0.35246
BOR01075,0.01736,0.03732,0.05305
BOR01076,0.08947,0.18481,0.25644
BOR01077,0.01221,0.02635,0.03756
BOR01078,0.01847,0.03967,0.05636
BOR01079,0.12973,0.26416,0.3637
BOR01080,0.03006,0.06403,0.09046
BOR01081,0.02782,0.05936,0.08394
BOR01082,0.10786,0.22125,0.30586
BOR01083,0.01891,0.04061,0.05767
BOR01084,0.1344,0.27328,0.37594
BOR01085,0.16465,0.33189,0.45394
BOR01086,0.06345,0.1326,0.18517
BOR01087,0.10025,0.20621,0.28549
BOR01088,0.12133,0.24772,0.34159
BOR01089,0.06694,0.13965,0.19483
BOR01090,0.06649,0.13875,0.19359
BOR01091,0.03258,0.06929,0.09778
BOR01092,0.02185,0.04683,0.06641
BOR01093,0.10709,0.21972,0.3038
BOR01094,0.0247,0.05281,0.07479
BOR01095,0.101,0.20769,0.2875
BOR01096,0.12464,0.25421,0.35033
BOR01097,0.02518,0.05382,0.0762
BOR01098,0.0118,0.02548,0.03634
BOR01099,0.02153,0.04615,0.06546
BOR01100,0.00684,0.01483,0.02121
BOR01101,0.01723,0.03704,0.05266
BOR01102,0.02235,0.04787,0.06787
BOR01103,0.01908,0.04097,0.05818
BOR01104,0.02027,0.04349,0.06172
BOR01105,0.01752,0.03766,0.05353
BOR01106,0.08055,0.16701,0.23221
BOR01107,0.01989,0.04269,0.06059
BOR01108,0.02468,0.05277,0.07473
BOR01109,0.05686,0.11923,0.16682
BOR01110,0.04358,0.09206,0.12937
BOR01111,0.01725,0.03708,0.05271
BOR01112,0.06663,0.13903,0.19397
BOR01113,0.03288,0.06991,0.09865
BOR01114,0.00363,0.00791,0.01134
BOR01115,0.00614,0.01333,0.01908
BOR01116,0.01962,0.04211,0.05979
BOR01117,0.09847,0.20268,0.2807
BOR01118,0.01744,0.03749,0.05328
BOR01119,0.13564,0.27569,0.37917
BOR01120,0.00457,0.00994,0.01425
BOR01121,0.03919,0.083,0.11683
BOR01122,0.0885,0.18287,0.2538
BOR01123,0.09406,0.19394,0.26884
BOR01124,0.11321,0.23178,0.3201
BOR01125,0.01592,0.03426,0.04873
BOR01126,0.08356,0.17303,0.24041
BOR01127,0.02453,0.05246,0.0743
BOR01128,0.11689,0.23902,0.32986
BOR01129,0.0258,0.05513,0.07803
BOR01130,0.10462,0.21484,0.29719
BOR01131,0.02202,0.04718,0.06691
BOR01132,0.01842,0.03958,0.05622
BOR01133,0.16004,0.32299,0.44219
BOR01134,0.07158,0.149,0.20762
BOR01135,0.02221,0.04758,0.06746
BOR01136,0.09672,0.19921,0.276
BOR01137,0.03029,0.06453,0.09115
BOR01138,0.04198,0.08876,0.12479
BOR01139,0.01281,0.02763,0.03938
BOR01140,0.08891,0.1837,0.25494
BOR01141,0.0689,0.14361,0.20025
BOR01142,0.05936,0.12431,0.1738
BOR01143,0.01779,0.03824,0.05434
BOR01144,0.06549,0.13673,0.19083
BOR01145,0.02291,0.04906,0.06953
BOR01146,0.01859,0.03993,0.05672
BOR01147,0.09627,0.19831,0.27478
BOR01148,0.1593,0.32157,0.4403
BOR01149,0.02319,0.04964,0.07035
BOR01150,0.05145,0.10819,0.15163
BOR01151,0.0941,0.19401,0.26895
BOR01152,0.01502,0.03235,0.04605
BOR01153,0.1181,0.24138,0.33305
BOR01154,0.02716,0.05798,0.08202
BOR01155,0.08674,0.17938,0.24905
BOR01156,0.09502,0.19584,0.27143
BOR01157,0.01548,0.03334,0.04743
BOR01158,0.07031,0.14646,0.20414
BOR01159,0.02403,0.05141,0.07283
BOR01160,0.02294,0.0491,0.0696
BOR01161,0.04566,0.09633,0.13527
BOR01162,0.02679,0.0572,0.08093
BOR01163,0.01619,0.03485,0.04956
BOR01164,0.07542,0.15672,0.21816
BOR01165,0.07257,0.15099,0.21034
BOR01166,0.02892,0.06167,0.08716
BOR01167,0.02557,0.05464,0.07735
BOR01168,0.03431,0.07288,0.10278
BOR01169,0.06176,0.12918,0.18048
BOR01170,0.03765,0.07982,0.11241
BOR01171,0.01541,0.03318,0.04722
BOR01172,0.02492,0.05329,0.07545
BOR01173,0.02076,0.04452,0.06317
BOR01174,0.01085,0.02344,0.03344
BOR01175,0.01304,0.02813,0.04008
BOR01176,0.11395,0.23323,0.32205
BOR01177,0.12669,0.25822,0.35572
BOR01178,0.02302,0.04928,0.06984
BOR01179,0.03553,0.07542,0.1063
BOR01180,0.01885,0.04048,0.0575
BOR01181,0.00953,0.02061,0.02943
BOR01182,0.04127,0.0873,0.12277
BOR01183,0.09398,0.19378,0.26863
BOR01184,0.01899,0.04078,0.05792
BOR01185,0.02875,0.06131,0.08666
BOR01186,0.02411,0.05156,0.07304
BOR01187,0.0164,0.03529,0.05019
BOR01188,0.01293,0.0279,0.03975
BOR01189,0.0488,0.10278,0.14417
BOR01190,0.05704,0.11959,0.16731
BOR01191,0.03546,0.07528,0.10611
BOR01192,0.02728,0.05822,0.08235
BOR01193,0.01269,0.02738,0.03902
BOR01194,0.07092,0.14768,0.20581
BOR01195,0.11046,0.22636,0.31277
BOR01196,0.12072,0.24653,0.33999
BOR01197,0.11168,0.22877,0.31603
BOR01198,0.08876,0.18339,0.25451
BOR01199,0.0166,0.03572,0.05079
BOR01200,0.10674,0.21904,0.30287
BOR01201,0.02693,0.05749,0.08133
BOR01202,0.13508,0.27459,0.3777
BOR01203,0.02457,0.05254,0.07441
BOR01204,0.07349,0.15285,0.21288
BOR01205,0.08713,0.18014,0.25009
BOR01206,0.01949,0.04184,0.0594
BOR01207,0.11675,0.23875,0.3295
BOR01208,0.13011,0.26491,0.36471
BOR01209,0.03547,0.0753,0.10614
BOR01210,0.01546,0.0333,0.04738
BOR01211,0.14334,0.29068,0.39922
BOR01212,0.03198,0.06805,0.09605
BOR01213,0.02471,0.05284,0.07483
BOR01214,0.12007,0.24524,0.33826
BOR01215,0.09081,0.18747,0.26006
BOR01216,0.06592,0.13758,0.192
BOR01217,0.11061,0.22666,0.31318
BOR01218,0.01714,0.03686,0.0524
BOR01219,0.07533,0.15654,0.21791
BOR01220,0.03576,0.07589,0.10696
BOR01221,0.02176,0.04662,0.06611
BOR01222,0.08724,0.18036,0.25039
BOR01223,0.03511,0.07455,0.10509
BOR01224,0.00364,0.00792,0.01135
BOR01225,0.09274,0.19131,0.26528
BOR01226,0.02398,0.05129,0.07266
BOR01227,0.02905,0.06194,0.08754
BOR01228,0.02061,0.04419,0.06271
BOR01229,0.08941,0.18469,0.25628
BOR01230,0.02249,0.04817,0.06829
BOR01231,0.03028,0.06449,0.0911
BOR01232,0.03327,0.07074,0.09979
BOR01233,0.02124,0.04552,0.06458
BOR01234,0.10885,0.2232,0.30849
BOR01235,0.01322,0.02852,0.04063
BOR01236,0.01381,0.02978,0.04241
BOR01237,0.04202,0.08883,0.1249
BOR01238,0.01138,0.02459,0.03507
BOR01239,0.1145,0.23431,0.32351
BOR01240,0.01438,0.03099,0.04412
BOR01241,0.00315,0.00685,0.00983
BOR01242,0.01983,0.04256,0.06041
BOR01243,0.02473,0.05288,0.07489
BOR01244,0.01053,0.02275,0.03247
BOR01245,0.02437,0.05211,0.07381
BOR01246,0.04185,0.08849,0.12443
BOR01247,0.02074,0.04447,0.0631
BOR01248,0.08873,0.18334,0.25444
BOR01249,0.04281,0.09046,0.12716
BOR01250,0.02354,0.05037,0.07137
BOR01251,0.04236,0.08954,0.12587
BOR01252,0.0293,0.06246,0.08826
BOR01253,0.02794,0.05961,0.08429
BOR01254,0.01839,0.0395,0.05611
BOR01255,0.10559,0.21675,0.29978
BOR01256,0.02947,0.0628,0.08874
BOR01257,0.13605,0.27648,0.38023
BOR01258,0.02779,0.05929,0.08385
BOR01259,0.06934,0.14449,0.20145
BOR01260,0.02708,0.05781,0.08178
BOR01261,0.01903,0.04086,0.05803
BOR01262,0.15301,0.30941,0.42417
BOR01263,0.05502,0.11548,0.16166
BOR01264,0.01583,0.03408,0.04848
BOR01265,0.05248,0.1103,0.15453
BOR01266,0.02602,0.05559,0.07868
BOR01267,0.01399,0.03016,0.04294
BOR01268,0.0261,0.05575,0.07889
BOR01269,0.03256,0.06925,0.09772
BOR01270,0.00856,0.01853,0.02648
BOR01271,0.02088,0.04476,0.06351
BOR01272,0.07978,0.16547,0.23011
BOR01273,0.01397,0.03012,0.0429
BOR01274,0.02154,0.04616,0.06547
BOR01275,0.09239,0.19061,0.26433
BOR01276,0.02131,0.04568,0.0648
BOR01277,0.02415,0.05165,0.07317
BOR01278,0.02186,0.04684,0.06642
BOR01279,0.0349,0.07411,0.10448
BOR01280,0.07029,0.1464,0.20406
BOR01281,0.03315,0.07048,0.09943
BOR01282,0.02979,0.06347,0.08967
BOR01283,0.01931,0.04144,0.05885
BOR01284,0.01509,0.03251,0.04627
BOR01285,0.01845,0.03962,0.05629
BOR01286,0.02615,0.05586,0.07906
BOR01287,0.04378,0.09247,0.12993
BOR01288,0.09656,0.1989,0.27558
BOR01289,0.00841,0.01822,0.02604
BOR01290,0.01868,0.04011,0.05698
BOR01291,0.02805,0.05983,0.0846
BOR01292,0.01727,0.03713,0.05278
BOR01293,0.08851,0.1829,0.25384
BOR01294,0.03693,0.07833,0.11035
BOR01295,0.06032,0.12625,0.17645
BOR01296,0.01687,0.03627,0.05157
BOR01297,0.09067,0.18719,0.25967
BOR01298,0.02943,0.06273,0.08864
BOR01299,0.0256,0.0547,0.07743
BOR01300,0.0832,0.1723,0.23942
BOR01301,0.01761,0.03785,0.0538
BOR01302,0.01411,0.03041,0.0433
BOR01303,0.01669,0.03589,0.05104
BOR01304,0.01261,0.02722,0.03879
BOR01305,0.01986,0.04261,0.06049
BOR01306,0.05029,0.10582,0.14836
BOR01307,0.04749,0.10008,0.14044
BOR01308,0.01394,0.03004,0.04279
BOR01309,0.04869,0.10255,0.14385
BOR01310,0.01348,0.02907,0.0414
BOR01311,0.01649,0.03548,0.05046
BOR01312,0.02006,0.04303,0.06108
BOR01313,0.02289,0.04901,0.06947
BOR01314,0.03115,0.06631,0.09363
BOR01315,0.03076,0.0655,0.09251
BOR01316,0.14193,0.28793,0.39555
BOR01317,0.01983,0.04256,0.06042
BOR01318,0.01308,0.02822,0.04021
BOR01319,0.02801,0.05975,0.08449
BOR01320,0.0289,0.06162,0.0871
BOR01321,0.02475,0.05291,0.07493
BOR01322,0.0222,0.04755,0.06742
BOR01323,0.10928,0.22404,0.30963
BOR01324,0.02746,0.05861,0.0829
BOR01325,0.06557,0.13689,0.19104
BOR01326,0.00291,0.00633,0.00907
BOR01327,0.02473,0.05287,0.07488
BOR01328,0.11458,0.23448,0.32374
BOR01329,0.03019,0.06431,0.09085
BOR01330,0.0311,0.06621,0.09349
