id_troncon,score_h1,score_h3,score_h5
SYN000671,0.03462,0.08418,0.08418
SYN000672,0.02174,0.03911,0.04651
SYN000673,0.0,0.00416,0.00416
SYN000674,0.03462,0.04651,0.08418
SYN000675,0.02174,0.03462,0.04651
SYN000676,0.0,0.00416,0.00416
SYN000677,0.01791,0.03462,0.03911
SYN000678,0.03462,0.04651,0.08418
SYN000679,0.01791,0.03462,0.03911
SYN000680,0.02174,0.03911,0.04651
SYN000681,0.04167,0.08418,0.2
SYN000682,0.03462,0.08418,0.08418
SYN000683,0.00416,0.00722,0.01791
SYN000684,0.03462,0.04651,0.08418
SYN000685,0.00416,0.00416,0.00722
SYN000686,0.00416,0.00416,0.00722
SYN000687,0.03462,0.03911,0.04651
SYN000688,0.00416,0.01791,0.01791
SYN000689,0.00416,0.00722,0.01791
SYN000690,0.03462,0.03911,0.04651
SYN000691,0.01791,0.03462,0.04651
SYN000692,0.00416,0.00416,0.00722
SYN000693,0.00416,0.01791,0.03462
SYN000694,0.00416,0.00416,0.00722
SYN000695,0.03911,0.08418,0.08418
SYN000696,0.0,0.00416,0.00416
SYN000697,0.00416,0.00722,0.01791
SYN000698,0.08418,0.21667,0.21667
SYN000699,0.0,0.00416,0.00416
SYN000700,0.0,0.00416,0.00416
SYN000701,0.00416,0.00722,0.01791
SYN000702,0.03462,0.08418,0.08418
SYN000703,0.00722,0.02174,0.03462
SYN000704,0.01791,0.03462,0.03911
SYN000705,0.02174,0.03911,0.04651
SYN000706,0.00416,0.01791,0.03462
SYN000707,0.00416,0.01791,0.02174
SYN000708,0.00416,0.00722,0.01791
SYN000709,0.0,0.00416,0.00416
SYN000710,0.01791,0.03462,0.04651
SYN000711,0.0,0.00416,0.00416
SYN000712,0.00722,0.02174,0.03462
SYN000713,0.00416,0.01791,0.02174
SYN000714,0.00722,0.03462,0.03462
SYN000715,0.03462,0.04167,0.08418
SYN000716,0.00416,0.00416,0.00722
SYN000717,0.08418,0.08418,0.21667
SYN000718,0.03462,0.04651,0.08418
SYN000719,0.03462,0.08418,0.08418
SYN000720,0.00349,0.00416,0.00416
SYN000721,0.00416,0.00416,0.00722
SYN000722,0.03462,0.08418,0.08418
SYN000723,0.03462,0.04651,0.08418
SYN000724,0.03911,0.08418,0.08418
SYN000725,0.01791,0.03462,0.03911
SYN000726,0.01791,0.03462,0.03911
SYN000727,0.01791,0.03462,0.03911
SYN000728,0.03462,0.0625,0.08418
SYN000729,0.00722,0.03462,0.03462
SYN000730,0.00416,0.01791,0.03462
SYN000731,0.03462,0.04651,0.08418
SYN000732,0.75,0.75,0.75
SYN000733,0.03462,0.04651,0.08418
SYN000734,0.03462,0.03911,0.04651
SYN000735,0.00416,0.00722,0.01791
SYN000736,0.00722,0.02174,0.03462
SYN000737,0.00416,0.00722,0.01791
SYN000738,0.00722,0.02174,0.03462
SYN000739,0.00416,0.01791,0.03462
SYN000740,0.03462,0.08418,0.08418
SYN000741,0.03462,0.04651,0.08418
SYN000742,0.00416,0.00722,0.01791
SYN000743,0.03462,0.08418,0.08418
SYN000744,0.00416,0.00416,0.00416
SYN000745,0.00416,0.00416,0.00416
SYN000746,0.01791,0.03462,0.03462
SYN000747,0.00416,0.01791,0.03462
SYN000748,0.00416,0.00722,0.01791
SYN000749,0.0,0.00416,0.00416
SYN000750,0.00416,0.00416,0.00416
SYN000751,0.00416,0.00416,0.00722
SYN000752,0.00416,0.00722,0.01791
SYN000753,0.03911,0.08418,0.08418
SYN000754,0.03911,0.08418,0.08418
SYN000755,0.03462,0.08418,0.08418
SYN000756,0.01791,0.03462,0.04167
SYN000757,0.03462,0.04651,0.08418
SYN000758,0.03911,0.08418,0.08418
SYN000759,0.00416,0.00416,0.00722
SYN000760,0.00722,0.02174,0.03462
SYN000761,0.00416,0.00416,0.00722
SYN000762,0.03462,0.08418,0.08418
SYN000763,0.03462,0.04651,0.08418
SYN000764,0.00722,0.02174,0.03462
SYN000765,0.03462,0.04167,0.08418
SYN000766,0.03462,0.08418,0.08418
SYN000767,0.03462,0.08418,0.08418
SYN000768,0.03911,0.08418,0.08418
SYN000769,0.00722,0.03462,0.03462
SYN000770,0.01791,0.03462,0.03462
SYN000771,0.03462,0.08418,0.08418
SYN000772,0.03462,0.03911,0.08418
SYN000773,0.00416,0.00416,0.00722
SYN000774,0.03462,0.08418,0.08418
SYN000775,0.00722,0.02174,0.03462
SYN000776,0.01791,0.03462,0.03911
SYN000777,0.0625,0.08418,0.21667
SYN000778,0.0,0.00416,0.00416
SYN000779,0.00416,0.00722,0.01791
SYN000780,0.01791,0.03462,0.03911
SYN000781,0.00416,0.01791,0.03462
SYN000782,0.0,0.00416,0.00416
SYN000783,0.08418,0.21667,0.21667
SYN000784,0.03462,0.04167,0.08418
SYN000785,0.0,0.00416,0.00416
SYN000786,0.00416,0.00722,0.01791
SYN000787,0.01791,0.03462,0.03911
SYN000788,0.00416,0.01791,0.02174
SYN000789,0.02174,0.03911,0.04651
SYN000790,0.02174,0.03462,0.04651
SYN000791,0.02174,0.03911,0.04651
SYN000792,0.03462,0.03911,0.04651
SYN000793,0.03462,0.04651,0.08418
SYN000794,0.03911,0.08418,0.08418
SYN000795,0.0,0.00416,0.00416
SYN000796,0.03462,0.0625,0.08418
SYN000797,0.03911,0.08418,0.08418
SYN000798,0.0,0.00416,0.00416
SYN000799,0.00416,0.01791,0.03462
SYN000800,0.00416,0.00416,0.00722
SYN000801,0.00416,0.01791,0.02174
SYN000802,0.00416,0.00416,0.00722
SYN000803,0.04651,0.08418,0.2
SYN000804,0.01791,0.03462,0.03462
SYN000805,0.04651,0.08418,0.2
SYN000806,0.00416,0.00722,0.01791
SYN000807,0.03911,0.08418,0.08418
SYN000808,0.00722,0.02174,0.03462
SYN000809,0.03462,0.04651,0.08418
SYN000810,0.03462,0.03911,0.04651
SYN000811,0.08418,0.2,0.21667
SYN000812,0.03462,0.04651,0.08418
SYN000813,0.03462,0.04167,0.08418
SYN000814,0.08418,0.2,0.21667
SYN000815,0.00416,0.00416,0.00722
SYN000816,0.0,0.00416,0.00416
SYN000817,0.03462,0.04651,0.08418
SYN000818,0.02174,0.03462,0.04651
SYN000819,0.00722,0.02174,0.03462
SYN000820,0.03911,0.08418,0.08418
SYN000821,0.00722,0.03462,0.03462
SYN000822,0.00416,0.00416,0.00416
SYN000823,0.00416,0.01791,0.02174
SYN000824,0.00416,0.00416,0.00722
SYN000825,0.03462,0.08418,0.08418
SYN000826,0.04651,0.08418,0.2
SYN000827,0.00722,0.02174,0.03462
SYN000828,0.02174,0.03911,0.04651
SYN000829,0.00416,0.00722,0.01791
SYN000830,0.00722,0.03462,0.03462
SYN000831,0.04651,0.08418,0.2
SYN000832,0.01791,0.03462,0.03911
SYN000833,0.01791,0.03462,0.03462
SYN000834,0.00416,0.01791,0.02174
SYN000835,0.01791,0.03462,0.03911
SYN000836,0.00416,0.00722,0.01791
SYN000837,0.08418,0.21667,0.21667
SYN000838,0.00416,0.01791,0.02174
SYN000839,0.02174,0.03462,0.04651
SYN000840,0.01791,0.03462,0.03911
SYN000841,0.00416,0.00722,0.01791
SYN000842,0.00416,0.01791,0.02174
SYN000843,0.00722,0.02174,0.03462
SYN000844,0.08418,0.21667,0.21667
SYN000845,0.00416,0.01791,0.02174
SYN000846,0.00416,0.00416,0.00722
SYN000847,0.00416,0.00722,0.01791
SYN000848,0.08418,0.08418,0.21667
SYN000849,0.02174,0.03462,0.04651
SYN000850,0.04167,0.08418,0.2
SYN000851,0.01791,0.03462,0.04651
SYN000852,0.00416,0.00722,0.01791
SYN000853,0.01791,0.03462,0.03911
SYN000854,0.03462,0.08418,0.08418
SYN000855,0.01791,0.03462,0.03911
SYN000856,0.00722,0.03462,0.03462
SYN000857,0.00416,0.00722,0.01791
SYN000858,0.01791,0.03462,0.03911
SYN000859,0.0,0.0,0.00416
SYN000860,0.00416,0.01791,0.03462
SYN000861,0.00416,0.00416,0.00722
SYN000862,0.00416,0.01791,0.03462
SYN000863,0.03462,0.04651,0.08418
SYN000864,0.04167,0.08418,0.2
SYN000865,0.00416,0.00416,0.00722
SYN000866,0.00416,0.00722,0.01791
SYN000867,0.00416,0.00416,0.00416
SYN000868,0.03462,0.08418,0.08418
SYN000869,0.2,0.21667,0.74634
SYN000870,0.00416,0.00416,0.00722
SYN000871,0.03462,0.04651,0.08418
SYN000872,0.00416,0.01791,0.03462
SYN000873,0.00722,0.02174,0.03462
SYN000874,0.00722,0.03462,0.03462
SYN000875,0.0,0.0,0.00416
SYN000876,0.0,0.00416,0.00416
SYN000877,0.00722,0.02174,0.03462
SYN000878,0.00416,0.01791,0.02174
SYN000879,0.01791,0.03462,0.03911
SYN000880,0.00416,0.01791,0.02174
SYN000881,0.08418,0.21667,0.21667
SYN000882,0.03462,0.04651,0.08418
SYN000883,0.03462,0.03911,0.0625
SYN000884,0.03911,0.08418,0.08418
SYN000885,0.00416,0.00722,0.01791
SYN000886,0.0,0.00416,0.00416
SYN000887,0.03911,0.08418,0.08418
SYN000888,0.02174,0.03462,0.04651
SYN000889,0.00416,0.00416,0.00722
SYN000890,0.03462,0.04651,0.08418
SYN000891,0.00722,0.02174,0.03462
SYN000892,0.0,0.00416,0.00416
SYN000893,0.01791,0.03462,0.03911
SYN000894,0.02174,0.03911,0.04651
SYN000895,0.00416,0.01791,0.03462
SYN000896,0.03462,0.04651,0.08418
SYN000897,0.04651,0.08418,0.2
SYN000898,0.03911,0.08418,0.08418
SYN000899,0.03462,0.08418,0.08418
SYN000900,0.00416,0.00722,0.01791
SYN000901,0.00416,0.00722,0.01791
SYN000902,0.03911,0.08418,0.08418
SYN000903,0.00416,0.01791,0.02174
SYN000904,0.01791,0.03462,0.03462
SYN000905,0.03462,0.08418,0.08418
SYN000906,0.02174,0.03911,0.04651
SYN000907,0.02174,0.03911,0.04651
SYN000908,0.01791,0.03462,0.03911
SYN000909,0.00416,0.01791,0.03462
SYN000910,0.01791,0.03462,0.03911
SYN000911,0.00416,0.01791,0.02174
SYN000912,0.0,0.00416,0.00416
SYN000913,0.03462,0.0625,0.08418
SYN000914,0.00416,0.01791,0.03462
SYN000915,0.00416,0.00722,0.01791
SYN000916,0.03462,0.08418,0.08418
SYN000917,0.04167,0.08418,0.2
SYN000918,0.00722,0.03462,0.03462
SYN000919,0.00416,0.01791,0.03462
SYN000920,0.04651,0.08418,0.2
SYN000921,0.0,0.00416,0.00416
SYN000922,0.03462,0.08418,0.08418
SYN000923,0.03462,0.0625,0.08418
SYN000924,0.01791,0.03462,0.04651
SYN000925,0.00416,0.00722,0.01791
SYN000926,0.08418,0.2,0.21667
SYN000927,0.00416,0.00722,0.01791
SYN000928,0.00722,0.03462,0.03462
SYN000929,0.0,0.00416,0.00416
SYN000930,0.00722,0.03462,0.03462
SYN000931,0.03462,0.04651,0.08418
SYN000932,0.00416,0.01791,0.03462
SYN000933,0.00416,0.00722,0.01791
SYN000934,0.00416,0.00416,0.00722
SYN000935,0.03911,0.08418,0.08418
SYN000936,0.00722,0.03462,0.03462
SYN000937,0.03911,0.08418,0.08418
SYN000938,0.03462,0.03911,0.04651
SYN000939,0.08418,0.08418,0.21667
SYN000940,0.00722,0.03462,0.03462
SYN000941,0.0,0.00416,0.00416
SYN000942,0.04651,0.08418,0.2
SYN000943,0.00416,0.00416,0.00722
SYN000944,0.00416,0.00416,0.00722
SYN000945,0.00722,0.03462,0.03462
SYN000946,0.0,0.00416,0.00416
SYN000947,0.0,0.00416,0.00416
SYN000948,0.00416,0.00722,0.01791
SYN000949,0.02174,0.03911,0.04651
SYN000950,0.0625,0.08418,0.21667
SYN000951,0.00416,0.00722,0.01791
SYN000952,0.00722,0.02174,0.03462
SYN000953,0.03911,0.08418,0.08418
SYN000954,0.01791,0.03462,0.04651
SYN000955,0.00722,0.02174,0.03462
SYN000956,0.0,0.00416,0.00416
SYN000957,0.00416,0.00722,0.01791
SYN000958,0.01791,0.03462,0.03911
SYN000959,0.02174,0.03462,0.04651
SYN000960,0.00722,0.03462,0.03462
SYN000961,0.0,0.00416,0.00416
SYN000962,0.03462,0.08418,0.08418
SYN000963,0.21667,0.75,0.75
SYN000964,0.03462,0.04651,0.08418
SYN000965,0.0,0.00416,0.00416
SYN000966,0.03462,0.03911,0.04651
SYN000967,0.01791,0.03462,0.03911
SYN000968,0.02174,0.03462,0.04651
SYN000969,0.03462,0.03911,0.0625
SYN000970,0.02174,0.03911,0.04651
SYN000971,0.08418,0.2,0.21667
SYN000972,0.03462,0.08418,0.08418
SYN000973,0.00416,0.01791,0.02174
SYN000974,0.00416,0.00722,0.01791
SYN000975,0.04167,0.08418,0.2
SYN000976,0.00416,0.00416,0.00722
SYN000977,0.00722,0.02174,0.03462
SYN000978,0.03462,0.08418,0.08418
SYN000979,0.03462,0.08418,0.08418
SYN000980,0.01791,0.03462,0.04167
SYN000981,0.0,0.00416,0.00416
SYN000982,0.02174,0.03462,0.04651
SYN000983,0.00416,0.01791,0.03462
SYN000984,0.00722,0.03462,0.03462
SYN000985,0.01791,0.03462,0.04167
SYN000986,0.02174,0.03911,0.04651
SYN000987,0.03462,0.03911,0.08418
SYN000988,0.00722,0.02174,0.03462
SYN000989,0.00416,0.00722,0.01791
SYN000990,0.01791,0.03462,0.03462
SYN000991,0.0,0.00416,0.00416
SYN000992,0.00416,0.00416,0.00416
SYN000993,0.03462,0.08418,0.08418
SYN000994,0.00416,0.00722,0.01791
SYN000995,0.00416,0.00416,0.00722
SYN000996,0.08418,0.21667,0.5434
SYN000997,0.04651,0.08418,0.2
SYN000998,0.08418,0.2,0.21667
SYN000999,0.00416,0.01791,0.02174
SYN001000,0.03462,0.08418,0.08418
SYN001001,0.03462,0.04651,0.08418
SYN001002,0.03911,0.08418,0.08418
SYN001003,0.02174,0.03911,0.04651
SYN001004,0.01791,0.03462,0.03911
SYN001005,0.00416,0.01791,0.02174
SYN001006,0.03462,0.0625,0.08418
SYN001007,0.03462,0.04651,0.08418
SYN001008,0.00416,0.00416,0.00416
SYN001009,0.02174,0.03911,0.04651
SYN001010,0.04651,0.08418,0.2
SYN001011,0.03462,0.03911,0.04651
SYN001012,0.0,0.00416,0.00416
SYN001013,0.00722,0.02174,0.03462
SYN001014,0.01791,0.03462,0.03462
SYN001015,0.03911,0.08418,0.08418
SYN001016,0.00416,0.01791,0.02174
SYN001017,0.00416,0.01791,0.03462
SYN001018,0.08418,0.08418,0.21667
SYN001019,0.00416,0.00722,0.01791
SYN001020,0.00416,0.01791,0.03462
SYN001021,0.00416,0.01791,0.03462
SYN001022,0.02174,0.03911,0.04651
SYN001023,0.00416,0.01791,0.03462
SYN001024,0.02174,0.03462,0.04651
SYN001025,0.00722,0.03462,0.03462
SYN001026,0.01791,0.03462,0.03911
SYN001027,0.04651,0.08418,0.2
SYN001028,0.00416,0.01791,0.03462
SYN001029,0.00416,0.01791,0.03462
SYN001030,0.00416,0.01791,0.03462
SYN001031,0.00416,0.01791,0.02174
SYN001032,0.0,0.00416,0.00416
SYN001033,0.0,0.00416,0.00416
SYN001034,0.00416,0.00416,0.00416
SYN001035,0.03462,0.03911,0.0625
SYN001036,0.00416,0.01791,0.02174
SYN001037,0.0,0.00416,0.00416
SYN001038,0.00416,0.00416,0.00722
SYN001039,0.00416,0.00722,0.01791
SYN001040,0.01791,0.03462,0.03911
SYN001041,0.03462,0.04651,0.08418
SYN001042,0.03911,0.08418,0.08418
SYN001043,0.00722,0.03462,0.03462
SYN001044,0.03462,0.04651,0.08418
SYN001045,0.00416,0.01791,0.03462
SYN001046,0.03462,0.08418,0.08418
SYN001047,0.0,0.0,0.0
SYN001048,0.00416,0.00416,0.00416
SYN001049,0.01791,0.03462,0.03911
SYN001050,0.02174,0.03462,0.04651
SYN001051,0.03462,0.04651,0.08418
SYN001052,0.00722,0.02174,0.03462
SYN001053,0.02174,0.03911,0.04651
SYN001054,0.00416,0.01791,0.03462
SYN001055,0.00416,0.00416,0.00722
SYN001056,0.0,0.0,0.00256
SYN001057,0.08418,0.2,0.21667
SYN001058,0.04167,0.08418,0.2
SYN001059,0.0,0.0,0.00416
SYN001060,0.02174,0.03911,0.04651
SYN001061,0.00722,0.02174,0.03462
SYN001062,0.00416,0.01791,0.02174
SYN001063,0.03911,0.08418,0.08418
SYN001064,0.00416,0.00722,0.01791
SYN001065,0.01791,0.03462,0.03462
SYN001066,0.01791,0.03462,0.03911
SYN001067,0.0,0.00416,0.00416
SYN001068,0.01791,0.03462,0.03911
SYN001069,0.01791,0.03462,0.03911
SYN001070,0.00416,0.00722,0.01791
SYN001071,0.03462,0.08418,0.08418
SYN001072,0.01791,0.03462,0.03911
SYN001073,0.00722,0.03462,0.03462
SYN001074,0.00416,0.00722,0.01791
SYN001075,0.00416,0.00722,0.01791
SYN001076,0.03462,0.04651,0.08418
SYN001077,0.0,0.00416,0.00416
SYN001078,0.08418,0.2,0.21667
SYN001079,0.0,0.00416,0.00416
SYN001080,0.00416,0.01791,0.02174
SYN001081,0.02174,0.03911,0.04651
SYN001082,0.00722,0.0302,0.03462
SYN001083,0.02174,0.03911,0.04651
SYN001084,0.03462,0.04167,0.08418
SYN001085,0.00722,0.03462,0.03462
SYN001086,0.00416,0.00416,0.00722
SYN001087,0.0,0.00416,0.00416
SYN001088,0.00416,0.00722,0.01791
SYN001089,0.01791,0.03462,0.03911
SYN001090,0.00416,0.00416,0.00722
SYN001091,0.03462,0.04651,0.08418
SYN001092,0.00722,0.02174,0.03462
SYN001093,0.01791,0.03462,0.03911
SYN001094,0.08418,0.2,0.21667
SYN001095,0.03462,0.04651,0.08418
SYN001096,0.03733,0.08418,0.08418
SYN001097,0.00416,0.01791,0.03462
SYN001098,0.00416,0.00416,0.00722
SYN001099,0.03911,0.08418,0.08418
SYN001100,0.01791,0.03462,0.03911
SYN001101,0.00416,0.00416,0.00722
SYN001102,0.01791,0.03462,0.03462
SYN001103,0.00416,0.00722,0.01791
SYN001104,0.03462,0.04651,0.08418
SYN001105,0.0,0.00416,0.00416
SYN001106,0.03911,0.08418,0.08418
SYN001107,0.00416,0.00416,0.00722
SYN001108,0.08418,0.21667,0.21667
SYN001109,0.08418,0.21667,0.21667
SYN001110,0.02174,0.03911,0.04651
SYN001111,0.03462,0.08418,0.08418
SYN001112,0.00416,0.01791,0.03462
SYN001113,0.01791,0.03462,0.03911
SYN001114,0.01791,0.03462,0.03911
SYN001115,0.04651,0.08418,0.2
SYN001116,0.00722,0.03462,0.03462
SYN001117,0.01791,0.03462,0.03462
SYN001118,0.03462,0.04651,0.08418
SYN001119,0.00416,0.01791,0.03462
SYN001120,0.03462,0.08418,0.08418
SYN001121,0.08418,0.2,0.21667
SYN001122,0.0,0.0,0.00416
SYN001123,0.08418,0.2,0.21667
SYN001124,0.01791,0.03462,0.03462
SYN001125,0.08418,0.21667,0.21667
SYN001126,0.00416,0.00722,0.01791
SYN001127,0.00416,0.00416,0.00722
SYN001128,0.00416,0.01791,0.03462
SYN001129,0.00722,0.03462,0.03462
SYN001130,0.03462,0.04167,0.08418
SYN001131,0.00416,0.01791,0.02174
SYN001132,0.00722,0.02174,0.03462
SYN001133,0.00722,0.02174,0.03462
SYN001134,0.03462,0.0625,0.08418
SYN001135,0.00722,0.02174,0.03462
SYN001136,0.01791,0.03462,0.03911
SYN001137,0.00416,0.00722,0.01791
SYN001138,0.00722,0.03462,0.03462
SYN001139,0.00416,0.00722,0.01791
SYN001140,0.00722,0.02174,0.03462
SYN001141,0.03462,0.04651,0.08418
SYN001142,0.00722,0.02174,0.03462
SYN001143,0.00416,0.00722,0.01791
SYN001144,0.00416,0.00722,0.01791
SYN001145,0.00416,0.00416,0.00416
SYN001146,0.00416,0.00416,0.00722
SYN001147,0.00416,0.01791,0.02174
SYN001148,0.00416,0.00416,0.00722
SYN001149,0.0,0.00416,0.00416
SYN001150,0.00722,0.02174,0.03462
SYN001151,0.00416,0.00722,0.01791
SYN001152,0.03462,0.0625,0.08418
SYN001153,0.01791,0.03462,0.04167
SYN001154,0.03462,0.04651,0.08418
SYN001155,0.08418,0.2,0.21667
SYN001156,0.00416,0.01791,0.03462
SYN001157,0.01791,0.03462,0.04167
SYN001158,0.00416,0.00416,0.00722
SYN001159,0.00416,0.01791,0.02174
SYN001160,0.03462,0.04651,0.08418
SYN001161,0.03462,0.0625,0.08418
SYN001162,0.00416,0.00416,0.00722
SYN001163,0.01791,0.03462,0.03462
SYN001164,0.08418,0.21667,0.21667
SYN001165,0.00416,0.00722,0.01791
SYN001166,0.0,0.0,0.00416
SYN001167,0.03462,0.04651,0.08418
SYN001168,0.0,0.0,0.0
SYN001169,0.03462,0.08418,0.08418
SYN001170,0.00722,0.02174,0.03462
SYN001171,0.00416,0.00416,0.00416
SYN001172,0.01791,0.03462,0.04651
SYN001173,0.00416,0.00722,0.01791
SYN001174,0.00416,0.01791,0.03462
SYN001175,0.00416,0.01791,0.03462
SYN001176,0.00722,0.03462,0.03462
SYN001177,0.03462,0.04651,0.08418
SYN001178,0.03911,0.08418,0.08418
SYN001179,0.2,0.5,0.75
SYN001180,0.00416,0.00416,0.00416
SYN001181,0.03911,0.08418,0.08418
SYN001182,0.01791,0.03462,0.03911
SYN001183,0.01791,0.03462,0.03911
SYN001184,0.04651,0.08418,0.21667
SYN001185,0.00416,0.01791,0.02174
SYN001186,0.0,0.00416,0.00416
SYN001187,0.02174,0.03911,0.04651
SYN001188,0.03462,0.08418,0.08418
SYN001189,0.00416,0.01791,0.03462
SYN001190,0.00416,0.00416,0.00722
SYN001191,0.00722,0.03462,0.03462
SYN001192,0.00416,0.00416,0.00722
SYN001193,0.00722,0.03462,0.03462
SYN001194,0.00722,0.02174,0.03462
SYN001195,0.08418,0.08418,0.21667
SYN001196,0.00416,0.00416,0.00416
SYN001197,0.00722,0.03462,0.03462
SYN001198,0.00416,0.00416,0.00416
SYN001199,0.01791,0.03462,0.03462
SYN001200,0.03462,0.04651,0.08418
SYN001201,0.00722,0.03462,0.03462
SYN001202,0.0,0.0,0.00416
SYN001203,0.00416,0.00416,0.00722
SYN001204,0.03462,0.04651,0.08418
SYN001205,0.00722,0.02174,0.03462
SYN001206,0.03462,0.04651,0.08418
SYN001207,0.00722,0.02174,0.03462
SYN001208,0.00416,0.01791,0.02174
SYN001209,0.0,0.0,0.0
SYN001210,0.03462,0.04651,0.08418
SYN001211,0.0,0.00416,0.00416
SYN001212,0.00416,0.01791,0.02174
SYN001213,0.02174,0.03911,0.04651
SYN001214,0.00416,0.00722,0.01791
SYN001215,0.01791,0.03462,0.04167
SYN001216,0.02174,0.03911,0.04651
SYN001217,0.08418,0.2,0.21667
SYN001218,0.00416,0.00416,0.00722
SYN001219,0.08418,0.2,0.21667
SYN001220,0.03911,0.08418,0.08418
SYN001221,0.08418,0.21667,0.21667
SYN001222,0.01791,0.03462,0.03911
SYN001223,0.03462,0.04651,0.08418
SYN001224,0.03911,0.08418,0.08418
SYN001225,0.0,0.00416,0.00416
SYN001226,0.00416,0.01791,0.03462
SYN001227,0.00416,0.01791,0.02174
SYN001228,0.00416,0.01791,0.01791
SYN001229,0.03462,0.04651,0.08418
SYN001230,0.03462,0.03911,0.04651
SYN001231,0.00416,0.01791,0.02174
SYN001232,0.03911,0.08418,0.08418
SYN001233,0.00416,0.00416,0.00722
SYN001234,0.03462,0.04651,0.08418
SYN001235,0.03462,0.04651,0.08418
SYN001236,0.08418,0.08418,0.21667
SYN001237,0.00416,0.00722,0.01791
SYN001238,0.03911,0.08418,0.08418
SYN001239,0.03462,0.04651,0.08418
SYN001240,0.01791,0.03462,0.03462
SYN001241,0.03462,0.04651,0.08418
SYN001242,0.00416,0.00416,0.00722
SYN001243,0.03462,0.04651,0.08418
SYN001244,0.00416,0.00416,0.00722
SYN001245,0.03462,0.08418,0.08418
SYN001246,0.01791,0.03462,0.03462
SYN001247,0.03462,0.03911,0.04651
SYN001248,0.00416,0.00416,0.00722
SYN001249,0.00416,0.00416,0.00722
SYN001250,0.08418,0.2,0.21667
SYN001251,0.03462,0.08418,0.08418
SYN001252,0.00416,0.01791,0.02174
SYN001253,0.00722,0.02174,0.03462
SYN001254,0.21667,0.5,0.75
SYN001255,0.00416,0.01791,0.02174
SYN001256,0.00416,0.00416,0.00722
SYN001257,0.00416,0.01791,0.02174
SYN001258,0.00416,0.00722,0.01791
SYN001259,0.03462,0.04167,0.08418
SYN001260,0.03911,0.08418,0.08418
SYN001261,0.00416,0.01791,0.02174
SYN001262,0.00416,0.00722,0.01791
SYN001263,0.01791,0.03462,0.03911
SYN001264,0.00416,0.00722,0.01791
SYN001265,0.00416,0.00416,0.00722
SYN001266,0.03462,0.03911,0.0625
SYN001267,0.03462,0.0625,0.08418
SYN001268,0.01791,0.03462,0.03911
SYN001269,0.01791,0.03462,0.03911
SYN001270,0.03462,0.03911,0.08418
SYN001271,0.00416,0.00416,0.00416
SYN001272,0.01791,0.03462,0.04651
SYN001273,0.04651,0.08418,0.2
SYN001274,0.03462,0.08418,0.08418
SYN001275,0.01791,0.03462,0.03462
SYN001276,0.08418,0.2,0.21667
SYN001277,0.00416,0.01791,0.02174
SYN001278,0.00722,0.03462,0.03462
SYN001279,0.03462,0.04651,0.08418
SYN001280,0.0,0.00416,0.00416
SYN001281,0.03462,0.08418,0.08418
SYN001282,0.02174,0.03462,0.04651
SYN001283,0.00722,0.03462,0.03462
SYN001284,0.01791,0.03462,0.03911
SYN001285,0.01791,0.03462,0.03462
SYN001286,0.00416,0.01791,0.02174
SYN001287,0.01791,0.03462,0.03911
SYN001288,0.00722,0.03462,0.03462
SYN001289,0.08418,0.2,0.21667
SYN001290,0.03462,0.04167,0.08418
SYN001291,0.01791,0.03462,0.03911
SYN001292,0.00416,0.00722,0.01791
SYN001293,0.02174,0.03462,0.04651
SYN001294,0.00416,0.00416,0.00722
SYN001295,0.00722,0.03462,0.03462
SYN001296,0.02174,0.03462,0.04651
SYN001297,0.04167,0.08418,0.2
SYN001298,0.00416,0.01791,0.03462
SYN001299,0.0,0.00416,0.00416
SYN001300,0.03462,0.08418,0.08418
SYN001301,0.01791,0.03462,0.03911
SYN001302,0.00416,0.00416,0.00416
SYN001303,0.00722,0.03462,0.03462
SYN001304,0.00416,0.01791,0.02174
SYN001305,0.00722,0.02174,0.03462
SYN001306,0.00416,0.01791,0.01791
SYN001307,0.03462,0.03911,0.0625
SYN001308,0.03462,0.04651,0.08418
SYN001309,0.01791,0.03462,0.03911
SYN001310,0.03462,0.04651,0.08418
SYN001311,0.00416,0.00416,0.00722
SYN001312,0.03462,0.04651,0.08418
SYN001313,0.03462,0.04651,0.08418
SYN001314,0.04651,0.08418,0.2
SYN001315,0.00416,0.01791,0.03462
SYN001316,0.01791,0.03462,0.03911
SYN001317,0.03462,0.08418,0.08418
SYN001318,0.00416,0.01791,0.02174
SYN001319,0.00416,0.00722,0.01791
SYN001320,0.00416,0.01791,0.03462
SYN001321,0.01791,0.03462,0.03911
SYN001322,0.00416,0.01791,0.03462
SYN001323,0.01791,0.03462,0.03911
SYN001324,0.00722,0.03462,0.03462
SYN001325,0.00416,0.00416,0.00722
SYN001326,0.01791,0.03462,0.03911
SYN001327,0.00416,0.01791,0.03462
SYN001328,0.00416,0.01791,0.03462
SYN001329,0.01791,0.03462,0.03911
SYN001330,0.00722,0.02174,0.03462
SYN001331,0.0,0.00416,0.00416
SYN001332,0.01791,0.03462,0.03911
SYN001333,0.03462,0.04651,0.08418
SYN001334,0.03462,0.08418,0.08418
SYN001335,0.0,0.00416,0.00416
SYN001336,0.08418,0.21667,0.21667
SYN001337,0.02174,0.03462,0.04651
SYN001338,0.00416,0.00722,0.01791
SYN001339,0.00416,0.01791,0.03462
SYN001340,0.02174,0.03911,0.04651
SYN001341,0.0,0.00416,0.00416
