id_troncon,annee,jour,type
LYO00713,2022,104,casse
LYO01500,2022,106,casse
LYO01304,2022,119,casse
LYO01997,2022,124,casse
LYO00545,2022,131,casse
LYO01304,2022,134,casse
LYO00312,2022,135,casse
LYO02069,2022,147,casse
LYO00479,2022,148,casse
LYO00916,2022,159,casse
LYO01185,2022,164,casse
LYO01836,2022,165,casse
LYO00464,2022,167,casse
LYO00232,2022,171,casse
LYO01845,2022,171,casse
LYO01074,2022,172,casse
LYO01012,2022,176,casse
LYO01500,2022,197,casse
LYO01928,2022,202,casse
LYO01848,2022,203,casse
LYO01899,2022,205,casse
LYO01377,2022,218,casse
LYO01252,2022,232,casse
LYO01579,2022,232,casse
LYO02105,2022,237,casse
LYO01287,2022,241,casse
LYO01437,2022,245,casse
LYO01205,2022,252,casse
LYO00069,2022,263,casse
LYO01135,2022,272,casse
LYO00695,2022,278,casse
LYO01263,2022,289,casse
LYO01263,2022,290,casse
LYO01167,2022,292,casse
LYO00797,2022,303,casse
LYO01240,2022,307,casse
LYO00177,2022,312,casse
LYO00993,2022,315,casse
LYO00134,2022,323,casse
LYO00324,2022,330,casse
LYO00738,2022,334,casse
LYO01543,2022,348,casse
LYO01451,2022,364,casse
LYO02099,2023,2,casse
LYO00423,2023,4,casse
LYO01975,2023,7,casse
LYO00252,2023,11,casse
LYO01713,2023,17,casse
LYO01266,2023,22,casse
LYO01712,2023,26,casse
LYO00514,2023,27,casse
LYO00944,2023,34,casse
LYO02114,2023,34,casse
LYO00187,2023,35,casse
LYO01495,2023,36,casse
LYO01481,2023,38,casse
LYO01409,2023,39,casse
LYO01285,2023,40,casse
LYO01123,2023,55,casse
LYO00679,2023,58,casse
LYO00038,2023,63,casse
LYO00830,2023,63,casse
LYO01096,2023,67,casse
LYO01110,2023,77,casse
LYO01816,2023,79,casse
LYO01079,2023,92,casse
LYO00575,2023,95,casse
LYO01449,2023,97,casse
LYO01777,2023,97,casse
LYO01356,2023,98,casse
LYO01579,2023,108,casse
LYO00621,2023,111,casse
LYO01985,2023,112,casse
LYO01419,2023,118,casse
LYO01908,2023,124,casse
LYO01128,2023,132,casse
LYO01354,2023,132,casse
LYO01689,2023,137,casse
LYO02005,2023,149,casse
LYO01689,2023,150,casse
LYO01070,2023,153,casse
LYO01716,2023,153,casse
LYO00976,2023,168,casse
LYO00379,2023,171,casse
LYO01323,2023,172,casse
LYO00958,2023,181,casse
LYO00162,2023,188,casse
LYO01605,2023,192,casse
LYO00934,2023,196,casse
LYO00402,2023,199,casse
LYO01167,2023,199,casse
LYO01144,2023,205,casse
LYO01262,2023,205,casse
LYO01677,2023,206,casse
LYO02107,2023,207,casse
LYO01877,2023,217,casse
LYO01037,2023,219,casse
LYO01789,2023,224,casse
LYO02032,2023,232,casse
LYO00220,2023,247,casse
LYO01529,2023,263,casse
LYO00640,2023,267,casse
LYO00000,2023,273,casse
LYO01724,2023,277,casse
LYO00324,2023,283,casse
LYO00572,2023,285,casse
LYO00170,2023,288,casse
LYO01591,2023,290,casse
LYO01609,2023,293,casse
LYO00434,2023,295,casse
LYO00412,2023,300,casse
LYO00087,2023,302,casse
LYO02009,2023,306,casse
LYO00893,2023,308,casse
LYO00537,2023,309,casse
LYO01499,2023,314,casse
LYO01243,2023,318,casse
LYO01283,2023,321,casse
LYO01762,2023,321,casse
LYO00331,2023,322,casse
LYO00183,2023,329,casse
LYO01764,2023,339,casse
LYO00344,2023,344,casse
LYO01606,2023,347,casse
LYO02107,2023,350,casse
LYO01327,2023,355,casse
LYO01219,2023,358,casse
LYO01217,2023,359,casse
LYO00472,2023,363,casse
LYO01305,2023,364,casse
LYO01162,2024,15,casse
LYO01524,2024,36,casse
LYO01303,2024,38,casse
LYO00220,2024,46,casse
LYO01443,2024,49,casse
LYO02114,2024,51,casse
LYO01822,2024,56,casse
LYO00369,2024,71,casse
LYO01229,2024,74,casse
LYO00087,2024,77,casse
LYO00267,2024,78,casse
LYO01863,2024,81,casse
LYO00422,2024,82,casse
LYO00812,2024,82,casse
LYO01063,2024,115,casse
LYO00415,2024,118,casse
LYO00867,2024,118,casse
LYO01025,2024,123,casse
LYO00528,2024,141,casse
LYO00743,2024,141,casse
LYO00136,2024,143,casse
LYO01911,2024,143,casse
LYO01888,2024,145,casse
LYO01383,2024,167,casse
LYO00909,2024,176,casse
LYO00005,2024,191,casse
LYO00830,2024,194,casse
LYO00862,2024,194,casse
LYO01933,2024,198,casse
LYO00308,2024,200,casse
LYO00441,2024,203,casse
LYO00248,2024,205,casse
LYO01519,2024,218,casse
LYO01971,2024,229,casse
LYO00224,2024,233,casse
LYO00955,2024,235,casse
LYO01845,2024,235,casse
LYO00832,2024,246,casse
LYO01877,2024,250,casse
LYO00952,2024,254,casse
LYO01062,2024,258,casse
LYO01086,2024,260,casse
LYO00620,2024,263,casse
LYO01081,2024,268,casse
LYO01211,2024,285,casse
LYO00422,2024,287,casse
LYO01535,2024,287,casse
LYO01662,2024,287,casse
LYO01475,2024,289,casse
LYO00753,2024,293,casse
LYO01559,2024,293,casse
LYO00032,2024,304,casse
LYO00856,2024,323,casse
LYO00606,2024,326,casse
LYO01295,2024,327,casse
LYO01721,2024,341,casse
LYO01259,2024,343,casse
LYO00875,2024,349,casse
LYO01025,2024,351,casse
LYO00213,2024,364,casse
