id_troncon,nb_abonne,nb_abonne_sensible,nb_abonne_tres_sensible
LYO01160,34,0,0
LYO01161,30,0,0
LYO01162,46,0,0
LYO01163,33,0,0
LYO01164,3,2,0
LYO01165,33,0,0
LYO01166,28,0,0
LYO01167,5,0,0
LYO01168,0,0,0
LYO01169,33,0,0
LYO01170,34,0,0
LYO01171,32,0,0
LYO01172,24,0,0
LYO01173,31,0,0
LYO01174,36,0,0
LYO01175,33,0,0
LYO01176,0,0,0
LYO01177,0,0,0
LYO01178,27,0,0
LYO01179,26,0,0
LYO01180,1,0,0
LYO01181,42,0,0
LYO01182,37,0,0
LYO01183,25,0,0
LYO01184,20,0,0
LYO01185,29,0,0
LYO01186,0,0,0
LYO01187,31,0,0
LYO01188,31,0,0
LYO01189,2,0,0
LYO01190,23,0,0
LYO01191,1,0,0
LYO01192,26,0,0
LYO01193,1,0,0
LYO01194,3,0,0
LYO01195,5,0,0
LYO01196,24,0,0
LYO01197,27,0,0
LYO01198,23,0,0
LYO01199,25,0,0
LYO01200,2,0,0
LYO01201,1,0,0
LYO01202,3,0,0
LYO01203,24,0,0
LYO01204,31,0,0
LYO01205,24,0,0
LYO01206,22,0,0
LYO01207,1,0,0
LYO01208,21,0,0
LYO01209,16,0,0
LYO01210,3,0,0
LYO01211,28,0,0
LYO01212,2,0,0
LYO01213,32,0,0
LYO01214,37,0,0
LYO01215,0,0,0
LYO01216,0,0,0
LYO01217,3,0,0
LYO01218,31,0,0
LYO01219,6,0,0
LYO01220,32,0,0
LYO01221,3,0,0
LYO01222,34,0,0
LYO01223,32,2,0
LYO01224,36,0,0
LYO01225,36,0,0
LYO01226,35,0,0
LYO01227,43,0,0
LYO01228,33,0,0
LYO01229,34,0,0
LYO01230,3,0,0
LYO01231,31,0,0
LYO01232,40,0,0
LYO01233,51,0,0
LYO01234,32,0,0
LYO01235,28,0,0
LYO01236,35,0,0
LYO01237,28,0,0
LYO01238,0,0,0
LYO01239,0,0,0
LYO01240,28,0,0
LYO01241,32,0,0
LYO01242,0,0,0
LYO01243,1,0,0
LYO01244,32,0,0
LYO01245,30,0,0
LYO01246,27,0,0
LYO01247,3,0,0
LYO01248,27,0,0
LYO01249,0,0,0
LYO01250,29,0,0
LYO01251,22,0,0
LYO01252,14,0,0
LYO01253,4,0,0
LYO01254,0,0,0
LYO01255,28,0,0
LYO01256,23,0,0
LYO01257,19,0,0
LYO01258,24,0,0
LYO01259,23,0,0
LYO01260,21,0,0
LYO01261,24,0,0
LYO01262,18,0,0
LYO01263,3,0,0
LYO01264,0,0,0
LYO01265,31,0,0
LYO01266,29,0,0
LYO01267,14,0,1
LYO01268,25,0,0
LYO01269,3,0,0
LYO01270,0,0,0
LYO01271,31,0,0
LYO01272,2,0,0
LYO01273,27,0,0
LYO01274,26,0,0
LYO01275,21,0,0
LYO01276,0,0,0
LYO01277,32,0,0
LYO01278,27,0,0
LYO01279,39,0,0
LYO01280,36,0,0
LYO01281,25,0,0
LYO01282,36,0,0
LYO01283,33,0,0
LYO01284,0,0,0
LYO01285,46,0,0
LYO01286,26,0,0
LYO01287,30,0,0
LYO01288,34,0,0
LYO01289,34,0,0
LYO01290,0,0,0
LYO01291,30,0,0
LYO01292,37,0,0
LYO01293,36,0,0
LYO01294,39,0,0
LYO01295,2,0,0
LYO01296,0,0,0
LYO01297,27,0,0
LYO01298,24,0,0
LYO01299,34,1,0
LYO01300,6,0,0
LYO01301,38,0,0
LYO01302,3,0,0
LYO01303,32,0,0
LYO01304,2,0,0
LYO01305,21,0,0
LYO01306,24,0,0
LYO01307,28,0,0
LYO01308,22,0,0
LYO01309,3,0,0
LYO01310,31,0,0
LYO01311,12,0,0
LYO01312,3,0,0
LYO01313,18,0,0
LYO01314,1,0,0
LYO01315,3,0,0
LYO01316,17,0,0
LYO01317,23,0,0
LYO01318,22,0,0
LYO01319,3,0,0
LYO01320,23,0,0
LYO01321,14,0,0
LYO01322,31,0,0
LYO01323,27,0,0
LYO01324,21,0,0
LYO01325,25,0,0
LYO01326,25,0,0
LYO01327,26,0,0
LYO01328,25,0,0
LYO01329,28,0,0
LYO01330,35,0,0
LYO01331,27,0,0
LYO01332,33,0,0
LYO01333,0,0,0
LYO01334,2,0,0
LYO01335,30,0,0
LYO01336,39,0,0
LYO01337,30,0,0
LYO01338,0,0,0
LYO01339,38,0,0
LYO01340,22,0,0
LYO01341,40,0,0
LYO01342,32,0,0
LYO01343,32,0,0
LYO01344,27,0,0
LYO01345,24,0,0
LYO01346,0,0,0
LYO01347,45,0,0
LYO01348,41,0,0
LYO01349,30,0,0
LYO01350,32,0,0
LYO01351,36,0,0
LYO01352,0,0,0
LYO01353,36,0,0
LYO01354,1,0,0
LYO01355,32,0,0
LYO01356,0,0,0
LYO01357,29,0,0
LYO01358,23,0,0
LYO01359,2,0,0
LYO01360,3,0,0
LYO01361,37,0,0
LYO01362,26,1,0
LYO01363,30,0,0
LYO01364,0,0,0
LYO01365,0,0,0
LYO01366,25,0,0
LYO01367,32,0,0
LYO01368,23,0,0
LYO01369,26,0,0
LYO01370,24,0,0
LYO01371,20,0,0
LYO01372,21,0,0
LYO01373,21,0,0
LYO01374,3,0,0
LYO01375,25,1,0
LYO01376,0,0,0
LYO01377,16,0,0
LYO01378,3,0,0
LYO01379,0,0,0
LYO01380,18,0,0
LYO01381,24,0,0
LYO01382,23,0,0
LYO01383,25,1,0
LYO01384,24,0,0
LYO01385,23,0,0
LYO01386,40,0,0
LYO01387,29,0,0
LYO01388,35,0,0
LYO01389,29,0,0
LYO01390,38,0,0
LYO01391,2,0,0
LYO01392,36,0,0
LYO01393,0,0,0
LYO01394,29,0,0
LYO01395,32,0,0
LYO01396,3,0,0
LYO01397,34,0,0
LYO01398,1,0,0
LYO01399,3,0,0
LYO01400,2,0,0
LYO01401,1,0,0
LYO01402,36,0,0
LYO01403,38,0,0
LYO01404,38,0,0
LYO01405,34,0,0
LYO01406,3,0,0
LYO01407,36,0,0
LYO01408,34,0,0
LYO01409,5,0,0
LYO01410,27,0,0
LYO01411,34,0,0
LYO01412,7,0,0
LYO01413,24,0,0
LYO01414,31,0,0
LYO01415,29,0,0
LYO01416,34,0,0
LYO01417,30,0,0
LYO01418,3,0,0
LYO01419,33,0,0
LYO01420,4,0,0
LYO01421,0,0,0
LYO01422,0,0,0
LYO01423,1,0,0
LYO01424,0,0,0
LYO01425,22,0,0
LYO01426,25,0,0
LYO01427,26,0,0
LYO01428,26,0,0
LYO01429,24,0,0
LYO01430,14,0,0
LYO01431,19,0,0
LYO01432,22,0,0
LYO01433,31,0,0
LYO01434,21,0,0
LYO01435,25,0,0
LYO01436,0,0,0
LYO01437,25,0,0
LYO01438,2,0,0
LYO01439,0,0,0
LYO01440,1,0,0
LYO01441,33,0,0
LYO01442,21,1,0
LYO01443,36,0,0
LYO01444,34,0,0
LYO01445,2,0,0
LYO01446,25,0,0
LYO01447,25,0,0
LYO01448,2,0,0
LYO01449,27,0,0
LYO01450,40,0,0
LYO01451,35,0,0
LYO01452,0,0,0
LYO01453,31,0,0
LYO01454,32,0,0
LYO01455,25,0,0
LYO01456,0,0,0
LYO01457,32,0,0
LYO01458,39,2,0
LYO01459,30,0,0
LYO01460,30,0,0
LYO01461,27,0,0
LYO01462,0,0,0
LYO01463,6,0,0
LYO01464,0,0,0
LYO01465,46,0,0
LYO01466,29,0,0
LYO01467,0,0,0
LYO01468,31,0,0
LYO01469,30,0,0
LYO01470,29,0,0
LYO01471,27,0,0
LYO01472,18,0,0
LYO01473,26,0,0
LYO01474,32,0,0
LYO01475,22,0,0
LYO01476,24,0,0
LYO01477,26,0,0
LYO01478,34,0,0
LYO01479,2,0,0
LYO01480,35,0,0
LYO01481,2,0,0
LYO01482,27,0,0
LYO01483,27,0,0
LYO01484,33,0,0
LYO01485,21,0,0
LYO01486,24,0,0
LYO01487,32,0,0
LYO01488,27,0,0
LYO01489,16,0,0
LYO01490,26,0,0
LYO01491,2,0,0
LYO01492,1,0,0
LYO01493,1,0,0
LYO01494,26,0,0
LYO01495,19,0,0
LYO01496,20,0,0
LYO01497,1,0,0
LYO01498,1,0,0
LYO01499,3,0,0
LYO01500,21,0,0
LYO01501,25,0,0
LYO01502,16,0,0
LYO01503,31,0,0
LYO01504,25,0,0
LYO01505,24,0,0
LYO01506,0,0,0
LYO01507,0,0,0
LYO01508,31,0,0
LYO01509,22,0,0
LYO01510,30,0,0
LYO01511,28,0,0
LYO01512,23,0,0
LYO01513,2,0,0
LYO01514,26,2,0
LYO01515,30,0,0
LYO01516,26,0,0
LYO01517,39,0,0
LYO01518,0,0,0
LYO01519,31,0,0
LYO01520,37,0,0
LYO01521,0,0,0
LYO01522,31,0,0
LYO01523,21,0,0
LYO01524,30,0,0
LYO01525,2,0,0
LYO01526,28,0,0
LYO01527,26,0,0
LYO01528,2,0,0
LYO01529,27,0,0
LYO01530,29,0,0
LYO01531,29,0,0
LYO01532,27,0,0
LYO01533,27,0,0
LYO01534,17,0,0
LYO01535,1,0,0
LYO01536,26,0,0
LYO01537,16,0,0
LYO01538,24,0,0
LYO01539,2,0,0
LYO01540,19,0,0
LYO01541,0,0,0
LYO01542,13,0,0
LYO01543,28,0,0
LYO01544,0,0,0
LYO01545,0,0,0
LYO01546,1,0,0
LYO01547,28,0,0
LYO01548,24,0,1
LYO01549,2,0,0
LYO01550,33,0,0
LYO01551,0,0,0
LYO01552,30,0,0
LYO01553,3,0,0
LYO01554,0,0,0
LYO01555,16,0,0
LYO01556,24,0,0
LYO01557,28,0,0
LYO01558,3,0,0
LYO01559,26,0,0
LYO01560,26,0,0
LYO01561,26,0,0
LYO01562,42,0,0
LYO01563,38,0,0
LYO01564,28,0,0
LYO01565,31,0,0
LYO01566,1,0,0
LYO01567,29,0,0
LYO01568,1,0,0
LYO01569,24,0,0
LYO01570,0,0,0
LYO01571,22,0,0
LYO01572,2,0,0
LYO01573,0,0,0
LYO01574,33,0,0
LYO01575,0,0,0
LYO01576,27,0,0
LYO01577,25,0,0
LYO01578,30,0,0
LYO01579,27,0,0
LYO01580,28,0,0
LYO01581,29,0,0
LYO01582,2,0,0
LYO01583,34,0,0
LYO01584,33,0,0
LYO01585,0,0,0
LYO01586,27,0,0
LYO01587,0,0,0
LYO01588,25,0,0
LYO01589,28,0,0
LYO01590,23,0,0
LYO01591,25,0,0
LYO01592,27,0,0
LYO01593,24,0,0
LYO01594,0,0,0
LYO01595,22,0,0
LYO01596,38,0,0
LYO01597,18,0,0
LYO01598,0,0,0
LYO01599,25,0,0
LYO01600,17,0,0
LYO01601,0,0,0
LYO01602,17,0,0
LYO01603,27,0,0
LYO01604,19,0,0
LYO01605,1,0,0
LYO01606,0,0,0
LYO01607,16,0,0
LYO01608,0,0,0
LYO01609,22,0,0
LYO01610,13,0,0
LYO01611,13,0,0
LYO01612,0,0,0
LYO01613,29,0,0
LYO01614,21,0,0
LYO01615,21,0,0
LYO01616,22,0,0
LYO01617,2,0,0
LYO01618,0,0,0
LYO01619,29,2,0
LYO01620,0,0,0
LYO01621,3,0,0
LYO01622,31,0,0
LYO01623,31,0,0
LYO01624,1,0,0
LYO01625,0,0,0
LYO01626,32,0,0
LYO01627,35,0,0
LYO01628,36,0,0
LYO01629,0,0,0
LYO01630,23,0,0
LYO01631,24,0,0
LYO01632,24,0,0
LYO01633,39,0,0
LYO01634,29,0,0
LYO01635,35,0,0
LYO01636,27,0,0
LYO01637,21,0,0
LYO01638,35,0,0
LYO01639,22,0,0
LYO01640,28,0,0
LYO01641,40,0,0
LYO01642,1,0,0
LYO01643,29,0,0
LYO01644,21,0,0
LYO01645,25,0,0
LYO01646,29,0,0
LYO01647,3,0,0
LYO01648,2,0,0
LYO01649,37,0,0
LYO01650,22,0,0
LYO01651,30,1,0
LYO01652,0,0,0
LYO01653,0,0,0
LYO01654,26,1,0
LYO01655,22,0,0
LYO01656,20,0,0
LYO01657,29,0,0
LYO01658,26,0,0
LYO01659,19,0,0
LYO01660,0,0,0
LYO01661,21,0,0
LYO01662,0,0,0
LYO01663,27,0,0
LYO01664,0,0,0
LYO01665,18,0,0
LYO01666,21,0,0
LYO01667,25,0,0
LYO01668,17,0,0
LYO01669,18,1,0
LYO01670,0,0,0
LYO01671,0,0,0
LYO01672,1,0,0
LYO01673,28,0,0
LYO01674,21,0,0
LYO01675,20,0,0
LYO01676,26,0,0
LYO01677,21,0,0
LYO01678,24,0,0
LYO01679,22,0,0
LYO01680,19,0,0
LYO01681,30,0,0
LYO01682,0,0,0
LYO01683,20,0,0
LYO01684,0,0,0
LYO01685,36,0,0
LYO01686,3,0,0
LYO01687,27,1,0
LYO01688,39,0,0
LYO01689,28,0,0
LYO01690,25,0,0
LYO01691,35,0,0
LYO01692,3,0,0
LYO01693,26,0,0
LYO01694,25,0,0
LYO01695,30,0,0
LYO01696,30,0,0
LYO01697,27,0,0
LYO01698,0,0,0
LYO01699,34,0,0
LYO01700,38,0,0
LYO01701,0,0,0
LYO01702,0,0,0
LYO01703,40,0,0
LYO01704,31,0,0
LYO01705,28,0,0
LYO01706,1,0,0
LYO01707,31,0,0
LYO01708,30,0,0
LYO01709,2,0,0
LYO01710,5,0,0
LYO01711,27,0,0
LYO01712,3,0,0
LYO01713,34,0,0
LYO01714,26,0,0
LYO01715,20,0,0
LYO01716,22,0,0
LYO01717,0,0,0
LYO01718,23,0,0
LYO01719,22,0,0
LYO01720,0,0,0
LYO01721,28,0,0
LYO01722,2,0,0
LYO01723,13,0,0
LYO01724,17,0,0
LYO01725,2,0,0
LYO01726,16,0,0
LYO01727,0,0,0
LYO01728,26,0,0
LYO01729,22,0,0
LYO01730,20,0,0
LYO01731,19,0,0
LYO01732,18,0,0
LYO01733,25,0,0
LYO01734,22,0,0
LYO01735,21,0,0
LYO01736,26,0,0
LYO01737,26,0,0
LYO01738,3,0,0
LYO01739,24,0,0
LYO01740,35,0,0
LYO01741,1,0,0
LYO01742,31,0,0
LYO01743,30,0,0
LYO01744,25,0,0
LYO01745,20,0,0
LYO01746,31,0,0
LYO01747,0,0,0
LYO01748,33,0,0
LYO01749,0,0,0
LYO01750,2,0,0
LYO01751,28,0,0
LYO01752,5,0,0
LYO01753,0,0,0
LYO01754,0,0,0
LYO01755,30,0,0
LYO01756,1,0,0
LYO01757,2,0,0
LYO01758,32,0,0
LYO01759,21,0,0
LYO01760,25,0,1
LYO01761,33,0,0
LYO01762,27,2,0
LYO01763,0,0,0
LYO01764,23,0,0
LYO01765,23,0,0
LYO01766,33,0,0
LYO01767,1,0,0
LYO01768,26,0,0
LYO01769,23,0,0
LYO01770,25,0,0
LYO01771,19,0,0
LYO01772,29,0,0
LYO01773,30,0,0
LYO01774,18,0,0
LYO01775,2,0,0
LYO01776,27,0,0
LYO01777,20,0,0
LYO01778,2,0,0
LYO01779,0,0,0
LYO01780,0,0,0
LYO01781,24,0,0
LYO01782,21,0,0
LYO01783,18,0,0
LYO01784,18,0,0
LYO01785,19,1,0
LYO01786,3,0,0
LYO01787,24,0,0
LYO01788,31,0,0
LYO01789,33,0,0
LYO01790,18,0,0
LYO01791,30,0,0
LYO01792,26,0,0
LYO01793,25,0,0
LYO01794,26,0,0
LYO01795,26,0,0
LYO01796,31,0,0
LYO01797,0,0,0
LYO01798,28,0,0
LYO01799,24,0,0
LYO01800,26,0,0
LYO01801,28,0,0
LYO01802,30,0,0
LYO01803,33,0,0
LYO01804,18,0,0
LYO01805,25,0,0
LYO01806,28,0,0
LYO01807,2,0,0
LYO01808,3,0,0
LYO01809,36,0,0
LYO01810,21,0,0
LYO01811,3,0,0
LYO01812,4,2,0
LYO01813,21,0,0
LYO01814,30,0,0
LYO01815,2,0,0
LYO01816,0,0,0
LYO01817,27,0,1
LYO01818,14,0,0
LYO01819,1,0,0
LYO01820,19,0,0
LYO01821,29,0,0
LYO01822,21,0,0
LYO01823,26,1,0
LYO01824,0,0,0
LYO01825,2,0,0
LYO01826,18,0,0
LYO01827,18,0,0
LYO01828,20,0,0
LYO01829,17,0,0
LYO01830,0,0,0
LYO01831,15,0,0
LYO01832,24,0,0
LYO01833,0,0,0
LYO01834,21,0,0
LYO01835,21,2,0
LYO01836,22,0,0
LYO01837,2,0,0
LYO01838,1,0,0
LYO01839,21,0,0
LYO01840,18,0,0
LYO01841,1,0,0
LYO01842,22,0,0
LYO01843,15,0,0
LYO01844,34,0,0
LYO01845,25,0,0
LYO01846,21,0,0
LYO01847,2,0,0
LYO01848,26,0,0
LYO01849,0,0,0
LYO01850,20,0,0
LYO01851,27,0,0
LYO01852,22,0,0
LYO01853,23,0,0
LYO01854,0,0,0
LYO01855,0,0,0
LYO01856,18,0,0
LYO01857,0,0,0
LYO01858,18,0,0
LYO01859,27,0,0
LYO01860,0,0,0
LYO01861,25,0,0
LYO01862,24,0,0
LYO01863,1,0,0
LYO01864,0,0,0
LYO01865,28,0,0
LYO01866,1,0,0
LYO01867,17,0,0
LYO01868,28,0,0
LYO01869,28,0,0
LYO01870,21,0,0
LYO01871,29,0,0
LYO01872,25,0,0
LYO01873,0,0,0
LYO01874,25,0,0
LYO01875,20,0,0
LYO01876,26,0,0
LYO01877,1,0,0
LYO01878,3,0,0
LYO01879,22,0,0
LYO01880,23,0,0
LYO01881,20,0,0
LYO01882,2,0,0
LYO01883,1,0,0
LYO01884,19,0,0
LYO01885,14,0,0
LYO01886,13,0,0
LYO01887,3,0,0
LYO01888,1,1,0
LYO01889,22,0,0
LYO01890,11,0,0
LYO01891,20,0,0
LYO01892,1,0,0
LYO01893,0,0,0
LYO01894,21,0,0
LYO01895,17,0,0
LYO01896,28,0,0
LYO01897,18,0,0
LYO01898,32,0,0
LYO01899,3,0,0
LYO01900,19,0,0
LYO01901,21,0,0
LYO01902,22,1,0
LYO01903,31,0,0
LYO01904,23,0,0
LYO01905,26,0,0
LYO01906,23,0,0
LYO01907,30,0,0
LYO01908,0,0,0
LYO01909,22,0,0
LYO01910,0,0,0
LYO01911,23,0,0
LYO01912,2,0,0
LYO01913,26,0,0
LYO01914,27,0,0
LYO01915,29,0,0
LYO01916,33,0,0
LYO01917,0,0,0
LYO01918,0,0,0
LYO01919,21,0,0
LYO01920,27,0,0
LYO01921,29,0,0
LYO01922,0,0,0
LYO01923,20,0,0
LYO01924,23,0,0
LYO01925,28,0,0
LYO01926,23,0,0
LYO01927,1,0,0
LYO01928,1,0,0
LYO01929,19,0,0
LYO01930,20,0,0
LYO01931,4,0,0
LYO01932,3,0,0
LYO01933,32,0,0
LYO01934,19,0,0
LYO01935,21,0,0
LYO01936,19,0,0
LYO01937,16,0,0
LYO01938,19,0,0
LYO01939,16,0,0
LYO01940,0,0,0
LYO01941,18,0,0
LYO01942,22,2,0
LYO01943,23,0,0
LYO01944,19,0,0
LYO01945,32,0,0
LYO01946,23,0,0
LYO01947,0,0,0
LYO01948,20,0,0
LYO01949,27,0,0
LYO01950,17,0,0
LYO01951,5,0,0
LYO01952,22,0,0
LYO01953,13,0,0
LYO01954,1,0,0
LYO01955,3,0,0
LYO01956,0,0,0
LYO01957,22,0,0
LYO01958,25,0,0
LYO01959,22,0,0
LYO01960,19,0,0
LYO01961,19,0,0
LYO01962,18,0,0
LYO01963,19,0,0
LYO01964,21,0,0
LYO01965,25,0,0
LYO01966,2,0,0
LYO01967,21,0,0
LYO01968,19,0,0
LYO01969,1,0,0
LYO01970,26,1,0
LYO01971,0,0,0
LYO01972,30,0,0
LYO01973,28,0,0
LYO01974,0,0,0
LYO01975,26,0,0
LYO01976,26,2,0
LYO01977,4,0,0
LYO01978,2,0,0
LYO01979,4,0,0
LYO01980,28,0,0
LYO01981,26,0,1
LYO01982,1,0,0
LYO01983,22,0,0
LYO01984,23,0,0
LYO01985,25,0,0
LYO01986,20,0,0
LYO01987,23,0,0
LYO01988,20,0,0
LYO01989,11,0,0
LYO01990,20,0,0
LYO01991,15,0,0
LYO01992,21,0,0
LYO01993,18,0,0
LYO01994,0,0,0
LYO01995,9,0,0
LYO01996,15,0,0
LYO01997,0,0,0
LYO01998,14,0,0
LYO01999,0,0,0
LYO02000,14,0,0
LYO02001,0,0,0
LYO02002,0,0,0
LYO02003,0,0,0
LYO02004,16,0,0
LYO02005,1,0,0
LYO02006,17,0,0
LYO02007,0,0,0
LYO02008,28,0,0
LYO02009,2,0,0
LYO02010,20,0,0
LYO02011,1,0,0
LYO02012,26,0,0
LYO02013,16,0,0
LYO02014,15,0,0
LYO02015,31,0,0
LYO02016,0,0,0
LYO02017,0,0,0
LYO02018,1,0,0
LYO02019,25,0,0
LYO02020,20,0,0
LYO02021,0,0,0
LYO02022,29,0,0
LYO02023,3,0,0
LYO02024,2,0,0
LYO02025,4,0,0
LYO02026,23,0,0
LYO02027,0,0,0
LYO02028,0,0,0
LYO02029,26,0,0
LYO02030,0,0,0
LYO02031,21,0,0
LYO02032,16,0,0
LYO02033,26,0,0
LYO02034,2,0,0
LYO02035,19,0,0
LYO02036,26,0,0
LYO02037,1,0,0
LYO02038,24,0,0
LYO02039,20,0,0
LYO02040,17,0,0
LYO02041,0,0,0
LYO02042,13,0,0
LYO02043,17,0,0
LYO02044,19,2,0
LYO02045,25,0,0
LYO02046,33,0,0
LYO02047,14,0,0
LYO02048,13,0,0
LYO02049,27,0,0
LYO02050,19,0,0
LYO02051,18,0,0
LYO02052,20,0,0
LYO02053,12,0,0
LYO02054,0,0,0
LYO02055,20,0,0
LYO02056,0,0,0
LYO02057,12,0,0
LYO02058,18,0,0
LYO02059,23,0,0
LYO02060,21,0,0
LYO02061,19,0,0
LYO02062,11,0,0
LYO02063,21,0,0
LYO02064,17,0,0
LYO02065,0,0,0
LYO02066,13,0,0
LYO02067,24,0,0
LYO02068,15,0,0
LYO02069,21,0,0
LYO02070,25,0,0
LYO02071,17,0,0
LYO02072,27,0,0
LYO02073,1,0,0
LYO02074,3,0,0
LYO02075,13,0,0
LYO02076,2,0,0
LYO02077,23,0,0
LYO02078,17,0,0
LYO02079,0,0,0
LYO02080,0,0,0
LYO02081,3,0,0
LYO02082,0,0,0
LYO02083,30,0,0
LYO02084,17,0,0
LYO02085,27,0,0
LYO02086,3,0,0
LYO02087,18,0,0
LYO02088,34,0,0
LYO02089,1,0,0
LYO02090,19,0,0
LYO02091,1,0,0
LYO02092,23,0,0
LYO02093,2,0,0
LYO02094,15,0,0
LYO02095,14,0,0
LYO02096,25,0,0
LYO02097,21,0,0
LYO02098,6,0,0
LYO02099,30,0,0
LYO02100,16,0,0
LYO02101,20,0,0
LYO02102,22,0,0
LYO02103,2,0,0
LYO02104,18,0,0
LYO02105,0,0,0
LYO02106,21,0,0
LYO02107,1,0,0
LYO02108,21,0,0
LYO02109,13,0,0
LYO02110,21,0,0
LYO02111,14,0,0
LYO02112,0,0,0
LYO02113,20,0,0
LYO02114,19,0,1
LYO02115,24,0,0
LYO02116,1,0,0
LYO02117,13,0,0
LYO02118,13,0,0
LYO02119,0,0,0
LYO02120,0,0,0
LYO02121,16,0,1
LYO02122,23,0,0
LYO02123,18,0,0
LYO02124,18,0,0
LYO02125,0,0,0
LYO02126,0,0,0
LYO02127,20,0,0
LYO02128,18,0,0
LYO02129,17,0,0
LYO02130,2,0,0
LYO02131,25,0,0
LYO02132,18,0,0
LYO02133,13,0,0
LYO02134,13,0,0
LYO02135,21,0,0
LYO02136,16,0,0
