id_troncon,score_h1,score_h3,score_h5
LYO00665,0.03212,0.06939,0.0986
LYO00666,0.0697,0.14732,0.20656
LYO00667,0.00645,0.01422,0.02049
LYO00668,0.09843,0.20534,0.28576
LYO00669,0.02687,0.05826,0.08299
LYO00670,0.0375,0.08071,0.11443
LYO00671,0.04464,0.09566,0.13523
LYO00672,0.0116,0.02545,0.03656
LYO00673,0.00398,0.00878,0.01268
LYO00674,0.07077,0.14952,0.20957
LYO00675,0.00754,0.01659,0.0239
LYO00676,0.00501,0.01106,0.01596
LYO00677,0.02392,0.05196,0.07413
LYO00678,0.08302,0.17437,0.24359
LYO00679,0.10427,0.21702,0.3016
LYO00680,0.04261,0.09143,0.12936
LYO00681,0.05969,0.12683,0.17837
LYO00682,0.00766,0.01687,0.02429
LYO00683,0.01788,0.03904,0.05586
LYO00684,0.03153,0.06813,0.09684
LYO00685,0.00573,0.01263,0.01821
LYO00686,0.02446,0.05311,0.07575
LYO00687,0.00673,0.01482,0.02136
LYO00688,0.03594,0.07744,0.10986
LYO00689,0.01731,0.03779,0.05409
LYO00690,0.06663,0.14105,0.19794
LYO00691,0.01263,0.02768,0.03973
LYO00692,0.13243,0.27273,0.37661
LYO00693,0.01211,0.02656,0.03814
LYO00694,0.13786,0.28336,0.39082
LYO00695,0.13124,0.27039,0.37348
LYO00696,0.00875,0.01925,0.0277
LYO00697,0.025,0.05427,0.07737
LYO00698,0.01228,0.02692,0.03864
LYO00699,0.01714,0.03743,0.05359
LYO00700,0.0065,0.01432,0.02063
LYO00701,0.05047,0.10779,0.15206
LYO00702,0.0099,0.02176,0.03128
LYO00703,0.02621,0.05685,0.08101
LYO00704,0.02179,0.04742,0.06772
LYO00705,0.04757,0.10177,0.14371
LYO00706,0.09092,0.19029,0.26529
LYO00707,0.00707,0.01558,0.02245
LYO00708,0.02498,0.05423,0.07732
LYO00709,0.01097,0.02407,0.03459
LYO00710,0.00738,0.01626,0.02342
LYO00711,0.00717,0.01579,0.02275
LYO00712,0.03847,0.08275,0.11727
LYO00713,0.02998,0.06485,0.09224
LYO00714,0.00486,0.01072,0.01547
LYO00715,0.07503,0.15818,0.22145
LYO00716,0.02777,0.06017,0.08567
LYO00717,0.02719,0.05893,0.08393
LYO00718,0.01992,0.0434,0.06204
LYO00719,0.05956,0.12656,0.178
LYO00720,0.01064,0.02335,0.03356
LYO00721,0.09784,0.20416,0.28415
LYO00722,0.03038,0.06569,0.09342
LYO00723,0.00795,0.0175,0.0252
LYO00724,0.02429,0.05277,0.07526
LYO00725,0.04717,0.10093,0.14256
LYO00726,0.01992,0.04341,0.06205
LYO00727,0.04587,0.09822,0.1388
LYO00728,0.02144,0.04666,0.06665
LYO00729,0.09881,0.2061,0.28679
LYO00730,0.07027,0.14849,0.20816
LYO00731,0.10408,0.21663,0.30107
LYO00732,0.01899,0.0414,0.05921
LYO00733,0.01661,0.0363,0.05198
LYO00734,0.0488,0.10431,0.14724
LYO00735,0.02328,0.0506,0.0722
LYO00736,0.08382,0.17598,0.24578
LYO00737,0.00504,0.01113,0.01606
LYO00738,0.0622,0.13198,0.18546
LYO00739,0.01441,0.03154,0.04522
LYO00740,0.01946,0.04242,0.06066
LYO00741,0.03524,0.07597,0.10781
LYO00742,0.00842,0.01852,0.02665
LYO00743,0.04627,0.09905,0.13995
LYO00744,0.05162,0.11017,0.15536
LYO00745,0.02092,0.04555,0.06508
LYO00746,0.00544,0.01201,0.01731
LYO00747,0.06922,0.14635,0.20523
LYO00748,0.026,0.05639,0.08036
LYO00749,0.05392,0.11493,0.16194
LYO00750,0.00916,0.02014,0.02897
LYO00751,0.098,0.20449,0.2846
LYO00752,0.05804,0.12343,0.17368
LYO00753,0.185,0.37454,0.51065
LYO00754,0.02775,0.06013,0.08561
LYO00755,0.02301,0.05003,0.0714
LYO00756,0.04078,0.08761,0.12404
LYO00757,0.11438,0.23712,0.32876
LYO00758,0.04927,0.10529,0.1486
LYO00759,0.02329,0.05062,0.07223
LYO00760,0.02027,0.04416,0.06311
LYO00761,0.00646,0.01424,0.02052
LYO00762,0.01315,0.02881,0.04134
LYO00763,0.02341,0.05088,0.0726
LYO00764,0.03035,0.06564,0.09335
LYO00765,0.01293,0.02834,0.04067
LYO00766,0.00493,0.01088,0.0157
LYO00767,0.02102,0.04577,0.06539
LYO00768,0.01591,0.03478,0.04982
LYO00769,0.01915,0.04176,0.05972
LYO00770,0.05564,0.11848,0.16685
LYO00771,0.02646,0.05738,0.08175
LYO00772,0.1385,0.28462,0.3925
LYO00773,0.0723,0.15262,0.21383
LYO00774,0.02048,0.0446,0.06374
LYO00775,0.00934,0.02053,0.02953
LYO00776,0.01611,0.03521,0.05043
LYO00777,0.02865,0.06203,0.08828
LYO00778,0.02536,0.05505,0.07847
LYO00779,0.03148,0.06803,0.09669
LYO00780,0.0048,0.01059,0.01528
LYO00781,0.03763,0.081,0.11482
LYO00782,0.02189,0.04763,0.06802
LYO00783,0.04942,0.10561,0.14904
LYO00784,0.03272,0.07065,0.10037
LYO00785,0.02503,0.05435,0.07748
LYO00786,0.08707,0.18254,0.25473
LYO00787,0.00974,0.0214,0.03078
LYO00788,0.00831,0.01828,0.02631
LYO00789,0.00671,0.01477,0.02129
LYO00790,0.01134,0.02488,0.03574
LYO00791,0.01031,0.02264,0.03255
LYO00792,0.05907,0.12555,0.1766
LYO00793,0.05689,0.12105,0.17039
LYO00794,0.00457,0.01008,0.01455
LYO00795,0.01286,0.02819,0.04046
LYO00796,0.0044,0.00972,0.01404
LYO00797,0.02281,0.0496,0.07079
LYO00798,0.007,0.01541,0.0222
LYO00799,0.02648,0.05743,0.08182
LYO00800,0.05464,0.11641,0.16399
LYO00801,0.01168,0.02563,0.0368
LYO00802,0.01457,0.03189,0.04572
LYO00803,0.00719,0.01584,0.02281
LYO00804,0.01986,0.04328,0.06187
LYO00805,0.00882,0.0194,0.02792
LYO00806,0.00818,0.018,0.02591
LYO00807,0.02718,0.05892,0.08391
LYO00808,0.00955,0.02099,0.03019
LYO00809,0.01386,0.03034,0.04352
LYO00810,0.00819,0.01801,0.02593
LYO00811,0.03855,0.08293,0.11753
LYO00812,0.03068,0.06633,0.09431
LYO00813,0.00575,0.01268,0.01829
LYO00814,0.04476,0.09591,0.13559
LYO00815,0.0284,0.06151,0.08756
LYO00816,0.05822,0.12381,0.1742
LYO00817,0.0786,0.16543,0.23137
LYO00818,0.01264,0.0277,0.03975
LYO00819,0.10567,0.2198,0.30535
LYO00820,0.10488,0.21824,0.30324
LYO00821,0.00804,0.01769,0.02547
LYO00822,0.08209,0.17248,0.24101
LYO00823,0.0667,0.14119,0.19814
LYO00824,0.02103,0.04579,0.06541
LYO00825,0.08488,0.17812,0.2487
LYO00826,0.01598,0.03493,0.05003
LYO00827,0.12987,0.2677,0.36987
LYO00828,0.01037,0.02278,0.03275
LYO00829,0.07473,0.15756,0.2206
LYO00830,0.08115,0.1706,0.23843
LYO00831,0.08272,0.17376,0.24276
LYO00832,0.04441,0.09518,0.13457
LYO00833,0.02522,0.05473,0.07803
LYO00834,0.02922,0.06324,0.08998
LYO00835,0.017,0.03712,0.05315
LYO00836,0.02486,0.05397,0.07696
LYO00837,0.01439,0.03149,0.04515
LYO00838,0.0122,0.02674,0.0384
LYO00839,0.00811,0.01784,0.02568
LYO00840,0.00282,0.00624,0.00901
LYO00841,0.01102,0.02419,0.03475
LYO00842,0.03178,0.06867,0.09759
LYO00843,0.07725,0.16268,0.2276
LYO00844,0.02527,0.05485,0.07819
LYO00845,0.00729,0.01606,0.02313
LYO00846,0.18305,0.3708,0.50583
LYO00847,0.10669,0.22184,0.30811
LYO00848,0.0065,0.01432,0.02064
LYO00849,0.02259,0.04914,0.07014
LYO00850,0.03535,0.0762,0.10813
LYO00851,0.03403,0.07342,0.10424
LYO00852,0.11114,0.23068,0.32007
LYO00853,0.01697,0.03707,0.05308
LYO00854,0.05757,0.12247,0.17235
LYO00855,0.09493,0.19834,0.27624
LYO00856,0.06951,0.14693,0.20602
LYO00857,0.15333,0.31355,0.43092
LYO00858,0.09206,0.19257,0.2684
LYO00859,0.00919,0.0202,0.02906
LYO00860,0.01957,0.04267,0.061
LYO00861,0.02616,0.05675,0.08086
LYO00862,0.09209,0.19264,0.26849
LYO00863,0.02444,0.05307,0.07569
LYO00864,0.02435,0.05288,0.07541
LYO00865,0.01887,0.04114,0.05885
LYO00866,0.03586,0.07728,0.10964
LYO00867,0.05138,0.10966,0.15466
LYO00868,0.01944,0.04237,0.06058
LYO00869,0.04028,0.08654,0.12255
LYO00870,0.03081,0.06661,0.09471
LYO00871,0.03311,0.07148,0.10153
LYO00872,0.03763,0.08099,0.11481
LYO00873,0.03514,0.07576,0.10752
LYO00874,0.07829,0.16479,0.2305
LYO00875,0.13009,0.26812,0.37044
LYO00876,0.00665,0.01466,0.02112
LYO00877,0.02982,0.06451,0.09176
LYO00878,0.0266,0.05768,0.08217
LYO00879,0.04896,0.10464,0.1477
LYO00880,0.08267,0.17367,0.24263
LYO00881,0.02893,0.06262,0.08912
LYO00882,0.03496,0.07538,0.10698
LYO00883,0.04932,0.10539,0.14874
LYO00884,0.00783,0.01723,0.02481
LYO00885,0.02156,0.04693,0.06703
LYO00886,0.00663,0.01461,0.02105
LYO00887,0.08942,0.18728,0.26119
LYO00888,0.04776,0.10215,0.14425
LYO00889,0.02094,0.0456,0.06514
LYO00890,0.00873,0.01921,0.02763
LYO00891,0.02343,0.05092,0.07265
LYO00892,0.02252,0.04898,0.06992
LYO00893,0.10192,0.21232,0.29523
LYO00894,0.035,0.07546,0.1071
LYO00895,0.04759,0.1018,0.14376
LYO00896,0.02344,0.05095,0.0727
LYO00897,0.00591,0.01304,0.01879
LYO00898,0.05472,0.11658,0.16422
LYO00899,0.02656,0.05759,0.08204
LYO00900,0.01967,0.04288,0.0613
LYO00901,0.03641,0.07843,0.11124
LYO00902,0.02562,0.05558,0.07922
LYO00903,0.0393,0.08451,0.11972
LYO00904,0.00487,0.01075,0.01551
LYO00905,0.03242,0.07001,0.09947
LYO00906,0.0266,0.05768,0.08217
LYO00907,0.0365,0.07861,0.11149
LYO00908,0.0231,0.05022,0.07167
LYO00909,0.05195,0.11084,0.15629
LYO00910,0.03662,0.07887,0.11185
LYO00911,0.11236,0.2331,0.32333
LYO00912,0.10752,0.22348,0.31034
LYO00913,0.02085,0.04541,0.06488
LYO00914,0.03268,0.07056,0.10024
LYO00915,0.04132,0.08873,0.1256
LYO00916,0.13459,0.27696,0.38227
LYO00917,0.01296,0.02841,0.04077
LYO00918,0.08363,0.17559,0.24526
LYO00919,0.03672,0.07908,0.11216
LYO00920,0.08153,0.17135,0.23947
LYO00921,0.01734,0.03786,0.05419
LYO00922,0.00558,0.0123,0.01774
LYO00923,0.14303,0.29347,0.40429
LYO00924,0.03408,0.07353,0.1044
LYO00925,0.01189,0.02609,0.03746
LYO00926,0.01491,0.03262,0.04675
LYO00927,0.03114,0.06732,0.0957
LYO00928,0.01156,0.02537,0.03644
LYO00929,0.01853,0.04041,0.05781
LYO00930,0.01612,0.03523,0.05047
LYO00931,0.01625,0.0355,0.05085
LYO00932,0.06238,0.13236,0.18599
LYO00933,0.07303,0.1541,0.21586
LYO00934,0.09066,0.18977,0.26458
LYO00935,0.09484,0.19816,0.276
LYO00936,0.0182,0.03971,0.05682
LYO00937,0.15803,0.32265,0.44295
LYO00938,0.04236,0.09089,0.12861
LYO00939,0.00718,0.01582,0.02279
LYO00940,0.01147,0.02516,0.03614
LYO00941,0.00672,0.01481,0.02134
LYO00942,0.02002,0.04361,0.06234
LYO00943,0.05676,0.12079,0.17004
LYO00944,0.02497,0.05421,0.07728
LYO00945,0.0174,0.03799,0.05437
LYO00946,0.01893,0.04129,0.05905
LYO00947,0.01006,0.02209,0.03176
LYO00948,0.0184,0.04015,0.05743
LYO00949,0.15547,0.31769,0.4364
LYO00950,0.0048,0.0106,0.01529
LYO00951,0.05664,0.12054,0.16969
LYO00952,0.02768,0.05997,0.08539
LYO00953,0.06169,0.13094,0.18403
LYO00954,0.03445,0.0743,0.10548
LYO00955,0.0687,0.14528,0.20376
LYO00956,0.02023,0.04407,0.06299
LYO00957,0.09207,0.1926,0.26844
LYO00958,0.06784,0.14353,0.20135
LYO00959,0.01057,0.02321,0.03335
LYO00960,0.01802,0.03933,0.05628
LYO00961,0.02181,0.04747,0.06778
LYO00962,0.04911,0.10497,0.14815
LYO00963,0.0565,0.12025,0.1693
LYO00964,0.10252,0.21352,0.29685
LYO00965,0.02384,0.05181,0.07391
LYO00966,0.00457,0.0101,0.01457
LYO00967,0.14964,0.30636,0.42141
LYO00968,0.00793,0.01745,0.02512
LYO00969,0.02129,0.04634,0.06619
LYO00970,0.07416,0.15641,0.21902
LYO00971,0.02874,0.06222,0.08855
LYO00972,0.03225,0.06967,0.09899
LYO00973,0.02919,0.06319,0.08991
LYO00974,0.00882,0.01939,0.0279
LYO00975,0.00817,0.01797,0.02587
LYO00976,0.04818,0.10303,0.14547
LYO00977,0.01894,0.0413,0.05906
LYO00978,0.01621,0.03543,0.05074
LYO00979,0.03633,0.07826,0.111
LYO00980,0.01662,0.03632,0.052
LYO00981,0.08999,0.18842,0.26275
LYO00982,0.09191,0.19228,0.268
LYO00983,0.01458,0.03191,0.04574
LYO00984,0.01287,0.0282,0.04047
LYO00985,0.11705,0.24241,0.33589
LYO00986,0.03347,0.07223,0.10258
LYO00987,0.16822,0.34234,0.4688
LYO00988,0.0116,0.02545,0.03656
LYO00989,0.02845,0.06161,0.08769
LYO00990,0.00925,0.02034,0.02926
LYO00991,0.00761,0.01675,0.02412
LYO00992,0.02142,0.04662,0.06659
LYO00993,0.05782,0.12297,0.17305
LYO00994,0.03268,0.07057,0.10025
LYO00995,0.02863,0.062,0.08824
LYO00996,0.01548,0.03386,0.04851
LYO00997,0.01421,0.03111,0.04461
LYO00998,0.03497,0.07541,0.10702
LYO00999,0.10109,0.21068,0.29299
LYO01000,0.03627,0.07813,0.11082
LYO01001,0.06474,0.13719,0.19264
LYO01002,0.00774,0.01705,0.02454
LYO01003,0.03453,0.07447,0.10571
LYO01004,0.08112,0.17054,0.23835
LYO01005,0.008,0.01761,0.02535
LYO01006,0.00776,0.01707,0.02458
LYO01007,0.08453,0.17741,0.24774
LYO01008,0.07039,0.14874,0.20851
LYO01009,0.02241,0.04874,0.06958
LYO01010,0.02428,0.05275,0.07523
LYO01011,0.01732,0.03782,0.05414
LYO01012,0.03609,0.07775,0.11029
LYO01013,0.0393,0.08451,0.11972
LYO01014,0.02486,0.05397,0.07695
LYO01015,0.02283,0.04964,0.07085
LYO01016,0.03541,0.07633,0.10831
LYO01017,0.01681,0.03672,0.05258
LYO01018,0.02035,0.04433,0.06335
LYO01019,0.02045,0.04455,0.06366
LYO01020,0.00994,0.02185,0.03141
LYO01021,0.03613,0.07784,0.11042
LYO01022,0.01573,0.03438,0.04926
LYO01023,0.00833,0.01834,0.02639
LYO01024,0.06085,0.12921,0.18165
LYO01025,0.07456,0.15723,0.22014
LYO01026,0.08506,0.17849,0.24921
LYO01027,0.11818,0.24464,0.3389
LYO01028,0.01478,0.03234,0.04635
LYO01029,0.0125,0.02739,0.03932
LYO01030,0.00728,0.01603,0.02309
LYO01031,0.07608,0.16032,0.22437
LYO01032,0.03142,0.06789,0.09651
LYO01033,0.0549,0.11695,0.16473
LYO01034,0.01178,0.02583,0.03709
LYO01035,0.03771,0.08116,0.11505
LYO01036,0.01465,0.03205,0.04595
LYO01037,0.05471,0.11656,0.16419
LYO01038,0.01162,0.02549,0.03662
LYO01039,0.07657,0.1613,0.22571
LYO01040,0.01944,0.04237,0.06058
LYO01041,0.01056,0.0232,0.03334
LYO01042,0.00976,0.02145,0.03085
LYO01043,0.17627,0.35782,0.489
LYO01044,0.0426,0.09141,0.12934
LYO01045,0.01588,0.03473,0.04975
LYO01046,0.01868,0.04075,0.05829
LYO01047,0.07902,0.16628,0.23253
LYO01048,0.02732,0.05921,0.08432
LYO01049,0.03076,0.06652,0.09458
LYO01050,0.0696,0.14712,0.20628
LYO01051,0.02685,0.05822,0.08293
LYO01052,0.03438,0.07416,0.10527
LYO01053,0.03244,0.07007,0.09955
LYO01054,0.00777,0.01711,0.02463
LYO01055,0.02506,0.0544,0.07756
LYO01056,0.00712,0.01568,0.02258
LYO01057,0.07482,0.15775,0.22085
LYO01058,0.03289,0.07102,0.10088
LYO01059,0.02194,0.04774,0.06816
LYO01060,0.05466,0.11645,0.16404
LYO01061,0.00432,0.00954,0.01377
LYO01062,0.12461,0.25733,0.35597
LYO01063,0.03981,0.08556,0.12118
LYO01064,0.02402,0.05219,0.07445
LYO01065,0.02415,0.05247,0.07484
LYO01066,0.00504,0.01111,0.01603
LYO01067,0.03878,0.08341,0.11819
LYO01068,0.04554,0.09753,0.13784
LYO01069,0.00782,0.01722,0.02479
LYO01070,0.07812,0.16446,0.23004
LYO01071,0.06322,0.13407,0.18834
LYO01072,0.00559,0.01233,0.01778
LYO01073,0.054,0.11509,0.16217
LYO01074,0.07479,0.1577,0.22078
LYO01075,0.04842,0.10353,0.14616
LYO01076,0.01794,0.03916,0.05604
LYO01077,0.04313,0.09252,0.13088
LYO01078,0.02705,0.05864,0.08352
LYO01079,0.05279,0.11258,0.1587
LYO01080,0.009,0.01978,0.02846
LYO01081,0.11365,0.23566,0.32679
LYO01082,0.00617,0.01361,0.01962
LYO01083,0.02928,0.06338,0.09017
LYO01084,0.04477,0.09594,0.13562
LYO01085,0.02989,0.06466,0.09198
LYO01086,0.00835,0.01838,0.02645
LYO01087,0.00785,0.01727,0.02487
LYO01088,0.00639,0.01408,0.02029
LYO01089,0.03439,0.07419,0.10531
LYO01090,0.02223,0.04835,0.06903
LYO01091,0.04872,0.10416,0.14703
LYO01092,0.07589,0.15992,0.22383
LYO01093,0.02178,0.0474,0.06768
LYO01094,0.00597,0.01316,0.01897
LYO01095,0.03307,0.07139,0.1014
LYO01096,0.01205,0.02643,0.03795
LYO01097,0.02938,0.06359,0.09048
LYO01098,0.02391,0.05194,0.07409
LYO01099,0.00815,0.01793,0.02581
LYO01100,0.02022,0.04405,0.06296
LYO01101,0.03555,0.07661,0.1087
LYO01102,0.09333,0.19513,0.27188
LYO01103,0.0123,0.02696,0.03871
LYO01104,0.03107,0.06716,0.09548
LYO01105,0.02409,0.05234,0.07465
LYO01106,0.0392,0.08429,0.11942
LYO01107,0.00798,0.01755,0.02527
LYO01108,0.01471,0.03219,0.04615
LYO01109,0.12818,0.26437,0.36542
LYO01110,0.10269,0.21387,0.29732
LYO01111,0.01357,0.02973,0.04265
LYO01112,0.02305,0.05011,0.07151
LYO01113,0.01416,0.031,0.04445
LYO01114,0.01738,0.03795,0.05432
LYO01115,0.18267,0.37009,0.50491
LYO01116,0.03695,0.07957,0.11283
LYO01117,0.00874,0.01923,0.02767
LYO01118,0.14166,0.29079,0.40073
LYO01119,0.03733,0.08036,0.11394
LYO01120,0.02857,0.06188,0.08807
LYO01121,0.00782,0.01722,0.02479
LYO01122,0.01125,0.02468,0.03546
LYO01123,0.09999,0.20846,0.28999
LYO01124,0.0454,0.09725,0.13745
LYO01125,0.02553,0.05541,0.07898
LYO01126,0.02034,0.0443,0.06331
LYO01127,0.08487,0.1781,0.24868
LYO01128,0.09399,0.19645,0.27367
LYO01129,0.06742,0.14267,0.20017
LYO01130,0.02327,0.05058,0.07218
LYO01131,0.02176,0.04735,0.06762
LYO01132,0.0666,0.141,0.19787
LYO01133,0.00843,0.01855,0.0267
LYO01134,0.01381,0.03025,0.04339
LYO01135,0.04331,0.09288,0.13138
LYO01136,0.00999,0.02194,0.03154
LYO01137,0.05397,0.11504,0.16209
LYO01138,0.03303,0.07131,0.10129
LYO01139,0.00917,0.02017,0.02901
LYO01140,0.01739,0.03798,0.05436
LYO01141,0.02479,0.05382,0.07674
LYO01142,0.01741,0.03802,0.05442
LYO01143,0.03085,0.06669,0.09482
LYO01144,0.127,0.26205,0.3623
LYO01145,0.05747,0.12225,0.17206
LYO01146,0.02208,0.04805,0.0686
LYO01147,0.02951,0.06385,0.09084
LYO01148,0.01194,0.02619,0.0376
LYO01149,0.05494,0.11702,0.16484
LYO01150,0.08353,0.1754,0.245
LYO01151,0.02226,0.04843,0.06915
LYO01152,0.04951,0.1058,0.14931
LYO01153,0.06002,0.1275,0.1793
LYO01154,0.08582,0.18003,0.25131
LYO01155,0.02803,0.06073,0.08645
LYO01156,0.0126,0.02763,0.03965
LYO01157,0.12225,0.25268,0.34972
LYO01158,0.03594,0.07743,0.10985
LYO01159,0.017,0.03713,0.05316
LYO01160,0.01534,0.03356,0.04809
LYO01161,0.01577,0.03448,0.0494
LYO01162,0.1262,0.26048,0.36019
LYO01163,0.10057,0.20963,0.29158
LYO01164,0.01816,0.03963,0.05671
LYO01165,0.10131,0.2111,0.29357
LYO01166,0.06278,0.13316,0.18709
LYO01167,0.03842,0.08266,0.11715
LYO01168,0.01633,0.0357,0.05113
LYO01169,0.02622,0.05686,0.08102
LYO01170,0.05884,0.12506,0.17594
LYO01171,0.03799,0.08175,0.11588
LYO01172,0.02181,0.04746,0.06778
LYO01173,0.04944,0.10565,0.1491
LYO01174,0.06319,0.13401,0.18826
LYO01175,0.0107,0.02349,0.03376
LYO01176,0.01818,0.03967,0.05675
LYO01177,0.01748,0.03816,0.05463
LYO01178,0.06075,0.129,0.18136
LYO01179,0.02771,0.06004,0.0855
LYO01180,0.0303,0.06554,0.09321
LYO01181,0.08385,0.17604,0.24587
LYO01182,0.03051,0.06598,0.09382
LYO01183,0.10969,0.22781,0.31618
LYO01184,0.02845,0.06161,0.0877
LYO01185,0.11754,0.24337,0.33719
LYO01186,0.09488,0.19825,0.27612
LYO01187,0.02046,0.04457,0.0637
LYO01188,0.02876,0.06227,0.08862
LYO01189,0.02815,0.06098,0.08681
LYO01190,0.09244,0.19334,0.26945
LYO01191,0.01029,0.02261,0.0325
LYO01192,0.0334,0.07208,0.10237
LYO01193,0.07608,0.1603,0.22436
LYO01194,0.0202,0.04401,0.0629
LYO01195,0.01885,0.04112,0.05881
LYO01196,0.03536,0.07622,0.10816
LYO01197,0.03481,0.07507,0.10654
LYO01198,0.06181,0.13118,0.18436
LYO01199,0.04342,0.09311,0.13169
LYO01200,0.02185,0.04754,0.06789
LYO01201,0.05389,0.11487,0.16185
LYO01202,0.01984,0.04325,0.06182
LYO01203,0.03001,0.06492,0.09234
LYO01204,0.02736,0.05929,0.08444
LYO01205,0.0519,0.11076,0.15617
LYO01206,0.012,0.02631,0.03778
LYO01207,0.10383,0.21614,0.3004
LYO01208,0.05611,0.11944,0.16817
LYO01209,0.01459,0.03193,0.04577
LYO01210,0.07081,0.14958,0.20966
LYO01211,0.09209,0.19264,0.26849
LYO01212,0.01581,0.03456,0.04952
LYO01213,0.01584,0.03462,0.04961
LYO01214,0.03125,0.06754,0.096
LYO01215,0.06589,0.13955,0.19588
LYO01216,0.00857,0.01885,0.02713
LYO01217,0.02145,0.04669,0.06669
LYO01218,0.0858,0.17998,0.25125
LYO01219,0.02932,0.06345,0.09028
LYO01220,0.06547,0.13868,0.19468
LYO01221,0.0544,0.11592,0.16331
LYO01222,0.01929,0.04206,0.06015
LYO01223,0.01656,0.03618,0.05181
LYO01224,0.0283,0.0613,0.08726
LYO01225,0.02961,0.06407,0.09114
LYO01226,0.06869,0.14527,0.20374
LYO01227,0.04967,0.10613,0.14977
LYO01228,0.11009,0.22861,0.31727
LYO01229,0.02312,0.05027,0.07174
LYO01230,0.01643,0.03591,0.05143
LYO01231,0.02451,0.05324,0.07592
LYO01232,0.04181,0.08975,0.12701
LYO01233,0.03085,0.06669,0.09482
LYO01234,0.04228,0.09074,0.1284
LYO01235,0.01446,0.03164,0.04537
LYO01236,0.03751,0.08073,0.11446
LYO01237,0.02493,0.05412,0.07716
LYO01238,0.00563,0.01242,0.01792
LYO01239,0.02739,0.05936,0.08454
LYO01240,0.11773,0.24375,0.3377
LYO01241,0.024,0.05215,0.07438
LYO01242,0.02614,0.0567,0.08079
LYO01243,0.03593,0.07743,0.10984
LYO01244,0.01855,0.04046,0.05787
LYO01245,0.02295,0.04989,0.07121
LYO01246,0.01822,0.03976,0.05689
LYO01247,0.01444,0.03161,0.04532
LYO01248,0.01302,0.02853,0.04094
LYO01249,0.05262,0.11224,0.15822
LYO01250,0.08558,0.17954,0.25065
LYO01251,0.08731,0.18302,0.25539
LYO01252,0.15953,0.32556,0.44678
LYO01253,0.0258,0.05599,0.07979
LYO01254,0.00929,0.02043,0.02939
LYO01255,0.11026,0.22894,0.31772
LYO01256,0.02113,0.04601,0.06573
LYO01257,0.01538,0.03365,0.04822
LYO01258,0.00604,0.01332,0.01921
LYO01259,0.01991,0.0434,0.06203
LYO01260,0.01318,0.02888,0.04144
LYO01261,0.02027,0.04416,0.06312
LYO01262,0.07288,0.15382,0.21547
LYO01263,0.13004,0.26802,0.37031
LYO01264,0.05246,0.11191,0.15776
LYO01265,0.0972,0.2029,0.28243
LYO01266,0.03771,0.08117,0.11507
LYO01267,0.0403,0.08658,0.12261
LYO01268,0.08484,0.17804,0.24859
LYO01269,0.01358,0.02975,0.04267
LYO01270,0.01268,0.02779,0.03989
LYO01271,0.0455,0.09746,0.13774
LYO01272,0.03392,0.07318,0.10391
LYO01273,0.00983,0.02159,0.03105
LYO01274,0.04046,0.08693,0.12309
LYO01275,0.02004,0.04366,0.06241
LYO01276,0.00807,0.01777,0.02558
LYO01277,0.01175,0.02578,0.03703
LYO01278,0.03309,0.07143,0.10146
LYO01279,0.04006,0.0861,0.12193
LYO01280,0.05669,0.12065,0.16984
LYO01281,0.01854,0.04044,0.05785
LYO01282,0.03546,0.07643,0.10844
LYO01283,0.0459,0.09828,0.13888
LYO01284,0.01316,0.02883,0.04137
LYO01285,0.04402,0.09436,0.13343
LYO01286,0.01781,0.03887,0.05562
LYO01287,0.10366,0.2158,0.29994
LYO01288,0.01066,0.02341,0.03365
LYO01289,0.00816,0.01796,0.02585
LYO01290,0.03721,0.08011,0.11359
LYO01291,0.12335,0.25485,0.35264
LYO01292,0.07672,0.16161,0.22614
LYO01293,0.0624,0.13239,0.18602
LYO01294,0.01087,0.02387,0.0343
LYO01295,0.12987,0.26768,0.36986
LYO01296,0.00922,0.02026,0.02915
LYO01297,0.03388,0.07309,0.10378
LYO01298,0.02224,0.04837,0.06906
LYO01299,0.06084,0.12919,0.18163
LYO01300,0.09587,0.20022,0.27879
LYO01301,0.03865,0.08313,0.1178
LYO01302,0.02309,0.0502,0.07165
LYO01303,0.01835,0.04005,0.05729
LYO01304,0.08999,0.18843,0.26276
LYO01305,0.06077,0.12904,0.18141
LYO01306,0.02925,0.06332,0.09009
LYO01307,0.03866,0.08315,0.11783
LYO01308,0.06856,0.145,0.20337
LYO01309,0.0946,0.19768,0.27535
LYO01310,0.03353,0.07237,0.10277
LYO01311,0.02115,0.04605,0.06578
LYO01312,0.00489,0.01079,0.01557
LYO01313,0.04751,0.10163,0.14353
LYO01314,0.04499,0.09639,0.13626
LYO01315,0.02126,0.04629,0.06612
LYO01316,0.02478,0.0538,0.07672
LYO01317,0.02512,0.05453,0.07773
LYO01318,0.01745,0.0381,0.05453
LYO01319,0.0215,0.04679,0.06683
LYO01320,0.05259,0.11218,0.15813
LYO01321,0.01954,0.04259,0.06089
LYO01322,0.02272,0.04942,0.07054
LYO01323,0.09703,0.20256,0.28197
LYO01324,0.14866,0.30446,0.41889
LYO01325,0.04311,0.09248,0.13082
LYO01326,0.01643,0.03591,0.05143
LYO01327,0.05337,0.11379,0.16036
LYO01328,0.02505,0.05438,0.07754
LYO01329,0.02806,0.06079,0.08654
LYO01330,0.02961,0.06406,0.09114
LYO01331,0.04855,0.1038,0.14654
