id,materiau_famille,materiau,diametre,longueur,annee_pose,x1,y1,x2,y2
LYO00285,Plastique,PVC,80,91.7,1996,-1395.6,-2446.3,-1315.9,-2401.0
LYO00286,Fonte,Fonte grise,63,152.8,1944,-1395.6,-2446.3,-1382.1,-2294.1
LYO00287,Fonte,Fonte grise,150,91.2,1944,-1382.1,-2294.1,-1294.4,-2269.1
LYO00288,Fonte,Fonte grise,125,137.8,1930,-1382.1,-2294.1,-1431.1,-2165.4
LYO00289,Plastique,PVC,250,132.2,1980,-1431.1,-2165.4,-1305.5,-2124.2
LYO00290,Fonte,Fonte grise,100,169.3,1960,-1431.1,-2165.4,-1448.2,-1996.9
LYO00291,Fonte,Fonte ductile,300,119.2,1970,-1448.2,-1996.9,-1338.0,-2042.5
LYO00292,Fonte,Fonte grise,100,115.2,1945,-1442.7,-1835.9,-1332.0,-1867.7
LYO00293,Plastique,PVC,500,152.4,1980,-1442.7,-1835.9,-1501.4,-1695.2
LYO00294,Plastique,PVC,200,109.3,1980,-1501.4,-1695.2,-1398.4,-1731.8
LYO00295,Plastique,PVC collé,400,127.1,1960,-1501.4,-1695.2,-1480.5,-1569.8
LYO00296,Plastique,PVC collé,50,87.1,1960,-1480.5,-1569.8,-1414.9,-1627.1
LYO00297,Plastique,PVC,200,146.1,1981,-1480.5,-1569.8,-1520.7,-1429.4
LYO00298,Plastique,PVC,500,94.0,1993,-1520.7,-1429.4,-1538.4,-1337.0
LYO00299,Fonte,Fonte ductile,200,96.5,1999,-1538.4,-1337.0,-1463.7,-1276.0
LYO00300,Fonte,Fonte ductile,250,174.7,1970,-1538.4,-1337.0,-1579.7,-1167.3
LYO00301,Plastique,PVC collé,125,144.9,1974,-1579.7,-1167.3,-1443.1,-1215.7
LYO00302,Ciment,Amiante-ciment,125,96.1,1955,-1579.7,-1167.3,-1601.7,-1073.8
LYO00303,Acier,Acier,100,117.6,1950,-1601.7,-1073.8,-1494.1,-1026.2
LYO00304,Fonte,Fonte ductile,80,168.9,1984,-1601.7,-1073.8,-1605.5,-905.0
LYO00305,Plastique,PVC,250,104.1,1980,-1605.5,-905.0,-1502.9,-922.0
LYO00306,Plastique,PVC,100,127.1,1980,-1605.5,-905.0,-1663.5,-791.8
LYO00307,Fonte,Fonte ductile,500,122.3,1992,-1663.5,-791.8,-1541.2,-792.9
LYO00308,Fonte,Fonte grise,80,178.7,1947,-1663.5,-791.8,-1620.7,-618.4
LYO00309,Fonte,Fonte ductile,400,132.7,1970,-1620.7,-618.4,-1490.0,-595.5
LYO00310,Plastique,PVC collé,150,149.8,1965,-1721.8,-476.5,-1683.8,-331.6
LYO00311,Fonte,Fonte ductile,63,103.9,1970,-1683.8,-331.6,-1584.0,-360.2
LYO00312,Ciment,Amiante-ciment,150,77.9,1967,-1683.8,-331.6,-1727.3,-266.9
LYO00313,Plastique,PVC collé,125,119.4,1960,-1727.3,-266.9,-1623.7,-207.4
LYO00314,Fonte,Fonte ductile,125,127.0,1995,-1727.3,-266.9,-1758.1,-143.7
LYO00315,Fonte,Fonte ductile,200,181.8,1979,-1758.1,-143.7,-1586.0,-84.9
LYO00316,Plastique,PVC collé,150,136.5,1985,-1758.1,-143.7,-1757.9,-7.2
LYO00317,Plastique,PEHD,100,180.0,1995,-1757.9,-7.2,-1603.5,85.4
LYO00318,Fonte,Fonte ductile,40,137.3,2005,-1757.9,-7.2,-1730.4,127.3
LYO00319,Plastique,PVC collé,600,200.6,1966,-1730.4,127.3,-1825.6,303.8
LYO00320,Ciment,Amiante-ciment,250,123.0,1955,-1825.6,303.8,-1702.7,308.1
LYO00321,Fonte,Fonte ductile,125,156.0,1997,-1825.6,303.8,-1828.2,459.9
LYO00322,Fonte,Fonte ductile,100,145.9,1970,-1828.2,459.9,-1683.5,441.5
LYO00323,Ciment,Amiante-ciment,250,113.9,1955,-1828.2,459.9,-1816.3,573.1
LYO00324,Fonte,Fonte grise,32,152.1,1934,-1816.3,573.1,-1664.8,586.2
LYO00325,Plastique,PVC collé,100,146.0,1960,-1872.2,682.0,-1754.1,767.9
LYO00326,Plastique,PEHD,125,87.9,1995,-1833.2,839.9,-1745.8,849.7
LYO00327,Fonte,Fonte ductile,125,144.7,2002,-1833.2,839.9,-1895.0,970.7
LYO00328,Plastique,PVC,250,187.9,1984,-1895.0,970.7,-1728.8,1058.5
LYO00329,Acier,Acier,125,121.3,1955,-1901.2,1132.3,-1783.5,1161.6
LYO00330,Plastique,PVC collé,80,126.6,1985,-1901.2,1132.3,-1883.7,1257.6
LYO00331,Plastique,PVC collé,200,164.4,1982,-1987.0,1403.3,-2008.2,1566.3
LYO00332,Fonte,Fonte ductile,40,152.8,2010,-2008.2,1566.3,-1855.7,1575.2
LYO00333,Fonte,Fonte grise,100,112.7,1938,-1998.0,1637.8,-1885.6,1647.0
LYO00334,Ciment,Amiante-ciment,200,144.6,1959,-1998.0,1637.8,-1954.8,1775.9
LYO00335,Fonte,Fonte ductile,80,94.9,2011,-1954.8,1775.9,-1873.3,1824.5
LYO00336,Plastique,PEHD,125,224.8,1995,-1954.8,1775.9,-2058.7,1975.2
LYO00337,Plastique,PVC collé,100,178.6,1976,-2058.7,1975.2,-1887.7,1923.8
LYO00338,Plastique,PVC collé,100,186.2,1970,-1315.9,-2401.0,-1137.5,-2347.7
LYO00339,Acier,Acier,250,116.2,1982,-1294.4,-2269.1,-1182.2,-2299.1
LYO00340,Fonte,Fonte ductile,250,145.3,1985,-1294.4,-2269.1,-1305.5,-2124.2
LYO00341,Fonte,Fonte grise,100,98.1,1931,-1305.5,-2124.2,-1208.4,-2138.6
LYO00342,Ciment,Amiante-ciment,125,88.0,1963,-1305.5,-2124.2,-1338.0,-2042.5
LYO00343,Fonte,Fonte grise,63,188.6,1952,-1338.0,-2042.5,-1170.9,-1955.0
LYO00344,Plastique,PVC collé,63,174.8,1965,-1338.0,-2042.5,-1332.0,-1867.7
LYO00345,Plastique,PEHD,50,76.6,2012,-1332.0,-1867.7,-1266.7,-1827.6
LYO00346,Fonte,Fonte grise,200,151.3,1962,-1332.0,-1867.7,-1398.4,-1731.8
LYO00347,Plastique,PEHD,250,166.1,1995,-1398.4,-1731.8,-1234.4,-1705.8
LYO00348,Acier,Acier,250,106.0,1961,-1398.4,-1731.8,-1414.9,-1627.1
LYO00349,Plastique,PVC,600,215.6,1980,-1414.9,-1627.1,-1424.8,-1411.8
LYO00350,Plastique,PEHD,400,127.4,1995,-1424.8,-1411.8,-1298.8,-1393.0
LYO00351,Fonte,Fonte ductile,400,199.3,2004,-1463.7,-1276.0,-1273.9,-1336.8
LYO00352,Fonte,Fonte ductile,50,63.7,1972,-1463.7,-1276.0,-1443.1,-1215.7
LYO00353,Plastique,PVC collé,200,117.2,1969,-1443.1,-1215.7,-1326.4,-1205.1
LYO00354,Fonte,Fonte ductile,100,196.2,2015,-1443.1,-1215.7,-1494.1,-1026.2
LYO00355,Fonte,Fonte ductile,150,134.0,1970,-1494.1,-1026.2,-1363.0,-1054.0
LYO00356,Fonte,Fonte grise,40,104.6,1971,-1494.1,-1026.2,-1502.9,-922.0
LYO00357,Ciment,Amiante-ciment,32,107.9,1955,-1502.9,-922.0,-1397.3,-899.3
LYO00358,Acier,Acier,32,182.2,1980,-1541.2,-792.9,-1364.4,-748.9
LYO00359,Fonte,Fonte grise,150,203.9,1952,-1541.2,-792.9,-1490.0,-595.5
LYO00360,Fonte,Fonte ductile,250,88.5,2010,-1490.0,-595.5,-1419.7,-649.3
LYO00361,Plastique,PVC collé,150,111.8,1968,-1490.0,-595.5,-1524.8,-489.2
LYO00362,Plastique,PEHD,125,67.9,2012,-1524.8,-489.2,-1457.5,-498.4
LYO00363,Fonte,Fonte ductile,63,142.0,1970,-1524.8,-489.2,-1584.0,-360.2
LYO00364,Fonte,Fonte ductile,250,134.3,1991,-1584.0,-360.2,-1450.1,-371.1
LYO00365,Fonte,Fonte ductile,125,157.9,1970,-1584.0,-360.2,-1623.7,-207.4
LYO00366,Fonte,Fonte grise,63,171.4,1971,-1623.7,-207.4,-1455.4,-175.0
LYO00367,Fonte,Fonte ductile,150,128.2,1970,-1623.7,-207.4,-1586.0,-84.9
LYO00368,Fonte,Fonte ductile,40,96.2,1970,-1586.0,-84.9,-1489.8,-86.8
LYO00369,Fonte,Fonte ductile,32,171.1,1970,-1586.0,-84.9,-1603.5,85.4
LYO00370,Fonte,Fonte ductile,200,160.0,1971,-1603.5,85.4,-1449.8,40.8
LYO00371,Fonte,Fonte ductile,50,66.4,1970,-1603.5,85.4,-1614.2,150.9
LYO00372,Plastique,PVC,80,118.3,1980,-1614.2,150.9,-1530.7,234.7
LYO00373,Plastique,PEHD,150,134.8,1995,-1702.7,308.1,-1683.5,441.5
LYO00374,Fonte,Fonte ductile,50,141.7,1995,-1683.5,441.5,-1546.3,477.4
LYO00375,Plastique,PVC,200,145.8,1980,-1683.5,441.5,-1664.8,586.2
LYO00376,Fonte,Fonte grise,100,80.8,1930,-1664.8,586.2,-1595.3,627.2
LYO00377,Fonte,Fonte ductile,125,202.5,1970,-1664.8,586.2,-1754.1,767.9
LYO00378,Fonte,Fonte ductile,300,82.2,1997,-1754.1,767.9,-1745.8,849.7
LYO00379,Fonte,Fonte ductile,40,127.6,1983,-1745.8,849.7,-1645.7,928.8
LYO00380,Plastique,PVC collé,150,209.5,1960,-1745.8,849.7,-1728.8,1058.5
LYO00381,Plastique,PVC,125,105.5,1999,-1728.8,1058.5,-1625.1,1039.2
LYO00382,Fonte,Fonte ductile,100,103.5,2000,-1783.5,1161.6,-1684.3,1132.0
LYO00383,Fonte,Fonte ductile,125,153.5,1983,-1783.5,1161.6,-1841.9,1303.5
LYO00384,Fonte,Fonte ductile,32,207.0,1970,-1841.9,1303.5,-1640.8,1254.0
LYO00385,Fonte,Fonte grise,150,64.2,1968,-1841.9,1303.5,-1843.0,1367.7
LYO00386,Acier,Acier,80,167.7,1977,-1843.0,1367.7,-1703.6,1460.9
LYO00387,Fonte,Fonte ductile,300,117.1,1993,-1855.7,1575.2,-1738.7,1581.2
LYO00388,Fonte,Fonte ductile,250,77.8,1988,-1855.7,1575.2,-1885.6,1647.0
LYO00389,Fonte,Fonte ductile,150,188.6,1970,-1885.6,1647.0,-1726.5,1748.2
LYO00390,Fonte,Fonte grise,250,177.9,1930,-1885.6,1647.0,-1873.3,1824.5
LYO00391,Fonte,Fonte ductile,80,93.1,2015,-1873.3,1824.5,-1793.2,1871.9
LYO00392,Fonte,Fonte ductile,150,100.3,1987,-1873.3,1824.5,-1887.7,1923.8
LYO00393,Fonte,Fonte grise,150,119.3,1938,-1887.7,1923.8,-1788.1,1989.5
LYO00394,Ciment,Amiante-ciment,150,149.6,1978,-1137.5,-2347.7,-991.1,-2378.7
LYO00395,Fonte,Fonte grise,100,66.0,1964,-1137.5,-2347.7,-1182.2,-2299.1
LYO00396,Fonte,Fonte grise,150,162.6,1951,-1182.2,-2299.1,-1208.4,-2138.6
LYO00397,Ciment,Amiante-ciment,63,190.2,1955,-1208.4,-2138.6,-1018.2,-2135.7
LYO00398,Fonte,Fonte grise,125,187.4,1965,-1208.4,-2138.6,-1170.9,-1955.0
LYO00399,Fonte,Fonte grise,150,97.6,1962,-1170.9,-1955.0,-1080.8,-1992.8
LYO00400,Plastique,PEHD,80,159.4,2015,-1170.9,-1955.0,-1266.7,-1827.6
LYO00401,Fonte,Fonte ductile,600,133.5,1989,-1266.7,-1827.6,-1137.3,-1860.5
LYO00402,Plastique,PEHD,50,126.1,1995,-1266.7,-1827.6,-1234.4,-1705.8
LYO00403,Plastique,PVC collé,200,91.3,1960,-1234.4,-1705.8,-1145.7,-1727.9
LYO00404,Fonte,Fonte ductile,80,93.3,2015,-1234.4,-1705.8,-1219.7,-1613.6
LYO00405,Fonte,Fonte ductile,32,109.0,1987,-1219.7,-1613.6,-1132.6,-1548.1
LYO00406,Acier,Acier,50,234.3,1977,-1219.7,-1613.6,-1298.8,-1393.0
LYO00407,Plastique,PVC collé,100,135.3,1960,-1298.8,-1393.0,-1167.2,-1424.3
LYO00408,Fonte,Fonte grise,100,61.5,1933,-1298.8,-1393.0,-1273.9,-1336.8
LYO00409,Fonte,Fonte ductile,63,106.4,1993,-1273.9,-1336.8,-1169.5,-1316.7
LYO00410,Fonte,Fonte ductile,150,141.7,1980,-1273.9,-1336.8,-1326.4,-1205.1
LYO00411,Plastique,PEHD,150,155.5,1995,-1326.4,-1205.1,-1363.0,-1054.0
LYO00412,Plastique,PVC collé,125,186.2,1960,-1363.0,-1054.0,-1202.0,-960.4
LYO00413,Plastique,PVC,250,158.5,1980,-1363.0,-1054.0,-1397.3,-899.3
LYO00414,Plastique,PVC,125,167.6,1985,-1397.3,-899.3,-1238.2,-846.7
LYO00415,Fonte,Fonte grise,200,153.9,1933,-1397.3,-899.3,-1364.4,-748.9
LYO00416,Fonte,Fonte grise,32,72.7,1939,-1364.4,-748.9,-1299.4,-716.4
LYO00417,Fonte,Fonte grise,250,156.1,1951,-1419.7,-649.3,-1264.1,-635.3
LYO00418,Fonte,Fonte grise,400,155.6,1939,-1419.7,-649.3,-1457.5,-498.4
LYO00419,Plastique,PVC,80,162.2,1980,-1457.5,-498.4,-1295.4,-493.4
LYO00420,Plastique,PVC collé,200,127.5,1960,-1457.5,-498.4,-1450.1,-371.1
LYO00421,Plastique,PVC collé,80,137.0,1975,-1450.1,-371.1,-1313.2,-368.2
LYO00422,Fonte,Fonte grise,40,196.2,1953,-1450.1,-371.1,-1455.4,-175.0
LYO00423,Plastique,PVC collé,100,141.5,1974,-1455.4,-175.0,-1315.5,-196.2
LYO00424,Ciment,Amiante-ciment,50,94.7,1955,-1455.4,-175.0,-1489.8,-86.8
LYO00425,Plastique,PEHD,100,128.8,2008,-1489.8,-86.8,-1363.1,-63.3
LYO00426,Plastique,PVC collé,100,133.8,1960,-1489.8,-86.8,-1449.8,40.8
LYO00427,Plastique,PVC collé,150,64.3,1960,-1449.8,40.8,-1386.0,48.7
LYO00428,Plastique,PVC collé,200,210.1,1960,-1449.8,40.8,-1530.7,234.7
LYO00429,Acier,Acier,500,189.8,1950,-1530.7,234.7,-1343.4,204.3
LYO00430,Plastique,PVC collé,250,76.9,1978,-1530.7,234.7,-1550.4,309.1
LYO00431,Ciment,Amiante-ciment,200,168.4,1955,-1550.4,309.1,-1546.3,477.4
LYO00432,Fonte,Fonte ductile,150,143.0,1978,-1546.3,477.4,-1414.5,532.7
LYO00433,Plastique,PVC collé,400,157.6,1980,-1546.3,477.4,-1595.3,627.2
LYO00434,Fonte,Fonte grise,200,128.1,1942,-1595.3,627.2,-1473.3,666.4
LYO00435,Plastique,PVC,63,86.3,1983,-1595.3,627.2,-1603.9,713.1
LYO00436,Fonte,Fonte ductile,150,174.4,1970,-1603.9,713.1,-1447.0,789.2
LYO00437,Fonte,Fonte ductile,300,219.8,1987,-1603.9,713.1,-1645.7,928.8
LYO00438,Acier,Acier,150,155.2,1950,-1645.7,928.8,-1493.4,899.0
LYO00439,Plastique,PVC,250,144.5,1996,-1625.1,1039.2,-1481.9,1058.0
LYO00440,Fonte,Fonte ductile,250,110.1,1970,-1625.1,1039.2,-1684.3,1132.0
LYO00441,Fonte,Fonte grise,63,183.2,1938,-1684.3,1132.0,-1517.8,1208.5
LYO00442,Plastique,PVC collé,100,129.5,1975,-1684.3,1132.0,-1640.8,1254.0
LYO00443,Fonte,Fonte ductile,63,100.7,1992,-1640.8,1254.0,-1554.6,1306.0
LYO00444,Fonte,Fonte ductile,63,216.2,1981,-1640.8,1254.0,-1703.6,1460.9
LYO00445,Plastique,PVC,80,149.1,2010,-1703.6,1460.9,-1555.1,1474.5
LYO00446,Ciment,Amiante-ciment,150,125.4,1955,-1703.6,1460.9,-1738.7,1581.2
LYO00447,Plastique,PEHD,300,187.9,1995,-1738.7,1581.2,-1553.5,1612.4
LYO00448,Fonte,Fonte ductile,50,167.5,2009,-1738.7,1581.2,-1726.5,1748.2
LYO00449,Fonte,Fonte grise,150,112.4,1931,-1726.5,1748.2,-1626.5,1697.0
LYO00450,Fonte,Fonte ductile,80,140.5,2004,-1726.5,1748.2,-1793.2,1871.9
LYO00451,Plastique,PVC collé,80,127.1,1960,-1793.2,1871.9,-1669.6,1901.6
LYO00452,Plastique,PVC collé,125,117.7,1979,-1793.2,1871.9,-1788.1,1989.5
LYO00453,Fonte,Fonte grise,400,138.8,1930,-1788.1,1989.5,-1653.5,1955.6
LYO00454,Fonte,Fonte grise,200,117.8,1950,-991.1,-2378.7,-875.2,-2357.7
LYO00455,Fonte,Fonte grise,150,161.1,1957,-991.1,-2378.7,-1014.6,-2219.3
LYO00456,Fonte,Fonte ductile,63,116.5,2007,-1014.6,-2219.3,-907.4,-2264.8
LYO00457,Plastique,PVC collé,63,83.7,1964,-1014.6,-2219.3,-1018.2,-2135.7
LYO00458,Fonte,Fonte grise,400,116.1,1930,-1018.2,-2135.7,-908.7,-2097.0
LYO00459,Fonte,Fonte ductile,50,156.0,1985,-1018.2,-2135.7,-1080.8,-1992.8
LYO00460,Fonte,Fonte ductile,125,136.6,1993,-1080.8,-1992.8,-944.6,-1983.2
LYO00461,Fonte,Fonte ductile,250,143.9,1999,-1080.8,-1992.8,-1137.3,-1860.5
LYO00462,Fonte,Fonte grise,80,138.4,1956,-1137.3,-1860.5,-1003.8,-1824.1
LYO00463,Fonte,Fonte ductile,200,132.9,1970,-1137.3,-1860.5,-1145.7,-1727.9
LYO00464,Fonte,Fonte grise,100,190.6,1932,-1145.7,-1727.9,-962.1,-1676.8
LYO00465,Fonte,Fonte ductile,125,180.3,1970,-1145.7,-1727.9,-1132.6,-1548.1
LYO00466,Fonte,Fonte grise,100,133.5,1952,-1132.6,-1548.1,-999.1,-1547.5
LYO00467,Acier,Acier,150,128.5,1950,-1132.6,-1548.1,-1167.2,-1424.3
LYO00468,Fonte,Fonte ductile,100,107.7,1972,-1167.2,-1424.3,-1169.5,-1316.7
LYO00469,Ciment,Amiante-ciment,100,169.6,1955,-1169.5,-1316.7,-1024.4,-1228.7
LYO00470,Fonte,Fonte grise,80,192.5,1939,-1169.5,-1316.7,-1215.6,-1129.8
LYO00471,Fonte,Fonte grise,63,161.0,1949,-1215.6,-1129.8,-1055.7,-1148.9
LYO00472,Fonte,Fonte grise,125,170.0,1930,-1215.6,-1129.8,-1202.0,-960.4
LYO00473,Ciment,Amiante-ciment,250,143.2,1980,-1202.0,-960.4,-1066.0,-1005.4
LYO00474,Plastique,PVC,600,119.4,1980,-1202.0,-960.4,-1238.2,-846.7
LYO00475,Plastique,PVC collé,80,154.2,1960,-1238.2,-846.7,-1087.8,-880.5
LYO00476,Fonte,Fonte ductile,125,144.0,1970,-1238.2,-846.7,-1299.4,-716.4
LYO00477,Fonte,Fonte ductile,125,145.7,1973,-1299.4,-716.4,-1160.4,-759.9
LYO00478,Plastique,PVC,80,88.4,1980,-1299.4,-716.4,-1264.1,-635.3
LYO00479,Plastique,PEHD,80,164.8,1995,-1264.1,-635.3,-1107.4,-584.4
LYO00480,Fonte,Fonte ductile,200,145.3,1990,-1264.1,-635.3,-1295.4,-493.4
LYO00481,Fonte,Fonte ductile,150,126.5,1970,-1295.4,-493.4,-1313.2,-368.2
LYO00482,Fonte,Fonte ductile,150,147.9,1981,-1313.2,-368.2,-1184.7,-295.0
LYO00483,Fonte,Fonte ductile,100,171.9,1983,-1313.2,-368.2,-1315.5,-196.2
LYO00484,Fonte,Fonte ductile,500,141.2,1974,-1315.5,-196.2,-1363.1,-63.3
LYO00485,Plastique,PVC,600,180.7,1997,-1363.1,-63.3,-1182.6,-54.0
LYO00486,Fonte,Fonte grise,400,114.4,1941,-1363.1,-63.3,-1386.0,48.7
LYO00487,Plastique,PEHD,125,153.8,1995,-1386.0,48.7,-1250.4,121.2
LYO00488,Fonte,Fonte grise,250,161.4,1969,-1386.0,48.7,-1343.4,204.3
LYO00489,Acier,Acier,40,115.4,1950,-1343.4,204.3,-1242.2,260.0
LYO00490,Acier,Acier,80,145.1,1950,-1343.4,204.3,-1376.5,345.6
LYO00491,Fonte,Fonte grise,100,115.9,1944,-1376.5,345.6,-1272.8,397.5
LYO00492,Plastique,PVC,80,190.9,1991,-1376.5,345.6,-1414.5,532.7
LYO00493,Fonte,Fonte ductile,80,123.8,2010,-1414.5,532.7,-1299.2,487.5
LYO00494,Plastique,PVC,100,146.0,1984,-1414.5,532.7,-1473.3,666.4
LYO00495,Fonte,Fonte ductile,250,182.7,2003,-1473.3,666.4,-1295.5,624.2
LYO00496,Fonte,Fonte ductile,250,125.6,1998,-1473.3,666.4,-1447.0,789.2
LYO00497,Plastique,PVC collé,100,63.7,1974,-1447.0,789.2,-1387.2,811.2
LYO00498,Fonte,Fonte grise,63,119.2,1936,-1447.0,789.2,-1493.4,899.0
LYO00499,Plastique,PVC collé,100,171.6,1960,-1493.4,899.0,-1336.6,968.6
LYO00500,Fonte,Fonte ductile,250,159.4,1983,-1493.4,899.0,-1481.9,1058.0
LYO00501,Plastique,PVC,150,108.7,1980,-1481.9,1058.0,-1379.4,1094.1
LYO00502,Fonte,Fonte ductile,40,154.7,1992,-1481.9,1058.0,-1517.8,1208.5
LYO00503,Fonte,Fonte ductile,80,86.8,1984,-1517.8,1208.5,-1437.0,1240.3
LYO00504,Fonte,Fonte grise,125,104.2,1965,-1517.8,1208.5,-1554.6,1306.0
LYO00505,Plastique,PVC,150,173.0,1980,-1554.6,1306.0,-1382.6,1325.1
LYO00506,Plastique,PVC,150,168.5,1980,-1554.6,1306.0,-1555.1,1474.5
LYO00507,Plastique,PEHD,50,78.1,2000,-1555.1,1474.5,-1478.0,1487.6
LYO00508,Fonte,Fonte grise,250,116.8,1950,-1553.5,1612.4,-1442.1,1577.4
LYO00509,Fonte,Fonte ductile,50,111.7,2001,-1553.5,1612.4,-1626.5,1697.0
LYO00510,Plastique,PVC collé,200,134.5,1985,-1626.5,1697.0,-1493.0,1713.2
LYO00511,Plastique,PVC,100,209.2,1980,-1626.5,1697.0,-1669.6,1901.6
LYO00512,Plastique,PVC collé,100,176.9,1960,-1669.6,1901.6,-1498.0,1858.8
LYO00513,Fonte,Fonte ductile,150,56.3,2003,-1669.6,1901.6,-1653.5,1955.6
LYO00514,Fonte,Fonte grise,100,150.5,1956,-1653.5,1955.6,-1530.2,2041.9
LYO00515,Fonte,Fonte ductile,400,139.9,1970,-875.2,-2357.7,-735.4,-2356.0
LYO00516,Fonte,Fonte ductile,100,98.3,1983,-875.2,-2357.7,-907.4,-2264.8
LYO00517,Acier,Acier,40,155.6,1955,-907.4,-2264.8,-795.4,-2156.7
LYO00518,Fonte,Fonte ductile,80,167.8,2007,-907.4,-2264.8,-908.7,-2097.0
LYO00519,Fonte,Fonte grise,200,105.1,1950,-908.7,-2097.0,-811.7,-2056.6
LYO00520,Plastique,PEHD,100,119.3,1995,-908.7,-2097.0,-944.6,-1983.2
LYO00521,Fonte,Fonte grise,250,169.8,1962,-944.6,-1983.2,-1003.8,-1824.1
LYO00522,Plastique,PEHD,200,179.9,2003,-1003.8,-1824.1,-824.1,-1816.5
LYO00523,Acier,Acier,100,153.1,1990,-1003.8,-1824.1,-962.1,-1676.8
LYO00524,Plastique,PVC collé,40,127.4,1960,-962.1,-1676.8,-844.5,-1627.5
LYO00525,Fonte,Fonte grise,80,134.5,1931,-962.1,-1676.8,-999.1,-1547.5
LYO00526,Fonte,Fonte ductile,250,141.3,1994,-999.1,-1547.5,-858.4,-1534.8
LYO00527,Fonte,Fonte grise,400,150.9,1930,-999.1,-1547.5,-1017.5,-1397.7
LYO00528,Fonte,Fonte grise,125,94.2,1933,-1017.5,-1397.7,-926.3,-1421.3
LYO00529,Plastique,PEHD,200,169.2,1995,-1017.5,-1397.7,-1024.4,-1228.7
LYO00530,Acier,Acier,80,68.6,1950,-1024.4,-1228.7,-962.4,-1257.9
LYO00531,Plastique,PVC,250,85.8,1980,-1024.4,-1228.7,-1055.7,-1148.9
LYO00532,Fonte,Fonte ductile,63,147.7,1970,-1055.7,-1148.9,-932.5,-1067.6
LYO00533,Fonte,Fonte grise,200,143.8,1930,-1055.7,-1148.9,-1066.0,-1005.4
LYO00534,Ciment,Amiante-ciment,200,89.8,1960,-1066.0,-1005.4,-980.8,-977.1
LYO00535,Fonte,Fonte grise,250,126.8,1975,-1066.0,-1005.4,-1087.8,-880.5
LYO00536,Acier,Acier,100,108.4,1990,-1087.8,-880.5,-1007.6,-807.5
LYO00537,Fonte,Fonte grise,100,151.5,1975,-1160.4,-759.9,-1033.9,-676.6
LYO00538,Acier,Acier,32,183.3,1964,-1160.4,-759.9,-1107.4,-584.4
LYO00539,Acier,Acier,125,87.8,1950,-1107.4,-584.4,-1023.3,-559.5
LYO00540,Plastique,PEHD,200,117.7,1995,-1164.5,-464.5,-1061.5,-407.7
LYO00541,Fonte,Fonte grise,63,170.8,1936,-1164.5,-464.5,-1184.7,-295.0
LYO00542,Fonte,Fonte ductile,125,164.7,1986,-1184.7,-295.0,-1021.6,-271.3
LYO00543,Plastique,PVC collé,125,149.1,1960,-1184.7,-295.0,-1218.4,-149.8
LYO00544,Fonte,Fonte ductile,125,100.0,1976,-1218.4,-149.8,-1118.6,-154.0
LYO00545,Plastique,PVC collé,150,102.3,1960,-1218.4,-149.8,-1182.6,-54.0
LYO00546,Fonte,Fonte ductile,250,77.3,1983,-1182.6,-54.0,-1107.9,-34.5
LYO00547,Plastique,PVC collé,100,187.8,1960,-1182.6,-54.0,-1250.4,121.2
LYO00548,Fonte,Fonte ductile,200,147.3,1995,-1250.4,121.2,-1109.0,162.5
LYO00549,Fonte,Fonte ductile,63,139.0,1970,-1250.4,121.2,-1242.2,260.0
LYO00550,Fonte,Fonte ductile,80,123.5,1970,-1242.2,260.0,-1124.4,223.1
LYO00551,Fonte,Fonte ductile,100,140.9,2002,-1242.2,260.0,-1272.8,397.5
LYO00552,Plastique,PEHD,100,169.3,1995,-1272.8,397.5,-1107.7,360.0
LYO00553,Fonte,Fonte grise,200,93.7,1940,-1272.8,397.5,-1299.2,487.5
LYO00554,Fonte,Fonte grise,100,138.1,1930,-1299.2,487.5,-1161.5,498.7
LYO00555,Plastique,PVC,50,136.8,1980,-1299.2,487.5,-1295.5,624.2
LYO00556,Fonte,Fonte ductile,100,208.2,1972,-1295.5,624.2,-1387.2,811.2
LYO00557,Plastique,PVC,125,164.5,1980,-1387.2,811.2,-1224.8,785.0
LYO00558,Fonte,Fonte grise,200,165.3,1930,-1387.2,811.2,-1336.6,968.6
LYO00559,Plastique,PVC collé,50,95.4,1985,-1336.6,968.6,-1244.6,943.6
LYO00560,Plastique,PVC,150,132.6,1980,-1336.6,968.6,-1379.4,1094.1
LYO00561,Fonte,Fonte grise,250,120.1,1930,-1379.4,1094.1,-1264.9,1057.8
LYO00562,Fonte,Fonte ductile,400,157.2,1971,-1379.4,1094.1,-1437.0,1240.3
LYO00563,Acier,Acier,150,152.2,1950,-1437.0,1240.3,-1301.3,1171.3
LYO00564,Plastique,PVC collé,150,100.8,1963,-1382.6,1325.1,-1307.2,1392.0
LYO00565,Fonte,Fonte ductile,125,188.4,1978,-1382.6,1325.1,-1478.0,1487.6
LYO00566,Fonte,Fonte ductile,250,96.7,1970,-1478.0,1487.6,-1442.1,1577.4
LYO00567,Fonte,Fonte ductile,125,123.0,1987,-1442.1,1577.4,-1347.7,1656.3
LYO00568,Plastique,PVC,150,145.1,1980,-1442.1,1577.4,-1493.0,1713.2
LYO00569,Fonte,Fonte grise,125,145.7,1949,-1493.0,1713.2,-1498.0,1858.8
LYO00570,Acier,Acier,50,138.0,1972,-1498.0,1858.8,-1385.8,1939.2
LYO00571,Plastique,PVC collé,125,185.8,1985,-1498.0,1858.8,-1530.2,2041.9
