id,materiau_famille,materiau,diametre,longueur,annee_pose,x1,y1,x2,y2
MAR00285,Plastique,PVC,150,78.8,1986,-1275.2,-1841.2,-1232.8,-1774.8
MAR00286,Acier,Acier,200,207.1,1961,-1275.2,-1841.2,-1371.9,-1658.1
MAR00287,Plastique,PVC collé,200,86.5,1960,-1371.9,-1658.1,-1286.3,-1645.9
MAR00288,Fonte,Fonte ductile,100,128.7,2001,-1371.9,-1658.1,-1418.1,-1537.9
MAR00289,Fonte,Fonte grise,200,150.2,1946,-1418.1,-1537.9,-1276.9,-1486.6
MAR00290,Plastique,PVC collé,63,108.6,1965,-1418.1,-1537.9,-1494.4,-1460.7
MAR00291,Fonte,Fonte ductile,250,204.1,1970,-1494.4,-1460.7,-1593.5,-1282.2
MAR00292,Acier,Acier,125,107.0,1960,-1593.5,-1282.2,-1587.0,-1175.4
MAR00293,Plastique,PEHD,80,140.9,1995,-1587.0,-1175.4,-1476.4,-1088.2
MAR00294,Fonte,Fonte grise,80,106.2,1954,-1587.0,-1175.4,-1646.9,-1087.7
MAR00295,Plastique,PVC,200,145.1,1980,-1646.9,-1087.7,-1546.4,-983.0
MAR00296,Fonte,Fonte ductile,250,146.4,2007,-1646.9,-1087.7,-1647.1,-941.3
MAR00297,Fonte,Fonte ductile,50,108.0,1988,-1647.1,-941.3,-1570.9,-864.7
MAR00298,Fonte,Fonte ductile,400,188.3,2004,-1647.1,-941.3,-1721.1,-768.2
MAR00299,Fonte,Fonte grise,125,101.8,1939,-1721.1,-768.2,-1652.2,-693.3
MAR00300,Fonte,Fonte ductile,50,124.6,1985,-1721.1,-768.2,-1823.2,-696.6
MAR00301,Fonte,Fonte grise,200,193.2,1943,-1823.2,-696.6,-1898.5,-518.7
MAR00302,Plastique,PEHD,63,140.2,1995,-1898.5,-518.7,-1762.7,-484.1
MAR00303,Fonte,Fonte ductile,400,97.2,1970,-1898.5,-518.7,-1871.3,-425.4
MAR00304,Plastique,PEHD,200,154.3,2007,-1871.3,-425.4,-1790.4,-294.0
MAR00305,Acier,Acier,150,87.9,1954,-1940.7,-249.7,-1853.2,-257.6
MAR00306,Plastique,PVC,250,135.0,2018,-1940.7,-249.7,-2025.6,-144.8
MAR00307,Fonte,Fonte ductile,100,196.3,1996,-2025.6,-144.8,-1872.6,-21.8
MAR00308,Fonte,Fonte grise,150,128.4,1961,-2025.6,-144.8,-2060.5,-21.2
MAR00309,Fonte,Fonte ductile,80,129.4,1992,-2060.5,-21.2,-1990.6,87.6
MAR00310,Fonte,Fonte grise,300,188.6,1930,-2060.5,-21.2,-2162.2,137.6
MAR00311,Fonte,Fonte ductile,80,163.2,2006,-2162.2,137.6,-2012.8,203.3
MAR00312,Plastique,PVC collé,600,143.6,1985,-2162.2,137.6,-2186.9,279.1
MAR00313,Fonte,Fonte ductile,150,101.5,2000,-2186.9,279.1,-2101.0,333.0
MAR00314,Fonte,Fonte ductile,200,100.8,1970,-2186.9,279.1,-2169.6,378.4
MAR00315,Plastique,PEHD,80,107.3,2024,-2169.6,378.4,-2146.4,483.2
MAR00316,Fonte,Fonte ductile,80,200.5,1978,-2169.6,378.4,-2314.3,517.2
MAR00317,Fonte,Fonte ductile,63,166.5,2013,-2314.3,517.2,-2165.7,592.3
MAR00318,Fonte,Fonte grise,63,98.1,1932,-2361.7,707.3,-2427.6,779.9
MAR00319,Plastique,PVC collé,250,193.7,1965,-2427.6,779.9,-2258.6,874.5
MAR00320,Fonte,Fonte ductile,250,126.9,2002,-2427.6,779.9,-2425.3,906.7
MAR00321,Fonte,Fonte ductile,63,174.6,1975,-2425.3,906.7,-2279.1,1002.2
MAR00322,Fonte,Fonte grise,63,158.5,1975,-2425.3,906.7,-2511.0,1040.1
MAR00323,Acier,Acier,150,153.3,1989,-2511.0,1040.1,-2397.3,1142.9
MAR00324,Fonte,Fonte ductile,250,104.8,2015,-2511.0,1040.1,-2555.5,1135.0
MAR00325,Plastique,PEHD,200,206.6,1995,-2555.5,1135.0,-2380.0,1244.1
MAR00326,Plastique,PVC,100,205.0,1980,-2555.5,1135.0,-2636.5,1323.3
MAR00327,Fonte,Fonte grise,100,146.8,1975,-2636.5,1323.3,-2496.7,1368.0
MAR00328,Fonte,Fonte grise,200,197.2,1952,-876.2,-2703.7,-702.0,-2611.4
MAR00329,Plastique,PEHD,100,169.1,2017,-876.2,-2703.7,-873.1,-2534.7
MAR00330,Fonte,Fonte grise,125,152.1,1957,-873.1,-2534.7,-733.2,-2475.1
MAR00331,Acier,Acier,250,123.8,1959,-873.1,-2534.7,-941.4,-2431.4
MAR00332,Fonte,Fonte ductile,250,103.7,2004,-941.4,-2431.4,-838.7,-2416.7
MAR00333,Acier,Acier,600,111.9,1976,-941.4,-2431.4,-965.3,-2322.1
MAR00334,Fonte,Fonte grise,40,104.9,1940,-965.3,-2322.1,-897.7,-2241.9
MAR00335,Fonte,Fonte ductile,200,173.0,1971,-965.3,-2322.1,-1079.8,-2192.5
MAR00336,Fonte,Fonte ductile,500,154.3,1988,-1079.8,-2192.5,-931.3,-2150.3
MAR00337,Plastique,PVC collé,100,133.1,1960,-1079.8,-2192.5,-1039.0,-2065.8
MAR00338,Fonte,Fonte ductile,500,127.0,1990,-1039.0,-2065.8,-929.2,-2001.8
MAR00339,Plastique,PVC collé,200,186.2,1960,-1039.0,-2065.8,-1118.4,-1897.4
MAR00340,Fonte,Fonte ductile,150,141.4,1997,-1118.4,-1897.4,-991.7,-1834.6
MAR00341,Plastique,PEHD,150,167.7,1999,-1118.4,-1897.4,-1232.8,-1774.8
MAR00342,Fonte,Fonte ductile,250,139.5,1976,-1232.8,-1774.8,-1286.3,-1645.9
MAR00343,Fonte,Fonte grise,200,133.4,1964,-1286.3,-1645.9,-1152.9,-1645.6
MAR00344,Fonte,Fonte ductile,100,159.5,1979,-1286.3,-1645.9,-1276.9,-1486.6
MAR00345,Ciment,Amiante-ciment,63,48.9,1961,-1276.9,-1486.6,-1230.2,-1472.1
MAR00346,Fonte,Fonte grise,200,85.1,1974,-1343.6,-1377.1,-1258.5,-1379.1
MAR00347,Ciment,Amiante-ciment,63,108.1,1980,-1343.6,-1377.1,-1374.4,-1273.4
MAR00348,Plastique,PEHD,125,67.2,2007,-1374.4,-1273.4,-1321.7,-1231.7
MAR00349,Fonte,Fonte grise,200,211.4,1943,-1374.4,-1273.4,-1476.4,-1088.2
MAR00350,Fonte,Fonte ductile,125,107.8,1991,-1476.4,-1088.2,-1368.6,-1083.1
MAR00351,Fonte,Fonte ductile,150,120.8,1974,-1546.4,-983.0,-1570.9,-864.7
MAR00352,Plastique,PEHD,100,112.3,2024,-1570.9,-864.7,-1459.8,-848.4
MAR00353,Plastique,PVC collé,32,189.7,1960,-1570.9,-864.7,-1652.2,-693.3
MAR00354,Plastique,PVC,200,140.6,2009,-1652.2,-693.3,-1515.0,-724.0
MAR00355,Fonte,Fonte grise,50,62.9,1955,-1652.2,-693.3,-1685.3,-639.8
MAR00356,Plastique,PEHD,125,179.5,2012,-1685.3,-639.8,-1551.2,-520.4
MAR00357,Plastique,PVC,200,173.8,1994,-1685.3,-639.8,-1762.7,-484.1
MAR00358,Plastique,PVC collé,100,192.2,1966,-1762.7,-484.1,-1790.4,-294.0
MAR00359,Fonte,Fonte ductile,150,98.6,1984,-1790.4,-294.0,-1697.4,-326.7
MAR00360,Fonte,Fonte ductile,150,72.5,1987,-1790.4,-294.0,-1853.2,-257.6
MAR00361,Ciment,Amiante-ciment,200,133.6,1960,-1853.2,-257.6,-1758.0,-163.8
MAR00362,Fonte,Fonte ductile,300,236.6,1999,-1853.2,-257.6,-1872.6,-21.8
MAR00363,Fonte,Fonte ductile,250,101.7,1994,-1872.6,-21.8,-1773.9,2.9
MAR00364,Plastique,PEHD,150,194.7,1995,-1990.6,87.6,-1798.2,117.7
MAR00365,Plastique,PVC collé,80,128.1,1960,-2012.8,203.3,-1887.9,232.1
MAR00366,Plastique,PEHD,200,156.9,1995,-2012.8,203.3,-2101.0,333.0
MAR00367,Plastique,PVC collé,32,179.2,1970,-2101.0,333.0,-1922.0,325.6
MAR00368,Plastique,PEHD,150,156.9,2024,-2101.0,333.0,-2146.4,483.2
MAR00369,Plastique,PVC,100,137.7,1993,-2146.4,483.2,-2009.6,498.8
MAR00370,Fonte,Fonte ductile,125,118.4,2012,-2165.7,592.3,-2048.5,575.0
MAR00371,Plastique,PVC,250,120.8,1990,-2165.7,592.3,-2188.0,711.0
MAR00372,Fonte,Fonte ductile,150,82.4,2010,-2188.0,711.0,-2120.0,757.5
MAR00373,Plastique,PEHD,200,178.1,1995,-2188.0,711.0,-2258.6,874.5
MAR00374,Fonte,Fonte grise,250,103.3,1937,-2258.6,874.5,-2160.8,907.8
MAR00375,Ciment,Amiante-ciment,125,129.3,1970,-2258.6,874.5,-2279.1,1002.2
MAR00376,Plastique,PVC collé,100,183.8,1974,-2279.1,1002.2,-2397.3,1142.9
MAR00377,Plastique,PVC,600,127.8,2020,-2397.3,1142.9,-2281.2,1196.5
MAR00378,Acier,Acier,400,102.6,1990,-2397.3,1142.9,-2380.0,1244.1
MAR00379,Fonte,Fonte grise,250,119.0,1950,-2380.0,1244.1,-2275.7,1301.3
MAR00380,Acier,Acier,150,139.8,1958,-702.0,-2611.4,-733.2,-2475.1
MAR00381,Fonte,Fonte grise,200,123.3,1959,-733.2,-2475.1,-611.0,-2458.9
MAR00382,Fonte,Fonte grise,40,120.6,1955,-733.2,-2475.1,-838.7,-2416.7
MAR00383,Fonte,Fonte grise,40,138.1,1968,-838.7,-2416.7,-738.2,-2321.9
MAR00384,Fonte,Fonte ductile,80,173.4,2015,-897.7,-2241.9,-725.2,-2224.4
MAR00385,Plastique,PVC collé,250,97.6,1963,-897.7,-2241.9,-931.3,-2150.3
MAR00386,Fonte,Fonte grise,600,202.0,1953,-931.3,-2150.3,-772.6,-2025.3
MAR00387,Plastique,PVC,40,148.4,1980,-931.3,-2150.3,-929.2,-2001.8
MAR00388,Fonte,Fonte ductile,125,178.6,1985,-929.2,-2001.8,-991.7,-1834.6
MAR00389,Fonte,Fonte ductile,63,136.4,1986,-991.7,-1834.6,-857.2,-1811.9
MAR00390,Plastique,PEHD,125,144.3,1999,-991.7,-1834.6,-1086.6,-1725.9
MAR00391,Fonte,Fonte grise,50,92.3,1930,-1086.6,-1725.9,-1005.0,-1682.9
MAR00392,Plastique,PVC collé,63,181.0,1960,-1152.9,-1645.6,-984.0,-1580.6
MAR00393,Fonte,Fonte ductile,100,189.9,2012,-1152.9,-1645.6,-1230.2,-1472.1
MAR00394,Fonte,Fonte ductile,80,164.3,2008,-1230.2,-1472.1,-1075.0,-1418.2
MAR00395,Plastique,PVC,400,97.2,1998,-1230.2,-1472.1,-1258.5,-1379.1
MAR00396,Plastique,PVC,100,120.6,2014,-1258.5,-1379.1,-1141.8,-1348.8
MAR00397,Plastique,PVC,200,160.4,1980,-1258.5,-1379.1,-1321.7,-1231.7
MAR00398,Acier,Acier,300,164.6,1985,-1321.7,-1231.7,-1163.0,-1188.1
MAR00399,Fonte,Fonte grise,200,155.9,1933,-1321.7,-1231.7,-1368.6,-1083.1
MAR00400,Fonte,Fonte ductile,400,141.7,2015,-1368.6,-1083.1,-1227.0,-1080.6
MAR00401,Fonte,Fonte ductile,100,99.1,1970,-1368.6,-1083.1,-1394.8,-987.5
MAR00402,Fonte,Fonte ductile,40,120.8,1980,-1394.8,-987.5,-1322.2,-891.1
MAR00403,Fonte,Fonte ductile,400,153.5,1978,-1394.8,-987.5,-1459.8,-848.4
MAR00404,Plastique,PVC collé,150,198.6,1983,-1459.8,-848.4,-1294.8,-737.9
MAR00405,Ciment,Amiante-ciment,40,136.1,1955,-1459.8,-848.4,-1515.0,-724.0
MAR00406,Plastique,PVC,200,210.4,1982,-1515.0,-724.0,-1361.0,-580.7
MAR00407,Fonte,Fonte grise,200,206.8,1942,-1515.0,-724.0,-1551.2,-520.4
MAR00408,Plastique,PEHD,80,133.6,1995,-1551.2,-520.4,-1417.9,-528.3
MAR00409,Plastique,PVC,80,123.2,1980,-1551.2,-520.4,-1590.4,-403.6
MAR00410,Fonte,Fonte ductile,600,157.6,1993,-1590.4,-403.6,-1432.8,-402.3
MAR00411,Fonte,Fonte ductile,100,131.7,1997,-1590.4,-403.6,-1697.4,-326.7
MAR00412,Plastique,PVC,200,198.6,1999,-1697.4,-326.7,-1505.9,-273.9
MAR00413,Plastique,PEHD,150,173.8,1995,-1697.4,-326.7,-1758.0,-163.8
MAR00414,Fonte,Fonte ductile,150,131.4,1987,-1758.0,-163.8,-1639.8,-106.5
MAR00415,Acier,Acier,250,167.5,1981,-1758.0,-163.8,-1773.9,2.9
MAR00416,Plastique,PEHD,150,164.1,2013,-1773.9,2.9,-1612.3,30.8
MAR00417,Fonte,Fonte ductile,150,117.3,1972,-1773.9,2.9,-1798.2,117.7
MAR00418,Fonte,Fonte ductile,80,120.5,1970,-1798.2,117.7,-1707.5,197.1
MAR00419,Fonte,Fonte grise,250,145.4,1934,-1798.2,117.7,-1887.9,232.1
MAR00420,Plastique,PEHD,63,168.0,2005,-1887.9,232.1,-1722.1,258.7
MAR00421,Fonte,Fonte grise,300,99.5,1933,-1887.9,232.1,-1922.0,325.6
MAR00422,Plastique,PVC,250,122.9,1980,-1922.0,325.6,-1817.4,390.1
MAR00423,Fonte,Fonte grise,150,194.1,1937,-1922.0,325.6,-2009.6,498.8
MAR00424,Plastique,PVC collé,100,166.0,1960,-2009.6,498.8,-1852.0,551.1
MAR00425,Fonte,Fonte ductile,80,85.6,1979,-2009.6,498.8,-2048.5,575.0
MAR00426,Fonte,Fonte ductile,600,159.0,1972,-2048.5,575.0,-1910.6,654.0
MAR00427,Fonte,Fonte ductile,40,196.0,1989,-2048.5,575.0,-2120.0,757.5
MAR00428,Fonte,Fonte grise,250,177.3,1961,-2120.0,757.5,-1946.6,794.3
MAR00429,Fonte,Fonte ductile,80,155.7,1982,-2120.0,757.5,-2160.8,907.8
MAR00430,Fonte,Fonte ductile,150,133.9,1980,-2160.8,907.8,-2213.7,1030.8
MAR00431,Plastique,PEHD,300,130.9,2010,-2213.7,1030.8,-2087.6,1066.0
MAR00432,Acier,Acier,63,178.9,1976,-2213.7,1030.8,-2281.2,1196.5
MAR00433,Fonte,Fonte ductile,63,105.0,1988,-2281.2,1196.5,-2275.7,1301.3
MAR00434,Fonte,Fonte grise,50,127.4,1937,-2275.7,1301.3,-2163.4,1361.4
MAR00435,Plastique,PEHD,200,125.9,1995,-2275.7,1301.3,-2375.2,1378.5
MAR00436,Fonte,Fonte ductile,250,157.5,2015,-2375.2,1378.5,-2264.5,1490.6
MAR00437,Fonte,Fonte ductile,200,183.1,1995,-604.4,-2628.5,-441.0,-2545.9
MAR00438,Plastique,PVC,100,169.7,1994,-604.4,-2628.5,-611.0,-2458.9
MAR00439,Fonte,Fonte grise,400,117.6,1954,-611.0,-2458.9,-494.9,-2440.4
MAR00440,Fonte,Fonte grise,200,186.9,1961,-611.0,-2458.9,-738.2,-2321.9
MAR00441,Fonte,Fonte grise,250,144.3,1947,-738.2,-2321.9,-595.3,-2342.7
MAR00442,Fonte,Fonte ductile,150,98.4,2012,-738.2,-2321.9,-725.2,-2224.4
MAR00443,Fonte,Fonte grise,250,146.4,1971,-725.2,-2224.4,-614.6,-2128.4
MAR00444,Fonte,Fonte grise,200,204.7,1964,-725.2,-2224.4,-772.6,-2025.3
MAR00445,Fonte,Fonte ductile,250,94.6,2013,-772.6,-2025.3,-697.5,-2082.8
MAR00446,Plastique,PVC,50,69.9,1980,-772.6,-2025.3,-831.6,-1987.7
MAR00447,Plastique,PVC,250,180.8,1986,-831.6,-1987.7,-688.2,-1877.5
MAR00448,Plastique,PVC collé,150,177.6,1976,-831.6,-1987.7,-857.2,-1811.9
MAR00449,Plastique,PVC collé,40,129.9,1985,-857.2,-1811.9,-730.5,-1783.2
MAR00450,Acier,Acier,150,196.2,1986,-857.2,-1811.9,-1005.0,-1682.9
MAR00451,Plastique,PVC collé,200,205.3,1963,-1005.0,-1682.9,-803.9,-1641.4
MAR00452,Fonte,Fonte ductile,150,104.5,1970,-1005.0,-1682.9,-984.0,-1580.6
MAR00453,Fonte,Fonte ductile,200,90.0,1970,-984.0,-1580.6,-910.6,-1528.5
MAR00454,Plastique,PVC,150,186.1,1980,-984.0,-1580.6,-1075.0,-1418.2
MAR00455,Fonte,Fonte ductile,32,102.2,1972,-1075.0,-1418.2,-980.8,-1378.4
MAR00456,Fonte,Fonte grise,600,96.4,1975,-1075.0,-1418.2,-1141.8,-1348.8
MAR00457,Plastique,PVC collé,200,162.4,1983,-1141.8,-1348.8,-990.1,-1290.7
MAR00458,Plastique,PVC,125,174.7,1983,-1163.0,-1188.1,-1042.3,-1061.7
MAR00459,Plastique,PVC collé,250,125.1,1974,-1163.0,-1188.1,-1227.0,-1080.6
MAR00460,Acier,Acier,500,176.7,1981,-1227.0,-1080.6,-1111.5,-946.8
MAR00461,Fonte,Fonte ductile,100,212.1,2012,-1227.0,-1080.6,-1322.2,-891.1
MAR00462,Ciment,Amiante-ciment,125,212.8,1977,-1322.2,-891.1,-1109.4,-884.5
MAR00463,Ciment,Amiante-ciment,100,155.5,1955,-1322.2,-891.1,-1294.8,-737.9
MAR00464,Plastique,PEHD,50,170.6,2003,-1294.8,-737.9,-1361.0,-580.7
MAR00465,Ciment,Amiante-ciment,300,95.9,1969,-1361.0,-580.7,-1266.8,-562.7
MAR00466,Fonte,Fonte grise,125,77.3,1930,-1361.0,-580.7,-1417.9,-528.3
MAR00467,Fonte,Fonte grise,50,126.9,1957,-1417.9,-528.3,-1432.8,-402.3
MAR00468,Fonte,Fonte ductile,150,147.1,1972,-1432.8,-402.3,-1332.2,-295.0
MAR00469,Fonte,Fonte ductile,200,147.7,1985,-1432.8,-402.3,-1505.9,-273.9
MAR00470,Fonte,Fonte grise,200,154.9,1937,-1505.9,-273.9,-1388.8,-172.5
MAR00471,Fonte,Fonte grise,100,214.4,1930,-1505.9,-273.9,-1639.8,-106.5
MAR00472,Fonte,Fonte ductile,63,222.8,1978,-1639.8,-106.5,-1418.1,-84.4
MAR00473,Fonte,Fonte grise,80,140.0,1930,-1639.8,-106.5,-1612.3,30.8
MAR00474,Fonte,Fonte ductile,125,96.3,1975,-1612.3,30.8,-1529.9,80.7
MAR00475,Plastique,PEHD,250,89.3,1995,-1707.5,197.1,-1619.6,212.9
MAR00476,Plastique,PVC collé,40,85.0,1984,-1722.1,258.7,-1655.3,311.2
MAR00477,Plastique,PVC collé,200,162.3,1985,-1722.1,258.7,-1817.4,390.1
MAR00478,Ciment,Amiante-ciment,125,141.6,1980,-1817.4,390.1,-1718.4,491.3
MAR00479,Fonte,Fonte ductile,150,164.7,2008,-1817.4,390.1,-1852.0,551.1
MAR00480,Fonte,Fonte ductile,600,115.9,1990,-1852.0,551.1,-1752.7,610.9
MAR00481,Plastique,PVC,125,118.5,2012,-1852.0,551.1,-1910.6,654.0
MAR00482,Ciment,Amiante-ciment,150,116.0,1961,-1910.6,654.0,-1801.0,692.3
MAR00483,Plastique,PEHD,200,144.8,2004,-1910.6,654.0,-1946.6,794.3
MAR00484,Plastique,PVC collé,63,164.3,1969,-1946.6,794.3,-1789.1,841.1
MAR00485,Plastique,PVC collé,100,205.8,1976,-1946.6,794.3,-2044.5,975.3
MAR00486,Fonte,Fonte ductile,150,107.5,1970,-2044.5,975.3,-1942.5,1009.1
MAR00487,Acier,Acier,300,100.4,1950,-2044.5,975.3,-2087.6,1066.0
MAR00488,Plastique,PVC,80,191.6,1992,-2087.6,1066.0,-1916.6,1152.4
MAR00489,Fonte,Fonte grise,50,183.3,1975,-2087.6,1066.0,-2142.8,1240.8
MAR00490,Fonte,Fonte ductile,200,118.6,1995,-2142.8,1240.8,-2037.3,1295.0
MAR00491,Fonte,Fonte ductile,200,122.4,2015,-2142.8,1240.8,-2163.4,1361.4
MAR00492,Plastique,PVC,40,129.4,1980,-2163.4,1361.4,-2034.3,1352.7
MAR00493,Plastique,PEHD,150,164.0,1995,-2163.4,1361.4,-2264.5,1490.6
MAR00494,Plastique,PEHD,250,77.1,1999,-441.0,-2545.9,-363.9,-2547.1
MAR00495,Plastique,PVC collé,250,118.4,1970,-441.0,-2545.9,-494.9,-2440.4
MAR00496,Fonte,Fonte grise,100,121.3,1950,-494.9,-2440.4,-377.5,-2409.8
MAR00497,Fonte,Fonte ductile,63,140.2,2010,-494.9,-2440.4,-595.3,-2342.7
MAR00498,Plastique,PVC,250,175.0,1989,-595.3,-2342.7,-461.1,-2230.4
MAR00499,Plastique,PVC collé,125,215.1,1960,-595.3,-2342.7,-614.6,-2128.4
MAR00500,Fonte,Fonte grise,32,94.6,1943,-614.6,-2128.4,-697.5,-2082.8
MAR00501,Plastique,PVC,300,184.9,1992,-697.5,-2082.8,-562.1,-1957.0
MAR00502,Fonte,Fonte ductile,150,103.3,1975,-688.2,-1877.5,-730.5,-1783.2
MAR00503,Plastique,PVC,400,159.7,1980,-730.5,-1783.2,-803.9,-1641.4
MAR00504,Fonte,Fonte grise,125,140.8,1974,-803.9,-1641.4,-707.5,-1538.7
MAR00505,Fonte,Fonte ductile,150,146.7,1981,-910.6,-1528.5,-794.9,-1438.2
MAR00506,Fonte,Fonte grise,100,165.7,1935,-910.6,-1528.5,-980.8,-1378.4
MAR00507,Plastique,PVC,400,142.2,1993,-980.8,-1378.4,-866.6,-1293.7
MAR00508,Fonte,Fonte ductile,250,88.1,1970,-980.8,-1378.4,-990.1,-1290.7
MAR00509,Fonte,Fonte ductile,150,235.0,1970,-990.1,-1290.7,-1042.3,-1061.7
MAR00510,Plastique,PVC,32,75.8,1994,-1042.3,-1061.7,-970.6,-1037.4
MAR00511,Fonte,Fonte grise,150,134.1,1930,-1042.3,-1061.7,-1111.5,-946.8
MAR00512,Plastique,PVC collé,250,123.7,1963,-1111.5,-946.8,-999.2,-894.9
MAR00513,Plastique,PVC,250,62.3,1980,-1111.5,-946.8,-1109.4,-884.5
MAR00514,Fonte,Fonte grise,150,114.5,1930,-1109.4,-884.5,-1018.0,-815.7
MAR00515,Plastique,PVC collé,150,210.7,1985,-1109.4,-884.5,-1237.8,-717.5
MAR00516,Plastique,PVC collé,250,200.7,1966,-1237.8,-717.5,-1068.2,-610.2
MAR00517,Fonte,Fonte grise,100,157.5,1946,-1237.8,-717.5,-1266.8,-562.7
MAR00518,Plastique,PEHD,250,172.2,1995,-1266.8,-562.7,-1098.6,-525.9
MAR00519,Plastique,PVC collé,150,162.2,1985,-1316.9,-486.8,-1161.0,-441.9
MAR00520,Plastique,PVC,200,192.4,1980,-1316.9,-486.8,-1332.2,-295.0
MAR00521,Fonte,Fonte ductile,125,60.8,1973,-1332.2,-295.0,-1272.5,-306.1
MAR00522,Plastique,PVC,200,134.9,1980,-1332.2,-295.0,-1388.8,-172.5
MAR00523,Fonte,Fonte ductile,150,113.8,1975,-1388.8,-172.5,-1275.7,-185.6
MAR00524,Plastique,PEHD,250,92.8,1995,-1388.8,-172.5,-1418.1,-84.4
MAR00525,Fonte,Fonte ductile,80,154.0,1989,-1418.1,-84.4,-1314.7,29.6
MAR00526,Plastique,PEHD,300,199.4,2024,-1418.1,-84.4,-1529.9,80.7
MAR00527,Acier,Acier,200,115.4,1971,-1529.9,80.7,-1434.6,145.8
MAR00528,Acier,Acier,150,159.7,1950,-1529.9,80.7,-1619.6,212.9
MAR00529,Plastique,PVC,100,104.6,1989,-1619.6,212.9,-1655.3,311.2
MAR00530,Fonte,Fonte ductile,80,127.1,1972,-1655.3,311.2,-1539.1,362.6
MAR00531,Plastique,PVC,80,190.8,1980,-1655.3,311.2,-1718.4,491.3
MAR00532,Fonte,Fonte ductile,600,183.9,1970,-1718.4,491.3,-1535.1,505.8
MAR00533,Plastique,PEHD,300,124.3,1995,-1718.4,491.3,-1752.7,610.9
MAR00534,Plastique,PVC collé,400,109.1,1973,-1752.7,610.9,-1643.6,611.3
MAR00535,Fonte,Fonte grise,100,94.7,1930,-1752.7,610.9,-1801.0,692.3
MAR00536,Fonte,Fonte ductile,100,149.6,1973,-1801.0,692.3,-1664.3,753.1
MAR00537,Plastique,PEHD,125,149.2,2023,-1801.0,692.3,-1789.1,841.1
MAR00538,Fonte,Fonte ductile,250,138.1,2015,-1789.1,841.1,-1716.0,958.2
MAR00539,Plastique,PEHD,32,227.5,2000,-1789.1,841.1,-1942.5,1009.1
MAR00540,Plastique,PVC collé,100,183.3,1969,-1942.5,1009.1,-1770.9,1073.7
MAR00541,Fonte,Fonte ductile,125,145.7,2005,-1942.5,1009.1,-1916.6,1152.4
MAR00542,Plastique,PVC,80,101.2,2016,-1916.6,1152.4,-1817.6,1131.2
MAR00543,Fonte,Fonte ductile,200,105.0,1984,-2037.3,1295.0,-1938.3,1329.7
MAR00544,Fonte,Fonte ductile,200,57.8,2007,-2037.3,1295.0,-2034.3,1352.7
MAR00545,Fonte,Fonte ductile,150,122.5,1988,-2034.3,1352.7,-1931.6,1419.5
MAR00546,Fonte,Fonte grise,80,219.1,1947,-2034.3,1352.7,-2157.5,1533.9
MAR00547,Fonte,Fonte grise,125,180.3,1930,-2157.5,1533.9,-1977.3,1528.5
MAR00548,Fonte,Fonte grise,200,144.8,1975,-363.9,-2547.1,-246.3,-2462.7
MAR00549,Fonte,Fonte grise,80,138.0,1950,-363.9,-2547.1,-377.5,-2409.8
MAR00550,Plastique,PEHD,100,152.1,2004,-377.5,-2409.8,-283.5,-2290.3
MAR00551,Plastique,PVC collé,125,198.0,1960,-377.5,-2409.8,-461.1,-2230.4
MAR00552,Plastique,PVC collé,100,193.1,1960,-461.1,-2230.4,-268.2,-2220.6
MAR00553,Plastique,PEHD,63,207.2,1995,-516.2,-2163.5,-332.7,-2067.3
MAR00554,Acier,Acier,100,211.5,1950,-516.2,-2163.5,-562.1,-1957.0
MAR00555,Plastique,PEHD,100,102.0,1995,-562.1,-1957.0,-460.1,-1957.1
MAR00556,Plastique,PVC collé,250,83.7,1960,-562.1,-1957.0,-589.4,-1877.9
MAR00557,Fonte,Fonte ductile,80,119.6,1970,-589.4,-1877.9,-472.6,-1852.2
MAR00558,Plastique,PEHD,200,140.3,1995,-589.4,-1877.9,-683.5,-1773.9
MAR00559,Fonte,Fonte grise,200,166.6,1975,-683.5,-1773.9,-585.2,-1639.3
MAR00560,Fonte,Fonte grise,250,236.4,1944,-683.5,-1773.9,-707.5,-1538.7
MAR00561,Fonte,Fonte grise,40,152.9,1932,-707.5,-1538.7,-555.6,-1522.0
MAR00562,Fonte,Fonte grise,250,133.2,1933,-707.5,-1538.7,-794.9,-1438.2
MAR00563,Fonte,Fonte ductile,40,139.3,1994,-794.9,-1438.2,-655.9,-1445.7
MAR00564,Ciment,Amiante-ciment,100,161.3,1967,-794.9,-1438.2,-866.6,-1293.7
MAR00565,Fonte,Fonte ductile,125,173.7,1995,-866.6,-1293.7,-693.1,-1284.3
MAR00566,Plastique,PVC collé,300,83.9,1960,-866.6,-1293.7,-851.4,-1211.2
MAR00567,Fonte,Fonte ductile,63,167.7,1970,-851.4,-1211.2,-723.8,-1102.4
MAR00568,Plastique,PVC,200,210.7,1982,-851.4,-1211.2,-970.6,-1037.4
MAR00569,Fonte,Fonte ductile,100,145.3,1970,-970.6,-1037.4,-999.2,-894.9
MAR00570,Fonte,Fonte grise,200,109.9,1950,-999.2,-894.9,-893.0,-866.5
MAR00571,Fonte,Fonte grise,100,95.3,1931,-1018.0,-815.7,-952.0,-747.0
MAR00572,Fonte,Fonte ductile,100,211.5,1984,-1018.0,-815.7,-1068.2,-610.2
MAR00573,Plastique,PVC collé,200,89.7,1960,-1068.2,-610.2,-1098.6,-525.9
