id_troncon,annee,jour,type
MAR01200,2024,158,casse
MAR00633,2024,168,casse
MAR01515,2024,171,casse
MAR00015,2024,175,casse
MAR01697,2024,182,casse
MAR02122,2024,195,casse
MAR00132,2024,200,casse
MAR01931,2024,200,casse
MAR01042,2024,225,casse
MAR01284,2024,235,casse
MAR01065,2024,236,casse
MAR00592,2024,241,casse
MAR01674,2024,246,casse
MAR01184,2024,260,casse
MAR01381,2024,263,casse
MAR01716,2024,273,casse
MAR01766,2024,277,casse
MAR01155,2024,284,casse
MAR02103,2024,289,casse
MAR00020,2024,294,casse
MAR00846,2024,301,casse
MAR01332,2024,302,casse
MAR01501,2024,302,casse
MAR01389,2024,303,casse
MAR01804,2024,303,casse
MAR00511,2024,308,casse
MAR00010,2024,313,casse
MAR01420,2024,313,casse
MAR00196,2024,321,casse
MAR00554,2024,322,casse
MAR00409,2024,327,casse
MAR00758,2024,331,casse
MAR01556,2024,333,casse
MAR01655,2024,343,casse
MAR00746,2024,344,casse
MAR00301,2024,345,casse
