id_troncon,score_h1,score_h3,score_h5
MAR00665,0.01589,0.03073,0.04163
MAR00666,0.01766,0.03411,0.04618
MAR00667,0.01892,0.03651,0.0494
MAR00668,0.07229,0.13624,0.18234
MAR00669,0.04674,0.08886,0.11926
MAR00670,0.01752,0.03383,0.0458
MAR00671,0.06513,0.123,0.16469
MAR00672,0.062,0.11719,0.15695
MAR00673,0.01814,0.03502,0.0474
MAR00674,0.07021,0.13239,0.1772
MAR00675,0.04914,0.09332,0.1252
MAR00676,0.05256,0.09968,0.13366
MAR00677,0.01436,0.02779,0.03767
MAR00678,0.01481,0.02865,0.03884
MAR00679,0.14969,0.2805,0.37773
MAR00680,0.0896,0.16824,0.22515
MAR00681,0.06105,0.11544,0.15463
MAR00682,0.03548,0.0678,0.09122
MAR00683,0.04878,0.09266,0.12432
MAR00684,0.01434,0.02775,0.03762
MAR00685,0.04791,0.09103,0.12216
MAR00686,0.01131,0.02193,0.02978
MAR00687,0.05073,0.09628,0.12914
MAR00688,0.01766,0.0341,0.04617
MAR00689,0.03088,0.05915,0.0797
MAR00690,0.08843,0.16609,0.22226
MAR00691,0.03653,0.06976,0.09385
MAR00692,0.01832,0.03536,0.04786
MAR00693,0.02744,0.05266,0.07102
MAR00694,0.00888,0.01725,0.02345
MAR00695,0.0211,0.04065,0.05495
MAR00696,0.02153,0.04146,0.05604
MAR00697,0.11838,0.22168,0.2973
MAR00698,0.06578,0.1242,0.16629
MAR00699,0.03111,0.05959,0.08028
MAR00700,0.0339,0.06483,0.08728
MAR00701,0.07782,0.14647,0.196
MAR00702,0.01931,0.03724,0.05038
MAR00703,0.03169,0.06068,0.08173
MAR00704,0.01146,0.02223,0.03019
MAR00705,0.0465,0.0884,0.11865
MAR00706,0.02471,0.04749,0.06412
MAR00707,0.02196,0.04229,0.05716
MAR00708,0.04366,0.08311,0.11162
MAR00709,0.04574,0.08699,0.11678
MAR00710,0.03032,0.0581,0.07829
MAR00711,0.00962,0.01869,0.02539
MAR00712,0.01332,0.0258,0.03499
MAR00713,0.02933,0.05624,0.07581
MAR00714,0.05417,0.10267,0.13764
MAR00715,0.0144,0.02786,0.03777
MAR00716,0.05495,0.10412,0.13957
MAR00717,0.02343,0.04508,0.06089
MAR00718,0.01152,0.02234,0.03033
MAR00719,0.05348,0.10138,0.13592
MAR00720,0.02876,0.05516,0.07436
MAR00721,0.03331,0.06372,0.08579
MAR00722,0.02667,0.05121,0.06909
MAR00723,0.01839,0.03549,0.04804
MAR00724,0.0093,0.01807,0.02456
MAR00725,0.0205,0.03951,0.05342
MAR00726,0.00728,0.01417,0.01927
MAR00727,0.04094,0.07803,0.10485
MAR00728,0.05807,0.10992,0.14728
MAR00729,0.02525,0.04851,0.06548
MAR00730,0.02193,0.04223,0.05707
MAR00731,0.05654,0.10708,0.1435
MAR00732,0.02678,0.05142,0.06937
MAR00733,0.02852,0.05471,0.07377
MAR00734,0.07154,0.13485,0.18049
MAR00735,0.02883,0.05529,0.07454
MAR00736,0.01716,0.03315,0.04489
MAR00737,0.10612,0.19886,0.26638
MAR00738,0.03189,0.06105,0.08223
MAR00739,0.04738,0.09004,0.12084
MAR00740,0.03325,0.06361,0.08564
MAR00741,0.09245,0.17353,0.23225
MAR00742,0.02414,0.04642,0.06268
MAR00743,0.08706,0.16356,0.21887
MAR00744,0.02205,0.04245,0.05737
MAR00745,0.0569,0.10774,0.14437
MAR00746,0.12128,0.2271,0.30467
MAR00747,0.06851,0.12924,0.17301
MAR00748,0.02347,0.04516,0.06099
MAR00749,0.03175,0.06079,0.08189
MAR00750,0.02896,0.05553,0.07486
MAR00751,0.01724,0.03329,0.04507
MAR00752,0.05219,0.09899,0.13274
MAR00753,0.01436,0.02779,0.03767
MAR00754,0.02325,0.04474,0.06043
MAR00755,0.03189,0.06106,0.08224
MAR00756,0.01945,0.03751,0.05074
MAR00757,0.03175,0.06079,0.08188
MAR00758,0.07566,0.14247,0.19066
MAR00759,0.00812,0.0158,0.02148
MAR00760,0.00771,0.015,0.0204
MAR00761,0.00772,0.01501,0.02041
MAR00762,0.01885,0.03637,0.04921
MAR00763,0.00787,0.01531,0.02082
MAR00764,0.03194,0.06114,0.08235
MAR00765,0.01602,0.03097,0.04195
MAR00766,0.01032,0.02003,0.02721
MAR00767,0.00967,0.01878,0.02552
MAR00768,0.02192,0.04221,0.05704
MAR00769,0.01724,0.03331,0.0451
MAR00770,0.05471,0.10368,0.13898
MAR00771,0.01339,0.02594,0.03518
MAR00772,0.00593,0.01155,0.01573
MAR00773,0.07756,0.14599,0.19536
MAR00774,0.0916,0.17196,0.23014
MAR00775,0.08327,0.15654,0.20947
MAR00776,0.01412,0.02733,0.03706
MAR00777,0.03625,0.06924,0.09315
MAR00778,0.03386,0.06475,0.08717
MAR00779,0.01773,0.03423,0.04634
MAR00780,0.09754,0.18294,0.24491
MAR00781,0.01389,0.02689,0.03646
MAR00782,0.07551,0.1422,0.1903
MAR00783,0.02454,0.04718,0.0637
MAR00784,0.05127,0.09728,0.13047
MAR00785,0.04205,0.0801,0.10761
MAR00786,0.03256,0.06231,0.08391
MAR00787,0.03021,0.05789,0.07801
MAR00788,0.09119,0.17119,0.22911
MAR00789,0.01018,0.01975,0.02683
MAR00790,0.02994,0.05739,0.07734
MAR00791,0.0752,0.14162,0.18952
MAR00792,0.05145,0.09761,0.1309
MAR00793,0.1399,0.262,0.35234
MAR00794,0.04837,0.09189,0.1233
MAR00795,0.06182,0.11685,0.15651
MAR00796,0.01946,0.03753,0.05076
MAR00797,0.04459,0.08483,0.11391
MAR00798,0.04989,0.09472,0.12706
MAR00799,0.08169,0.15362,0.20557
MAR00800,0.0095,0.01844,0.02506
MAR00801,0.0184,0.03551,0.04805
MAR00802,0.01835,0.03541,0.04792
MAR00803,0.01228,0.0238,0.0323
MAR00804,0.1492,0.27956,0.37644
MAR00805,0.01531,0.02961,0.04012
MAR00806,0.04471,0.08507,0.11423
MAR00807,0.01731,0.03343,0.04527
MAR00808,0.02413,0.04639,0.06265
MAR00809,0.05547,0.10508,0.14084
MAR00810,0.03141,0.06016,0.08104
MAR00811,0.01731,0.03342,0.04525
MAR00812,0.05207,0.09877,0.13245
MAR00813,0.03865,0.07374,0.09914
MAR00814,0.026,0.04993,0.06738
MAR00815,0.01766,0.03409,0.04616
MAR00816,0.05435,0.103,0.13808
MAR00817,0.02096,0.04039,0.0546
MAR00818,0.00754,0.01467,0.01995
MAR00819,0.00684,0.01331,0.01811
MAR00820,0.00671,0.01306,0.01778
MAR00821,0.02204,0.04243,0.05734
MAR00822,0.02635,0.05061,0.06829
MAR00823,0.00527,0.01027,0.01399
MAR00824,0.01807,0.03488,0.04721
MAR00825,0.10863,0.20352,0.27268
MAR00826,0.02068,0.03985,0.05388
MAR00827,0.11812,0.22119,0.29663
MAR00828,0.0165,0.03188,0.04318
MAR00829,0.0397,0.0757,0.10175
MAR00830,0.02331,0.04484,0.06057
MAR00831,0.01882,0.03632,0.04914
MAR00832,0.01662,0.03212,0.0435
MAR00833,0.01076,0.02088,0.02835
MAR00834,0.00797,0.0155,0.02107
MAR00835,0.01641,0.03171,0.04295
MAR00836,0.03887,0.07416,0.0997
MAR00837,0.07709,0.14512,0.1942
MAR00838,0.01482,0.02868,0.03887
MAR00839,0.02099,0.04045,0.05468
MAR00840,0.01452,0.0281,0.03809
MAR00841,0.02855,0.05475,0.07382
MAR00842,0.02953,0.0566,0.0763
MAR00843,0.06272,0.11852,0.15873
MAR00844,0.07633,0.14371,0.19231
MAR00845,0.07108,0.13399,0.17935
MAR00846,0.03515,0.06718,0.0904
MAR00847,0.03304,0.06322,0.08513
MAR00848,0.05098,0.09674,0.12974
MAR00849,0.0191,0.03684,0.04984
MAR00850,0.01569,0.03034,0.04111
MAR00851,0.01287,0.02494,0.03384
MAR00852,0.08037,0.15118,0.2023
MAR00853,0.02985,0.05721,0.0771
MAR00854,0.07909,0.14882,0.19914
MAR00855,0.03113,0.05962,0.08033
MAR00856,0.03368,0.06442,0.08672
MAR00857,0.00847,0.01646,0.02238
MAR00858,0.1052,0.19715,0.26407
MAR00859,0.01573,0.03041,0.0412
MAR00860,0.00705,0.01372,0.01867
MAR00861,0.03552,0.06787,0.09132
MAR00862,0.05772,0.10926,0.1464
MAR00863,0.03562,0.06806,0.09158
MAR00864,0.02113,0.0407,0.05503
MAR00865,0.13434,0.25155,0.33803
MAR00866,0.01767,0.03412,0.04619
MAR00867,0.09385,0.17613,0.23574
MAR00868,0.02058,0.03967,0.05364
MAR00869,0.01824,0.03521,0.04765
MAR00870,0.0367,0.07008,0.09426
MAR00871,0.02593,0.04982,0.06723
MAR00872,0.0709,0.13368,0.17892
MAR00873,0.01729,0.03339,0.04521
MAR00874,0.0342,0.06539,0.08802
MAR00875,0.06676,0.12601,0.16871
MAR00876,0.06101,0.11535,0.15451
MAR00877,0.02825,0.05419,0.07307
MAR00878,0.05352,0.10147,0.13603
MAR00879,0.00674,0.01311,0.01784
MAR00880,0.0118,0.02288,0.03106
MAR00881,0.01899,0.03664,0.04958
MAR00882,0.00753,0.01465,0.01993
MAR00883,0.02344,0.04509,0.0609
MAR00884,0.08737,0.16413,0.21963
MAR00885,0.10167,0.19062,0.25525
MAR00886,0.05337,0.10118,0.13565
MAR00887,0.02587,0.04969,0.06705
MAR00888,0.07162,0.135,0.18069
MAR00889,0.02485,0.04777,0.06448
MAR00890,0.06331,0.11962,0.16019
MAR00891,0.08976,0.16855,0.22557
MAR00892,0.03352,0.06413,0.08633
MAR00893,0.04223,0.08044,0.10807
MAR00894,0.01679,0.03244,0.04394
MAR00895,0.06635,0.12525,0.16769
MAR00896,0.04412,0.08397,0.11275
MAR00897,0.01804,0.03483,0.04714
MAR00898,0.01897,0.03659,0.04951
MAR00899,0.01735,0.0335,0.04536
MAR00900,0.02263,0.04355,0.05884
MAR00901,0.02539,0.04878,0.06584
MAR00902,0.02234,0.04301,0.05811
MAR00903,0.03028,0.05801,0.07818
MAR00904,0.00575,0.01119,0.01524
MAR00905,0.02014,0.03883,0.05252
MAR00906,0.07275,0.13709,0.18348
MAR00907,0.01667,0.0322,0.04361
MAR00908,0.03154,0.06039,0.08135
MAR00909,0.01207,0.0234,0.03176
MAR00910,0.01114,0.02161,0.02934
MAR00911,0.0255,0.04899,0.06612
MAR00912,0.05271,0.09996,0.13404
MAR00913,0.07576,0.14266,0.19092
MAR00914,0.03425,0.0655,0.08816
MAR00915,0.02375,0.04568,0.06168
MAR00916,0.03028,0.05801,0.07818
MAR00917,0.04354,0.08289,0.11132
MAR00918,0.00591,0.01151,0.01567
MAR00919,0.03641,0.06955,0.09356
MAR00920,0.0426,0.08112,0.10897
MAR00921,0.00931,0.01808,0.02457
MAR00922,0.01664,0.03215,0.04354
MAR00923,0.01569,0.03034,0.04111
MAR00924,0.204,0.38492,0.5213
MAR00925,0.0327,0.06258,0.08426
MAR00926,0.06646,0.12546,0.16797
MAR00927,0.05571,0.10554,0.14145
MAR00928,0.0307,0.05882,0.07926
MAR00929,0.04124,0.07859,0.1056
MAR00930,0.01427,0.02762,0.03745
MAR00931,0.10568,0.19805,0.26529
MAR00932,0.06063,0.11466,0.15359
MAR00933,0.02244,0.04319,0.05835
MAR00934,0.01318,0.02553,0.03463
MAR00935,0.01438,0.02783,0.03772
MAR00936,0.00687,0.01338,0.0182
MAR00937,0.03163,0.06056,0.08157
MAR00938,0.01594,0.03082,0.04176
MAR00939,0.04317,0.08219,0.11039
MAR00940,0.07866,0.14802,0.19807
MAR00941,0.04585,0.0872,0.11705
MAR00942,0.01585,0.03065,0.04153
MAR00943,0.0836,0.15715,0.21028
MAR00944,0.06441,0.12165,0.1629
MAR00945,0.06302,0.11909,0.15949
MAR00946,0.03364,0.06434,0.08662
MAR00947,0.06531,0.12332,0.16512
MAR00948,0.02248,0.04327,0.05847
MAR00949,0.01595,0.03083,0.04177
MAR00950,0.03897,0.07434,0.09994
MAR00951,0.00795,0.01546,0.02103
MAR00952,0.01059,0.02054,0.0279
MAR00953,0.0263,0.0505,0.06814
MAR00954,0.0418,0.07964,0.10699
MAR00955,0.06108,0.11548,0.15468
MAR00956,0.04109,0.07831,0.10523
MAR00957,0.07052,0.13297,0.17798
MAR00958,0.03326,0.06363,0.08567
MAR00959,0.07983,0.15018,0.20096
MAR00960,0.08187,0.15395,0.206
MAR00961,0.04425,0.08422,0.11309
MAR00962,0.02265,0.0436,0.05891
MAR00963,0.01426,0.02761,0.03743
MAR00964,0.07658,0.14418,0.19294
MAR00965,0.01853,0.03577,0.0484
MAR00966,0.0495,0.09399,0.12609
MAR00967,0.05452,0.10332,0.1385
MAR00968,0.05667,0.10731,0.14381
MAR00969,0.01666,0.03219,0.04359
MAR00970,0.01338,0.02591,0.03514
MAR00971,0.00685,0.01333,0.01813
MAR00972,0.02782,0.05338,0.07199
MAR00973,0.03732,0.07125,0.09582
MAR00974,0.02794,0.05362,0.07231
MAR00975,0.02711,0.05204,0.07019
MAR00976,0.0383,0.07308,0.09826
MAR00977,0.0395,0.07533,0.10127
MAR00978,0.03587,0.06852,0.09219
MAR00979,0.00864,0.0168,0.02284
MAR00980,0.03634,0.06941,0.09337
MAR00981,0.00851,0.01655,0.0225
MAR00982,0.01377,0.02667,0.03616
MAR00983,0.01752,0.03383,0.0458
MAR00984,0.01344,0.02602,0.0353
MAR00985,0.00602,0.01173,0.01598
MAR00986,0.02245,0.04322,0.05839
MAR00987,0.06001,0.11351,0.15205
MAR00988,0.01987,0.03832,0.05183
MAR00989,0.00929,0.01805,0.02454
MAR00990,0.01387,0.02685,0.03641
MAR00991,0.07456,0.14043,0.18794
MAR00992,0.03613,0.06902,0.09286
MAR00993,0.03572,0.06826,0.09184
MAR00994,0.00892,0.01734,0.02356
MAR00995,0.00455,0.00888,0.0121
MAR00996,0.00772,0.01502,0.02043
MAR00997,0.06499,0.12273,0.16434
MAR00998,0.05578,0.10566,0.14161
MAR00999,0.05212,0.09886,0.13256
MAR01000,0.05293,0.10036,0.13457
MAR01001,0.01571,0.03037,0.04115
MAR01002,0.0206,0.03969,0.05367
MAR01003,0.0268,0.05145,0.06942
MAR01004,0.01605,0.03103,0.04204
MAR01005,0.05686,0.10767,0.14429
MAR01006,0.02154,0.04149,0.05608
MAR01007,0.02409,0.04632,0.06255
MAR01008,0.10803,0.20242,0.27119
MAR01009,0.01136,0.02204,0.02992
MAR01010,0.01613,0.03117,0.04223
MAR01011,0.06578,0.12419,0.16628
MAR01012,0.0151,0.0292,0.03958
MAR01013,0.01557,0.03011,0.04079
MAR01014,0.02529,0.04859,0.06559
MAR01015,0.03996,0.07619,0.1024
MAR01016,0.01907,0.03678,0.04977
MAR01017,0.08519,0.16009,0.21422
MAR01018,0.02044,0.0394,0.05327
MAR01019,0.01944,0.0375,0.05073
MAR01020,0.0169,0.03264,0.0442
MAR01021,0.01845,0.03561,0.04819
MAR01022,0.01553,0.03003,0.0407
MAR01023,0.02129,0.04102,0.05545
MAR01024,0.0245,0.0471,0.06359
MAR01025,0.02046,0.03944,0.05333
MAR01026,0.01352,0.02618,0.0355
MAR01027,0.01662,0.03211,0.04349
MAR01028,0.01402,0.02714,0.0368
MAR01029,0.0186,0.03589,0.04857
MAR01030,0.01417,0.02743,0.0372
MAR01031,0.0307,0.05882,0.07925
MAR01032,0.01865,0.03598,0.04869
MAR01033,0.00736,0.01432,0.01949
MAR01034,0.01999,0.03854,0.05212
MAR01035,0.05109,0.09694,0.13001
MAR01036,0.03278,0.06273,0.08447
MAR01037,0.00975,0.01894,0.02574
MAR01038,0.02525,0.04853,0.0655
MAR01039,0.01802,0.03479,0.04708
MAR01040,0.00603,0.01174,0.01598
MAR01041,0.01057,0.02051,0.02785
MAR01042,0.01447,0.028,0.03796
MAR01043,0.01628,0.03146,0.04261
MAR01044,0.01424,0.02755,0.03736
MAR01045,0.01041,0.02021,0.02745
MAR01046,0.08343,0.15685,0.20988
MAR01047,0.02167,0.04174,0.05641
MAR01048,0.03182,0.06091,0.08205
MAR01049,0.02418,0.04649,0.06277
MAR01050,0.0228,0.04389,0.05929
MAR01051,0.03246,0.06212,0.08366
MAR01052,0.03151,0.06035,0.08129
MAR01053,0.03411,0.06522,0.0878
MAR01054,0.01012,0.01964,0.02668
MAR01055,0.13726,0.25704,0.34554
MAR01056,0.02827,0.05422,0.07312
MAR01057,0.02986,0.05722,0.07712
MAR01058,0.00455,0.00888,0.01209
MAR01059,0.03551,0.06785,0.0913
MAR01060,0.01671,0.03229,0.04373
MAR01061,0.03299,0.06313,0.085
MAR01062,0.01287,0.02493,0.03382
MAR01063,0.01623,0.03136,0.04248
MAR01064,0.11141,0.2087,0.27969
MAR01065,0.04575,0.08701,0.11681
MAR01066,0.03049,0.05841,0.07871
MAR01067,0.02674,0.05134,0.06927
MAR01068,0.04625,0.08794,0.11805
MAR01069,0.00751,0.01461,0.01987
MAR01070,0.02575,0.04947,0.06676
MAR01071,0.01767,0.03413,0.0462
MAR01072,0.03652,0.06975,0.09383
MAR01073,0.01481,0.02866,0.03884
MAR01074,0.13726,0.25704,0.34553
MAR01075,0.01286,0.02492,0.03381
MAR01076,0.01993,0.03843,0.05198
MAR01077,0.01922,0.03707,0.05015
MAR01078,0.00953,0.0185,0.02514
MAR01079,0.01714,0.03311,0.04484
MAR01080,0.02872,0.05508,0.07426
MAR01081,0.05642,0.10685,0.14319
MAR01082,0.01717,0.03316,0.0449
MAR01083,0.07366,0.13877,0.18571
MAR01084,0.01012,0.01964,0.02668
MAR01085,0.06185,0.11692,0.1566
MAR01086,0.01738,0.03356,0.04544
MAR01087,0.0158,0.03056,0.0414
MAR01088,0.04951,0.09401,0.12612
MAR01089,0.02072,0.03993,0.05399
MAR01090,0.07903,0.1487,0.19898
MAR01091,0.01846,0.03563,0.04822
MAR01092,0.09507,0.17838,0.23878
MAR01093,0.04155,0.07917,0.10637
MAR01094,0.01751,0.03382,0.04579
MAR01095,0.01561,0.03018,0.04089
MAR01096,0.05701,0.10795,0.14466
MAR01097,0.06107,0.11548,0.15467
MAR01098,0.06497,0.12269,0.16428
MAR01099,0.01389,0.0269,0.03647
MAR01100,0.05629,0.10661,0.14288
MAR01101,0.14027,0.2627,0.35329
MAR01102,0.02211,0.04256,0.05752
MAR01103,0.03872,0.07387,0.09931
MAR01104,0.01655,0.03198,0.04331
MAR01105,0.01606,0.03104,0.04206
MAR01106,0.0172,0.03323,0.04499
MAR01107,0.03225,0.06173,0.08314
MAR01108,0.01936,0.03734,0.05051
MAR01109,0.01792,0.03459,0.04682
MAR01110,0.02936,0.05629,0.07587
MAR01111,0.01819,0.03511,0.04751
MAR01112,0.01164,0.02258,0.03065
MAR01113,0.0625,0.11812,0.1582
MAR01114,0.02262,0.04353,0.05882
MAR01115,0.02287,0.04402,0.05946
MAR01116,0.01743,0.03367,0.04558
MAR01117,0.01956,0.03772,0.05102
MAR01118,0.03546,0.06776,0.09118
MAR01119,0.0157,0.03035,0.04113
MAR01120,0.03316,0.06344,0.08542
MAR01121,0.03432,0.06561,0.08831
MAR01122,0.06589,0.1244,0.16655
MAR01123,0.04264,0.0812,0.10908
MAR01124,0.03354,0.06415,0.08637
MAR01125,0.03704,0.07072,0.09512
MAR01126,0.11136,0.2086,0.27956
MAR01127,0.05577,0.10565,0.1416
MAR01128,0.02352,0.04524,0.0611
MAR01129,0.02408,0.04631,0.06253
MAR01130,0.02566,0.04929,0.06653
MAR01131,0.01991,0.03839,0.05193
MAR01132,0.01944,0.03749,0.05072
MAR01133,0.02661,0.0511,0.06894
MAR01134,0.00948,0.01842,0.02503
MAR01135,0.02626,0.05044,0.06805
MAR01136,0.02254,0.04338,0.05861
MAR01137,0.05531,0.10478,0.14044
MAR01138,0.01318,0.02553,0.03463
MAR01139,0.06951,0.13109,0.17548
MAR01140,0.13103,0.24534,0.32953
MAR01141,0.01069,0.02074,0.02817
MAR01142,0.01092,0.02118,0.02876
MAR01143,0.00746,0.0145,0.01973
MAR01144,0.07665,0.14431,0.19312
MAR01145,0.07715,0.14523,0.19434
MAR01146,0.0396,0.07553,0.10152
MAR01147,0.02718,0.05218,0.07038
MAR01148,0.012,0.02326,0.03157
MAR01149,0.0827,0.15549,0.20806
MAR01150,0.05001,0.09493,0.12734
MAR01151,0.00749,0.01458,0.01983
MAR01152,0.00513,0.01,0.01362
MAR01153,0.00684,0.01331,0.01812
MAR01154,0.02583,0.04962,0.06696
MAR01155,0.0929,0.17437,0.23337
MAR01156,0.05923,0.11206,0.15013
MAR01157,0.05877,0.11121,0.149
MAR01158,0.0729,0.13737,0.18385
MAR01159,0.0517,0.09809,0.13154
MAR01160,0.04219,0.08036,0.10795
MAR01161,0.03256,0.06232,0.08392
MAR01162,0.01645,0.03179,0.04306
MAR01163,0.05923,0.11206,0.15013
MAR01164,0.08449,0.15879,0.21248
MAR01165,0.04636,0.08815,0.11832
MAR01166,0.02716,0.05214,0.07033
MAR01167,0.02838,0.05443,0.0734
MAR01168,0.02017,0.03888,0.05258
MAR01169,0.03662,0.06994,0.09408
MAR01170,0.07346,0.13841,0.18524
MAR01171,0.01801,0.03477,0.04706
MAR01172,0.01253,0.02428,0.03294
MAR01173,0.01671,0.03229,0.04372
MAR01174,0.02141,0.04125,0.05575
MAR01175,0.02252,0.04335,0.05857
MAR01176,0.02967,0.05686,0.07664
MAR01177,0.01304,0.02526,0.03426
MAR01178,0.01264,0.02448,0.03322
MAR01179,0.05647,0.10693,0.14331
MAR01180,0.01679,0.03244,0.04394
MAR01181,0.10935,0.20487,0.2745
MAR01182,0.07995,0.15041,0.20127
MAR01183,0.00981,0.01905,0.02589
MAR01184,0.05931,0.11222,0.15034
MAR01185,0.02423,0.04658,0.0629
MAR01186,0.02027,0.03907,0.05283
MAR01187,0.02145,0.04131,0.05583
MAR01188,0.03099,0.05936,0.07997
MAR01189,0.02305,0.04435,0.05991
MAR01190,0.03469,0.06631,0.08924
MAR01191,0.01972,0.03803,0.05145
MAR01192,0.05479,0.10383,0.13918
MAR01193,0.04424,0.08419,0.11306
MAR01194,0.01417,0.02743,0.03719
MAR01195,0.01623,0.03138,0.0425
MAR01196,0.0515,0.09771,0.13103
MAR01197,0.05785,0.1095,0.14673
MAR01198,0.05701,0.10793,0.14464
MAR01199,0.02539,0.0488,0.06586
MAR01200,0.02969,0.05691,0.0767
MAR01201,0.00687,0.01337,0.0182
MAR01202,0.01372,0.02656,0.03602
MAR01203,0.03286,0.06288,0.08467
MAR01204,0.0232,0.04465,0.06031
MAR01205,0.05671,0.1074,0.14392
MAR01206,0.03467,0.06627,0.0892
MAR01207,0.02864,0.05493,0.07406
MAR01208,0.03629,0.06932,0.09326
MAR01209,0.06162,0.11649,0.15602
MAR01210,0.02232,0.04297,0.05807
MAR01211,0.02318,0.04461,0.06025
MAR01212,0.03062,0.05866,0.07904
MAR01213,0.0094,0.01826,0.02482
MAR01214,0.01796,0.03468,0.04694
MAR01215,0.04165,0.07935,0.10661
MAR01216,0.0118,0.02287,0.03105
MAR01217,0.05297,0.10044,0.13467
MAR01218,0.0166,0.03208,0.04344
MAR01219,0.11367,0.21289,0.28537
MAR01220,0.04343,0.08267,0.11104
MAR01221,0.04706,0.08945,0.12005
MAR01222,0.03923,0.07483,0.1006
MAR01223,0.076,0.1431,0.1915
MAR01224,0.01101,0.02136,0.02901
MAR01225,0.02132,0.04107,0.05552
MAR01226,0.01932,0.03727,0.05042
MAR01227,0.02108,0.04062,0.05492
MAR01228,0.0346,0.06615,0.08903
MAR01229,0.09227,0.17319,0.23179
MAR01230,0.05245,0.09948,0.1334
MAR01231,0.04314,0.08214,0.11033
MAR01232,0.1349,0.2526,0.33945
MAR01233,0.02912,0.05584,0.07527
MAR01234,0.01764,0.03407,0.04612
MAR01235,0.12201,0.22845,0.3065
MAR01236,0.02483,0.04772,0.06442
MAR01237,0.10067,0.18876,0.25274
MAR01238,0.01665,0.03217,0.04357
MAR01239,0.05639,0.1068,0.14312
MAR01240,0.01871,0.0361,0.04885
MAR01241,0.03536,0.06757,0.09093
MAR01242,0.00897,0.01743,0.02369
MAR01243,0.02808,0.05387,0.07264
MAR01244,0.02445,0.047,0.06346
MAR01245,0.08304,0.15612,0.20891
MAR01246,0.02725,0.0523,0.07054
MAR01247,0.05174,0.09815,0.13163
MAR01248,0.01539,0.02977,0.04034
MAR01249,0.11072,0.20742,0.27796
MAR01250,0.01484,0.02872,0.03892
MAR01251,0.02911,0.05582,0.07524
MAR01252,0.01467,0.02838,0.03847
MAR01253,0.02375,0.04568,0.06169
MAR01254,0.00805,0.01564,0.02128
MAR01255,0.00808,0.01571,0.02137
MAR01256,0.00932,0.01811,0.02461
MAR01257,0.08792,0.16514,0.221
MAR01258,0.0723,0.13626,0.18236
MAR01259,0.04707,0.08946,0.12006
MAR01260,0.04548,0.08651,0.11613
MAR01261,0.01731,0.03343,0.04527
MAR01262,0.02436,0.04685,0.06325
MAR01263,0.00631,0.01228,0.01672
MAR01264,0.00863,0.01678,0.02282
MAR01265,0.08452,0.15886,0.21258
MAR01266,0.0254,0.0488,0.06587
MAR01267,0.05098,0.09674,0.12974
MAR01268,0.02734,0.05247,0.07077
MAR01269,0.01734,0.03349,0.04534
MAR01270,0.03103,0.05944,0.08008
MAR01271,0.028,0.05372,0.07245
MAR01272,0.014,0.0271,0.03674
MAR01273,0.03297,0.06309,0.08495
MAR01274,0.02112,0.04069,0.05501
MAR01275,0.03733,0.07128,0.09586
MAR01276,0.01642,0.03174,0.04299
MAR01277,0.04607,0.0876,0.11759
MAR01278,0.0418,0.07964,0.10699
MAR01279,0.01274,0.02468,0.03348
MAR01280,0.02077,0.04002,0.05411
MAR01281,0.00947,0.01839,0.025
MAR01282,0.02156,0.04153,0.05614
MAR01283,0.01882,0.0363,0.04912
MAR01284,0.0667,0.12589,0.16854
MAR01285,0.01317,0.02551,0.03461
MAR01286,0.03232,0.06186,0.08331
MAR01287,0.01842,0.03554,0.0481
MAR01288,0.01555,0.03007,0.04074
MAR01289,0.05815,0.11005,0.14746
MAR01290,0.01765,0.03408,0.04613
MAR01291,0.01567,0.03029,0.04105
MAR01292,0.01463,0.0283,0.03836
MAR01293,0.01983,0.03823,0.05171
MAR01294,0.09617,0.18041,0.24149
MAR01295,0.0174,0.03361,0.04551
MAR01296,0.07381,0.13905,0.18609
MAR01297,0.00597,0.01162,0.01583
MAR01298,0.02673,0.05133,0.06925
MAR01299,0.05412,0.10257,0.13751
MAR01300,0.00861,0.01673,0.02274
MAR01301,0.01743,0.03366,0.04557
MAR01302,0.05234,0.09927,0.13311
MAR01303,0.05567,0.10545,0.14134
MAR01304,0.07866,0.14803,0.19808
MAR01305,0.12786,0.23938,0.3214
MAR01306,0.00776,0.01509,0.02052
MAR01307,0.02015,0.03885,0.05253
MAR01308,0.00859,0.0167,0.02271
MAR01309,0.03932,0.07499,0.10081
MAR01310,0.01024,0.01988,0.027
MAR01311,0.06985,0.13172,0.17631
MAR01312,0.05563,0.10538,0.14124
MAR01313,0.02298,0.04422,0.05973
MAR01314,0.0327,0.06257,0.08426
MAR01315,0.03171,0.06071,0.08177
MAR01316,0.0153,0.02958,0.04009
MAR01317,0.04026,0.07676,0.10317
MAR01318,0.02209,0.04253,0.05747
MAR01319,0.01812,0.03498,0.04735
MAR01320,0.08488,0.15953,0.21347
MAR01321,0.08777,0.16487,0.22062
MAR01322,0.03231,0.06185,0.0833
MAR01323,0.05677,0.1075,0.14406
MAR01324,0.04535,0.08625,0.1158
MAR01325,0.01343,0.02601,0.03528
MAR01326,0.01279,0.02478,0.03363
MAR01327,0.0176,0.03399,0.04601
MAR01328,0.06031,0.11406,0.15279
MAR01329,0.08871,0.1666,0.22295
MAR01330,0.01217,0.02359,0.03201
