GID_OBJET,TYPE_ANOMALIE,DATE_DETECTION_parsed,annee_Anomalie,DATE_REPARATION,DATE_REPARATION_parsed,OBJET_DEPOSE_OU_ABANDONNE
510575817,FUITE,2024-04-30T00:00:00.000Z,2024,02/05/24,2024-05-02T00:00:00.000Z,-1
410052891,FUITE_SIGNAL_TR,2023-11-23T00:00:00.000Z,2023,23/11/23,2023-11-23T00:00:00.000Z,0
410107002,FUITE_SIGNAL_TR,2023-12-08T00:00:00.000Z,2023,08/12/23,2023-12-08T00:00:00.000Z,0
410805222,FUITE_DETECT_TR,2023-12-20T00:00:00.000Z,2023,20/12/23,2023-12-20T00:00:00.000Z,0
510965479,FUITE,2024-02-05T00:00:00.000Z,2024,28/02/24,2024-02-28T00:00:00.000Z,0
416000819,FUITE_DETECT_TR,2024-04-16T00:00:00.000Z,2024,16/04/24,2024-04-16T00:00:00.000Z,0
510602586,FUITE,2024-06-21T00:00:00.000Z,2024,18/07/24,2024-07-18T00:00:00.000Z,0
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,25/06/24,2024-06-25T00:00:00.000Z,0
510516254,FUITE,2024-07-09T00:00:00.000Z,2024,09/07/24,2024-07-09T00:00:00.000Z,-1
501042445,FUITE,2024-07-11T00:00:00.000Z,2024,11/07/24,2024-07-11T00:00:00.000Z,0
414502403,FUITE_SIGNAL_TR,2024-08-05T00:00:00.000Z,2024,11/09/24,2024-09-11T00:00:00.000Z,0
416501715,FUITE_SIGNAL_TR,2023-10-25T00:00:00.000Z,2023,25/10/23,2023-10-25T00:00:00.000Z,0
416002100,FUITE_DETECT_TR,2024-01-08T00:00:00.000Z,2024,08/01/24,2024-01-08T00:00:00.000Z,0
510839288,FUITE,2024-01-09T00:00:00.000Z,2024,15/01/24,2024-01-15T00:00:00.000Z,0
460016118,NONMAN_VENTOUSE,2024-01-24T00:00:00.000Z,2024,01/03/24,2024-03-01T00:00:00.000Z,0
510529027,FUITE,2024-02-02T00:00:00.000Z,2024,,,0
410953578,FUITE_SIGNAL_TR,2024-02-21T00:00:00.000Z,2024,19/03/24,2024-03-19T00:00:00.000Z,0
410520930,FUITE_SIGNAL_TR,2024-02-25T00:00:00.000Z,2024,25/02/24,2024-02-25T00:00:00.000Z,0
510903888,FUITE,2024-02-25T00:00:00.000Z,2024,25/02/24,2024-02-25T00:00:00.000Z,0
510967605,FUITE,2024-03-29T00:00:00.000Z,2024,01/04/24,2024-04-01T00:00:00.000Z,0
410838748,FUITE_DETECT_TR,2023-11-09T00:00:00.000Z,2023,09/11/23,2023-11-09T00:00:00.000Z,0
410852226,FUITE_DETECT_TR,2024-05-28T00:00:00.000Z,2024,04/06/24,2024-06-04T00:00:00.000Z,0
410100041,FUITE_DETECT_TR,2024-06-05T00:00:00.000Z,2024,14/06/24,2024-06-14T00:00:00.000Z,0
510597790,OBSTRUCTION,2024-06-27T00:00:00.000Z,2024,,,0
410004213,FUITE_DETECT_TR,2024-07-18T00:00:00.000Z,2024,24/07/24,2024-07-24T00:00:00.000Z,0
410820837,FUITE_DETECT_TR,2024-07-25T00:00:00.000Z,2024,03/09/24,2024-09-03T00:00:00.000Z,0
410016606,FUITE_SIGNAL_TR,2023-10-26T00:00:00.000Z,2023,26/10/23,2023-10-26T00:00:00.000Z,0
460007020,INA_VIDRACC,2024-01-05T00:00:00.000Z,2024,,,0
410914878,FUITE_SIGNAL_TR,2024-01-17T00:00:00.000Z,2024,17/01/24,2024-01-17T00:00:00.000Z,0
410053004,FUITE_DETECT_TR,2024-01-23T00:00:00.000Z,2024,23/01/24,2024-01-23T00:00:00.000Z,0
410120771,FUITE_SIGNAL_TR,2024-01-25T00:00:00.000Z,2024,30/01/24,2024-01-30T00:00:00.000Z,0
410052242,FUITE_SIGNAL_TR,2024-02-02T00:00:00.000Z,2024,,,0
510539607,FUITE,2024-02-12T00:00:00.000Z,2024,12/02/24,2024-02-12T00:00:00.000Z,0
410002722,FUITE_SIGNAL_TR,2024-02-17T00:00:00.000Z,2024,17/02/24,2024-02-17T00:00:00.000Z,0
410033096,FUITE_DETECT_TR,2024-03-12T00:00:00.000Z,2024,12/03/24,2024-03-12T00:00:00.000Z,0
410123065,FUITE_SIGNAL_TR,2024-03-19T00:00:00.000Z,2024,19/03/24,2024-03-19T00:00:00.000Z,0
410012391,FUITE_SIGNAL_TR,2024-03-19T00:00:00.000Z,2024,19/03/24,2024-03-19T00:00:00.000Z,0
510044204,FUITE,2024-05-14T00:00:00.000Z,2024,21/05/24,2024-05-21T00:00:00.000Z,0
410821092,FUITE_DETECT_TR,2024-05-27T00:00:00.000Z,2024,31/05/24,2024-05-31T00:00:00.000Z,0
416005231,FUITE_DETECT_TR,2024-05-28T00:00:00.000Z,2024,,,0
410100041,FUITE_DETECT_TR,2024-05-23T00:00:00.000Z,2024,14/06/24,2024-06-14T00:00:00.000Z,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,,,0
410852226,FUITE_DETECT_TR,2024-05-28T00:00:00.000Z,2024,10/06/24,2024-06-10T00:00:00.000Z,0
410859906,FUITE_DETECT_TR,2024-06-12T00:00:00.000Z,2024,20/06/24,2024-06-20T00:00:00.000Z,0
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,18/06/24,2024-06-18T00:00:00.000Z,0
410526356,FUITE_DETECT_TR,2024-06-20T00:00:00.000Z,2024,18/07/24,2024-07-18T00:00:00.000Z,0
410118447,FUITE_DETECT_TR,2024-06-04T00:00:00.000Z,2024,26/06/24,2024-06-26T00:00:00.000Z,0
410118446,FUITE_DETECT_TR,2024-06-26T00:00:00.000Z,2024,18/07/24,2024-07-18T00:00:00.000Z,0
416005415,FUITE_DETECT_TR,2023-12-08T00:00:00.000Z,2023,20/12/23,2023-12-20T00:00:00.000Z,0
410091391,FUITE_DETECT_TR,2023-12-11T00:00:00.000Z,2023,11/12/23,2023-12-11T00:00:00.000Z,0
510644829,FUITE,2023-12-29T00:00:00.000Z,2023,,,0
410935596,FUITE_DETECT_TR,2024-01-22T00:00:00.000Z,2024,12/02/24,2024-02-12T00:00:00.000Z,0
410964182,FUITE_DETECT_TR,2024-02-05T00:00:00.000Z,2024,05/02/24,2024-02-05T00:00:00.000Z,0
410113437,FUITE_DETECT_TR,2024-02-16T00:00:00.000Z,2024,16/02/24,2024-02-16T00:00:00.000Z,0
410916136,FUITE_DETECT_TR,2024-03-10T00:00:00.000Z,2024,10/03/24,2024-03-10T00:00:00.000Z,0
417001354,FUITE_DETECT_TR,2024-03-21T00:00:00.000Z,2024,,,-1
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,30/04/24,2024-04-30T00:00:00.000Z,0
410101010,FUITE_DETECT_TR,2023-11-20T00:00:00.000Z,2023,20/11/23,2023-11-20T00:00:00.000Z,0
410098636,FUITE_SIGNAL_TR,2024-04-11T00:00:00.000Z,2024,15/04/24,2024-04-15T00:00:00.000Z,0
417002101,FUITE_DETECT_TR,2024-04-25T00:00:00.000Z,2024,06/05/24,2024-05-06T00:00:00.000Z,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,,,0
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,05/06/24,2024-06-05T00:00:00.000Z,0
417001889,FUITE_SIGNAL_TR,2024-06-12T00:00:00.000Z,2024,18/07/24,2024-07-18T00:00:00.000Z,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,,,0
410118447,FUITE_DETECT_TR,2024-06-04T00:00:00.000Z,2024,25/06/24,2024-06-25T00:00:00.000Z,0
410005285,FUITE_DETECT_TR,2024-06-25T00:00:00.000Z,2024,,,0
410949022,FUITE_DETECT_TR,2023-10-11T00:00:00.000Z,2023,11/10/23,2023-10-11T00:00:00.000Z,0
416005165,FUITE_SIGNAL_TR,2023-12-06T00:00:00.000Z,2023,06/12/23,2023-12-06T00:00:00.000Z,0
511050616,FUITE_DETECT_TR,2024-01-10T00:00:00.000Z,2024,14/01/24,2024-01-14T00:00:00.000Z,0
410120503,FUITE_DETECT_TR,2024-01-29T00:00:00.000Z,2024,29/01/24,2024-01-29T00:00:00.000Z,0
416004070,FUITE_DETECT_TR,2024-02-02T00:00:00.000Z,2024,02/02/24,2024-02-02T00:00:00.000Z,0
410964180,FUITE_SIGNAL_TR,2024-02-05T00:00:00.000Z,2024,,,0
410935596,FUITE_DETECT_TR,2024-03-11T00:00:00.000Z,2024,11/03/24,2024-03-11T00:00:00.000Z,0
417003062,FUITE_DETECT_TR,2024-03-28T00:00:00.000Z,2024,28/03/24,2024-03-28T00:00:00.000Z,0
2000800311,UARB_MEN_ESPACE_VERT,2024-04-04T00:00:00.000Z,2024,,,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,,,0
412002958,FUITE_SIGNAL_TR,2024-10-09T00:00:00.000Z,2024,09/10/24,2024-10-09T00:00:00.000Z,0
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,12/06/24,2024-06-12T00:00:00.000Z,0
620821335,FUITE,2024-06-13T00:00:00.000Z,2024,20/06/24,2024-06-20T00:00:00.000Z,0
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,13/06/24,2024-06-13T00:00:00.000Z,0
410118447,FUITE_DETECT_TR,2024-06-04T00:00:00.000Z,2024,,,0
410851816,FUITE_SIGNAL_TR,2024-06-30T00:00:00.000Z,2024,30/06/24,2024-06-30T00:00:00.000Z,0
410099326,FUITE_DETECT_TR,2024-07-15T00:00:00.000Z,2024,03/09/24,2024-09-03T00:00:00.000Z,0
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,,,0
410026543,FUITE_DETECT_TR,2024-07-23T00:00:00.000Z,2024,,,0
460001469,PRBTAMPON_VIDBORGNE,2024-01-29T00:00:00.000Z,2024,,,0
460008593,VETUSTE_VENTMANU,2024-02-21T00:00:00.000Z,2024,20/03/24,2024-03-20T00:00:00.000Z,-1
410903039,FUITE_DETECT_TR,2023-11-27T00:00:00.000Z,2023,29/11/23,2023-11-29T00:00:00.000Z,0
410964701,FUITE_DETECT_TR,2024-05-22T00:00:00.000Z,2024,31/05/24,2024-05-31T00:00:00.000Z,-1
517004726,FUITE,2024-06-03T00:00:00.000Z,2024,20/06/24,2024-06-20T00:00:00.000Z,0
410118447,FUITE_DETECT_TR,2024-06-04T00:00:00.000Z,2024,20/06/24,2024-06-20T00:00:00.000Z,0
511054854,FUITE,2024-06-20T00:00:00.000Z,2024,20/06/24,2024-06-20T00:00:00.000Z,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,,,0
410948187,FUITE_SIGNAL_TR,2024-07-02T00:00:00.000Z,2024,25/07/24,2024-07-25T00:00:00.000Z,0
417000137,FUITE_SIGNAL_TR,2024-07-04T00:00:00.000Z,2024,04/07/24,2024-07-04T00:00:00.000Z,0
410904583,FUITE_SIGNAL_TR,2024-07-09T00:00:00.000Z,2024,09/07/24,2024-07-09T00:00:00.000Z,0
410530484,FUITE_SIGNAL_TR,2024-07-10T00:00:00.000Z,2024,03/09/24,2024-09-03T00:00:00.000Z,0
510936347,FUITE,2024-07-22T00:00:00.000Z,2024,23/07/24,2024-07-23T00:00:00.000Z,0
510905956,FUITE,2024-07-28T00:00:00.000Z,2024,28/07/24,2024-07-28T00:00:00.000Z,0
410123503,FUITE_DETECT_TR,2024-07-29T00:00:00.000Z,2024,03/09/24,2024-09-03T00:00:00.000Z,0
410526508,FUITE_DETECT_TR,2023-11-20T00:00:00.000Z,2023,29/11/23,2023-11-29T00:00:00.000Z,0
410123494,FUITE_SIGNAL_TR,2023-12-15T00:00:00.000Z,2023,17/12/23,2023-12-17T00:00:00.000Z,0
410099739,FUITE_DETECT_TR,2024-03-21T00:00:00.000Z,2024,21/03/24,2024-03-21T00:00:00.000Z,0
510810189,FUITE,2024-04-10T00:00:00.000Z,2024,15/04/24,2024-04-15T00:00:00.000Z,0
410530848,FUITE_DETECT_TR,2024-04-11T00:00:00.000Z,2024,18/04/24,2024-04-18T00:00:00.000Z,0
410527667,FUITE_DETECT_TR,2024-04-15T00:00:00.000Z,2024,16/04/24,2024-04-16T00:00:00.000Z,0
510584035,FUITE,2024-04-18T00:00:00.000Z,2024,22/04/24,2024-04-22T00:00:00.000Z,0
416000118,FUITE_DETECT_TR,2024-04-18T00:00:00.000Z,2024,18/04/24,2024-04-18T00:00:00.000Z,0
510953601,FUITE,2024-01-05T00:00:00.000Z,2024,07/01/24,2024-01-07T00:00:00.000Z,0
460506233,NONMAN_VENTOUSE,2024-01-29T00:00:00.000Z,2024,,,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,,,0
410023892,FUITE_DETECT_TR,2024-06-06T00:00:00.000Z,2024,13/06/24,2024-06-13T00:00:00.000Z,0
510963114,FUITE,2024-07-10T00:00:00.000Z,2024,10/07/24,2024-07-10T00:00:00.000Z,-1
510572862,FUITE,2024-07-16T00:00:00.000Z,2024,16/07/24,2024-07-16T00:00:00.000Z,0
410007780,FUITE_DETECT_TR,2024-01-18T00:00:00.000Z,2024,18/01/24,2024-01-18T00:00:00.000Z,0
415501389,FUITE_DETECT_TR,2024-03-26T00:00:00.000Z,2024,26/03/24,2024-03-26T00:00:00.000Z,0
510042779,OBSTRUCTION,2024-05-02T00:00:00.000Z,2024,14/05/24,2024-05-14T00:00:00.000Z,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,19/05/24,2024-05-19T00:00:00.000Z,0
510571504,OBSTRUCTION,2024-05-06T00:00:00.000Z,2024,06/05/24,2024-05-06T00:00:00.000Z,0
462001285,VETUSTE_SECMESDEB,2024-06-12T00:00:00.000Z,2024,,,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,,,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,,,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,,,0
410525975,FUITE_DETECT_TR,2024-07-11T00:00:00.000Z,2024,31/07/24,2024-07-31T00:00:00.000Z,-1
510907457,FUITE,2024-07-17T00:00:00.000Z,2024,,,0
410004213,FUITE_DETECT_TR,2024-07-18T00:00:00.000Z,2024,21/07/24,2024-07-21T00:00:00.000Z,0
510805205,FUITE,2024-07-23T00:00:00.000Z,2024,25/07/24,2024-07-25T00:00:00.000Z,0
414503061,FUITE_SIGNAL_TR,2024-08-01T00:00:00.000Z,2024,11/09/24,2024-09-11T00:00:00.000Z,0
410127914,FUITE_DETECT_TR,2023-12-20T00:00:00.000Z,2023,20/12/23,2023-12-20T00:00:00.000Z,0
410127914,FUITE_DETECT_TR,2023-12-20T00:00:00.000Z,2023,20/12/23,2023-12-20T00:00:00.000Z,0
410127914,FUITE_DETECT_TR,2023-12-20T00:00:00.000Z,2023,20/12/23,2023-12-20T00:00:00.000Z,0
410127914,FUITE_DETECT_TR,2023-12-20T00:00:00.000Z,2023,20/12/23,2023-12-20T00:00:00.000Z,0
510020308,FUITE,2024-01-09T00:00:00.000Z,2024,,,0
410138275,FUITE_SIGNAL_TR,2024-04-23T00:00:00.000Z,2024,06/05/24,2024-05-06T00:00:00.000Z,0
410502426,FUITE_SIGNAL_TR,2023-11-28T00:00:00.000Z,2023,28/11/23,2023-11-28T00:00:00.000Z,0
510831080,FUITE,2024-05-07T00:00:00.000Z,2024,17/05/24,2024-05-17T00:00:00.000Z,-1
410525854,FUITE_DETECT_TR,2024-06-02T00:00:00.000Z,2024,02/06/24,2024-06-02T00:00:00.000Z,0
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,04/06/24,2024-06-04T00:00:00.000Z,0
410118447,FUITE_DETECT_TR,2024-06-04T00:00:00.000Z,2024,20/06/24,2024-06-20T00:00:00.000Z,0
510938523,FUITE,2024-06-08T00:00:00.000Z,2024,08/06/24,2024-06-08T00:00:00.000Z,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,,,0
410118447,FUITE_DETECT_TR,2024-06-04T00:00:00.000Z,2024,20/06/24,2024-06-20T00:00:00.000Z,0
620821296,FUITE,2024-06-11T00:00:00.000Z,2024,14/06/24,2024-06-14T00:00:00.000Z,0
417001957,FUITE_SIGNAL_TR,2024-06-19T00:00:00.000Z,2024,18/07/24,2024-07-18T00:00:00.000Z,0
410038973,FUITE_SIGNAL_TR,2024-06-25T00:00:00.000Z,2024,27/06/24,2024-06-27T00:00:00.000Z,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,,,0
510577800,FUITE,2024-06-22T00:00:00.000Z,2024,22/06/24,2024-06-22T00:00:00.000Z,0
410940693,FUITE_DETECT_TR,2023-10-10T00:00:00.000Z,2023,11/10/23,2023-10-11T00:00:00.000Z,0
410051627,FUITE_DETECT_TR,2023-10-13T00:00:00.000Z,2023,16/02/24,2024-02-16T00:00:00.000Z,0
410934639,FUITE_SIGNAL_TR,2023-12-07T00:00:00.000Z,2023,12/12/23,2023-12-12T00:00:00.000Z,0
463500517,PRBTAMPON_VIDANGE,2024-01-25T00:00:00.000Z,2024,30/04/24,2024-04-30T00:00:00.000Z,0
460048931,NONMAN_VENTOUSE,2024-02-09T00:00:00.000Z,2024,,,0
510537519,FUITE,2024-04-02T00:00:00.000Z,2024,23/04/24,2024-04-23T00:00:00.000Z,0
410852226,FUITE_DETECT_TR,2024-05-28T00:00:00.000Z,2024,05/06/24,2024-06-05T00:00:00.000Z,0
410852226,FUITE_DETECT_TR,2024-05-28T00:00:00.000Z,2024,07/06/24,2024-06-07T00:00:00.000Z,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,,,0
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,23/06/24,2024-06-23T00:00:00.000Z,0
510563236,FUITE,2024-04-13T00:00:00.000Z,2024,,,0
410119331,FUITE_DETECT_TR,2024-07-01T00:00:00.000Z,2024,18/07/24,2024-07-18T00:00:00.000Z,0
410516478,FUITE_DETECT_TR,2024-07-12T00:00:00.000Z,2024,,,0
511043459,FUITE,2024-07-17T00:00:00.000Z,2024,,,0
620820935,FUITE,2024-07-20T00:00:00.000Z,2024,03/09/24,2024-09-03T00:00:00.000Z,0
510504773,FUITE,2024-07-22T00:00:00.000Z,2024,,,0
460501813,HS_VAIR1000,2024-07-23T00:00:00.000Z,2024,23/07/24,2024-07-23T00:00:00.000Z,0
510044592,FUITE,2024-07-25T00:00:00.000Z,2024,,,0
410815858,FUITE_SIGNAL_TR,2023-10-23T00:00:00.000Z,2023,23/10/23,2023-10-23T00:00:00.000Z,0
517004654,FUITE,2023-12-29T00:00:00.000Z,2023,,,0
510631702,FUITE,2023-12-29T00:00:00.000Z,2023,29/12/23,2023-12-29T00:00:00.000Z,0
410020045,FUITE_SIGNAL_TR,2024-01-08T00:00:00.000Z,2024,08/01/24,2024-01-08T00:00:00.000Z,0
516004040,FUITE,2024-02-05T00:00:00.000Z,2024,07/02/24,2024-02-07T00:00:00.000Z,0
510590351,FUITE,2024-03-08T00:00:00.000Z,2024,08/03/24,2024-03-08T00:00:00.000Z,0
510586336,FUITE,2024-03-29T00:00:00.000Z,2024,29/03/24,2024-03-29T00:00:00.000Z,0
510820041,FUITE,2024-06-28T00:00:00.000Z,2024,18/07/24,2024-07-18T00:00:00.000Z,0
510892230,FUITE,2024-07-08T00:00:00.000Z,2024,,,0
410098920,FUITE_SIGNAL_TR,2024-07-12T00:00:00.000Z,2024,22/07/24,2024-07-22T00:00:00.000Z,0
410006514,FUITE_SIGNAL_TR,2024-07-24T00:00:00.000Z,2024,24/07/24,2024-07-24T00:00:00.000Z,0
410100041,FUITE_DETECT_TR,2024-01-25T00:00:00.000Z,2024,29/01/24,2024-01-29T00:00:00.000Z,0
510560663,FUITE,2024-01-31T00:00:00.000Z,2024,31/01/24,2024-01-31T00:00:00.000Z,-1
510845615,FUITE,2024-02-02T00:00:00.000Z,2024,,,0
510855296,FUITE,2024-03-01T00:00:00.000Z,2024,01/03/24,2024-03-01T00:00:00.000Z,0
416003819,FUITE_DETECT_TR,2023-11-29T00:00:00.000Z,2023,29/11/23,2023-11-29T00:00:00.000Z,0
410027044,FUITE_SIGNAL_TR,2023-12-19T00:00:00.000Z,2023,19/12/23,2023-12-19T00:00:00.000Z,0
410042142,FUITE_SIGNAL_TR,2024-04-26T00:00:00.000Z,2024,26/04/24,2024-04-26T00:00:00.000Z,0
416002355,FUITE_DETECT_TR,2024-06-04T00:00:00.000Z,2024,05/06/24,2024-06-05T00:00:00.000Z,0
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,11/06/24,2024-06-11T00:00:00.000Z,0
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,17/06/24,2024-06-17T00:00:00.000Z,0
511040226,VOL_EAU,2024-06-17T00:00:00.000Z,2024,,,0
510585419,FUITE,2024-07-03T00:00:00.000Z,2024,,,0
417002536,FUITE_SIGNAL_TR,2024-07-08T00:00:00.000Z,2024,25/07/24,2024-07-25T00:00:00.000Z,0
410092644,FUITE_DETECT_TR,2023-12-13T00:00:00.000Z,2023,14/12/23,2023-12-14T00:00:00.000Z,0
511050390,FUITE,2023-12-28T00:00:00.000Z,2023,04/01/24,2024-01-04T00:00:00.000Z,0
418801404,FUITE_DETECT_TR,2024-01-09T00:00:00.000Z,2024,,,0
410528634,FUITE_DETECT_TR,2024-01-24T00:00:00.000Z,2024,24/01/24,2024-01-24T00:00:00.000Z,0
510652523,FUITE,2024-02-07T00:00:00.000Z,2024,,,0
410101327,FUITE_SIGNAL_TR,2024-04-15T00:00:00.000Z,2024,17/04/24,2024-04-17T00:00:00.000Z,0
410125309,FUITE_DETECT_TR,2024-04-23T00:00:00.000Z,2024,23/04/24,2024-04-23T00:00:00.000Z,0
410962139,FUITE_DETECT_TR,2024-01-25T00:00:00.000Z,2024,25/01/24,2024-01-25T00:00:00.000Z,-1
460048920,NONMAN_VENTOUSE,2024-02-09T00:00:00.000Z,2024,,,0
510537928,FUITE,2024-06-17T00:00:00.000Z,2024,18/07/24,2024-07-18T00:00:00.000Z,0
410098061,FUITE_DETECT_TR,2024-07-11T00:00:00.000Z,2024,21/07/24,2024-07-21T00:00:00.000Z,0
460045047,REVETSOL_VENTOUSE,2024-07-22T00:00:00.000Z,2024,,,0
460001525,FUITE_VIDANGE,2024-07-31T00:00:00.000Z,2024,04/08/24,2024-08-04T00:00:00.000Z,-1
510614526,FUITE,2023-12-27T00:00:00.000Z,2023,27/12/23,2023-12-27T00:00:00.000Z,0
410904662,FUITE_SIGNAL_TR,2023-12-29T00:00:00.000Z,2023,05/01/24,2024-01-05T00:00:00.000Z,0
510943493,FUITE,2024-01-14T00:00:00.000Z,2024,14/01/24,2024-01-14T00:00:00.000Z,0
410027768,FUITE_DETECT_TR,2024-02-06T00:00:00.000Z,2024,06/02/24,2024-02-06T00:00:00.000Z,0
460042178,PRBREGARD_VIDANGE,2024-02-06T00:00:00.000Z,2024,,,0
410004119,FUITE_SIGNAL_TR,2023-11-07T00:00:00.000Z,2023,,,0
410038543,FUITE_SIGNAL_TR,2023-11-07T00:00:00.000Z,2023,07/11/23,2023-11-07T00:00:00.000Z,0
510820545,FUITE,2024-06-24T00:00:00.000Z,2024,24/06/24,2024-06-24T00:00:00.000Z,-1
410829001,FUITE_DETECT_TR,2024-06-24T00:00:00.000Z,2024,02/07/24,2024-07-02T00:00:00.000Z,0
410119694,FUITE_DETECT_TR,2024-07-03T00:00:00.000Z,2024,24/07/24,2024-07-24T00:00:00.000Z,0
620821411,FUITE,2024-07-11T00:00:00.000Z,2024,11/07/24,2024-07-11T00:00:00.000Z,0
510934304,FUITE,2024-07-12T00:00:00.000Z,2024,18/07/24,2024-07-18T00:00:00.000Z,0
410004213,FUITE_DETECT_TR,2024-07-18T00:00:00.000Z,2024,22/07/24,2024-07-22T00:00:00.000Z,0
410052892,FUITE_DETECT_TR,2024-07-31T00:00:00.000Z,2024,03/09/24,2024-09-03T00:00:00.000Z,0
410919815,FUITE_DETECT_TR,2023-10-18T00:00:00.000Z,2023,18/10/23,2023-10-18T00:00:00.000Z,0
410071245,FUITE_SIGNAL_TR,2023-08-07T00:00:00.000Z,2023,07/08/23,2023-08-07T00:00:00.000Z,0
410915503,FUITE_DETECT_TR,2023-12-22T00:00:00.000Z,2023,,,0
510644167,FUITE,2023-12-29T00:00:00.000Z,2023,,,0
517003250,FUITE,2024-02-01T00:00:00.000Z,2024,01/02/24,2024-02-01T00:00:00.000Z,0
510820573,FUITE,2024-03-17T00:00:00.000Z,2024,17/03/24,2024-03-17T00:00:00.000Z,0
410964294,FUITE_SIGNAL_TR,2024-04-18T00:00:00.000Z,2024,,,0
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,24/04/24,2024-04-24T00:00:00.000Z,0
510852833,FUITE,2024-04-23T00:00:00.000Z,2024,23/04/24,2024-04-23T00:00:00.000Z,0
410088849,FUITE_DETECT_TR,2024-03-13T00:00:00.000Z,2024,13/03/24,2024-03-13T00:00:00.000Z,0
410012400,FUITE_SIGNAL_TR,2024-07-13T00:00:00.000Z,2024,16/07/24,2024-07-16T00:00:00.000Z,0
410127171,FUITE_SIGNAL_TR,2024-07-17T00:00:00.000Z,2024,03/09/24,2024-09-03T00:00:00.000Z,0
410100138,FUITE_DETECT_TR,2023-10-25T00:00:00.000Z,2023,25/10/23,2023-10-25T00:00:00.000Z,0
410032555,FUITE_SIGNAL_TR,2023-11-28T00:00:00.000Z,2023,28/11/23,2023-11-28T00:00:00.000Z,0
410905199,FUITE_SIGNAL_TR,2023-09-14T00:00:00.000Z,2023,14/09/23,2023-09-14T00:00:00.000Z,0
417003520,FUITE_SIGNAL_TR,2024-02-12T00:00:00.000Z,2024,12/02/24,2024-02-12T00:00:00.000Z,0
410101230,FUITE_DETECT_TR,2024-02-22T00:00:00.000Z,2024,22/02/24,2024-02-22T00:00:00.000Z,0
416000056,FUITE_DETECT_TR,2024-02-29T00:00:00.000Z,2024,05/03/24,2024-03-05T00:00:00.000Z,0
510538654,FUITE,2024-03-04T00:00:00.000Z,2024,11/03/24,2024-03-11T00:00:00.000Z,0
410958624,FUITE_DETECT_TR,2024-02-18T00:00:00.000Z,2024,18/02/24,2024-02-18T00:00:00.000Z,0
410518554,FUITE_DETECT_TR,2024-05-20T00:00:00.000Z,2024,21/05/24,2024-05-21T00:00:00.000Z,0
510836168,FUITE,2024-05-23T00:00:00.000Z,2024,23/05/24,2024-05-23T00:00:00.000Z,0
410128016,FUITE_SIGNAL_TR,2024-05-30T00:00:00.000Z,2024,04/06/24,2024-06-04T00:00:00.000Z,0
410852226,FUITE_DETECT_TR,2024-05-28T00:00:00.000Z,2024,13/06/24,2024-06-13T00:00:00.000Z,0
510953501,OBSTRUCTION,2024-06-16T00:00:00.000Z,2024,24/06/24,2024-06-24T00:00:00.000Z,0
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,,,0
414502895,FUITE_DETECT_TR,2024-05-31T00:00:00.000Z,2024,18/07/24,2024-07-18T00:00:00.000Z,0
510875814,FUITE,2024-07-01T00:00:00.000Z,2024,01/07/24,2024-07-01T00:00:00.000Z,-1
510583295,FUITE,2024-07-03T00:00:00.000Z,2024,03/07/24,2024-07-03T00:00:00.000Z,0
410118447,FUITE_DETECT_TR,2023-12-21T00:00:00.000Z,2023,21/12/23,2023-12-21T00:00:00.000Z,0
510581525,FUITE,2024-01-08T00:00:00.000Z,2024,28/01/24,2024-01-28T00:00:00.000Z,0
460000008,INTROU_VAIR1000,2024-02-27T00:00:00.000Z,2024,,,0
511030039,FUITE,2024-03-15T00:00:00.000Z,2024,17/03/24,2024-03-17T00:00:00.000Z,0
510046214,FUITE,2024-03-25T00:00:00.000Z,2024,27/03/24,2024-03-27T00:00:00.000Z,0
416005165,FUITE_DETECT_TR,2023-12-05T00:00:00.000Z,2023,05/12/23,2023-12-05T00:00:00.000Z,0
510047233,FUITE,2024-04-04T00:00:00.000Z,2024,21/06/24,2024-06-21T00:00:00.000Z,0
